Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG2,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_11.mat,done,3.82338401406058,403.0991842,300,30,404.8533585
WFG2,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_12.mat,done,3.58866435179994,394.9763885,300,30,396.7264433
WFG2,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_13.mat,done,6.49347221924665,394.3778063,300,30,395.6973236
WFG2,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_14.mat,done,3.6400955061774,370.3682108,300,30,371.9294663
WFG2,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_15.mat,done,3.61647196731919,359.4380957,300,30,360.9537339
WFG2,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_16.mat,done,2.69622437709309,361.4754327,300,30,363.0991243
WFG2,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_17.mat,done,3.14891152742649,391.4195395,300,30,393.0246889
WFG2,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_18.mat,done,2.7519182172337,358.3270562,300,30,359.5786085
WFG2,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_19.mat,done,2.78471315700776,373.7434909,300,30,375.0780894
WFG2,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG2_M15_D30_20.mat,done,3.12659698495281,405.4661275,300,30,407.0482061
