Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ1,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_11.mat,done,158.066805456746,289.1245616,300,30,290.3691894
DTLZ1,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_12.mat,done,103.577672000289,354.8563961,300,30,356.5650623
DTLZ1,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_13.mat,done,155.747469528731,371.89349,300,30,373.5442133
DTLZ1,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_14.mat,done,129.528952100239,371.945076,300,30,373.6772438
DTLZ1,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_15.mat,done,131.065130656336,358.3396934,300,30,359.9632026
DTLZ1,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_16.mat,done,112.21569659728,360.2010776,300,30,361.8213999
DTLZ1,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_17.mat,done,143.79580790825,363.3211664,300,30,364.8719154
DTLZ1,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_18.mat,done,103.331549773826,352.3920133,300,30,353.7431377
DTLZ1,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_19.mat,done,112.47475153027,369.1404776,300,30,370.6506099
DTLZ1,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M15_D30_20.mat,done,136.074846145614,380.2840299,300,30,381.8875052
