Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG3,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_11.mat,done,2.20233148276248,384.8179602,300,30,386.8836017
WFG3,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_12.mat,done,2.23649656483785,387.3308484,300,30,389.5428131
WFG3,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_13.mat,done,1.970935214874,360.6119895,300,30,362.5474163
WFG3,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_14.mat,done,2.38506626123708,350.169711,300,30,352.283056
WFG3,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_15.mat,done,2.30853072325807,355.1940001,300,30,357.4259931
WFG3,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_16.mat,done,2.1198215072125,350.6866982,300,30,352.5439498
WFG3,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_17.mat,done,2.18652676860566,373.3839074,300,30,375.3981052
WFG3,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_18.mat,done,2.26807541102917,344.7543225,300,30,346.674181
WFG3,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_19.mat,done,2.46657032666814,348.495781,300,30,350.7928575
WFG3,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M15_D30_20.mat,done,2.27882829632222,376.3825243,300,30,378.383272
