Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG9,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_11.mat,done,12.813802183743,330.7029752,300,30,332.3510451
WFG9,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_12.mat,done,11.6218139900952,312.7656269,300,30,314.3726742
WFG9,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_13.mat,done,14.1974431623795,340.8029628,300,30,342.2130423
WFG9,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_14.mat,done,14.8315915824573,330.9533398,300,30,332.5258662
WFG9,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_15.mat,done,15.2942666543424,338.5269841,300,30,339.8265381
WFG9,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_16.mat,done,12.2455577602047,288.9105461,300,30,290.2059436
WFG9,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_17.mat,done,13.2675561323804,288.881779,300,30,290.0433919
WFG9,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_18.mat,done,12.9613544457361,295.723757,300,30,297.0264001
WFG9,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_19.mat,done,14.4860869093834,289.3825641,300,30,290.452755
WFG9,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M15_D30_20.mat,done,14.8797429424568,235.3595631,300,30,236.4401389
