Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG7,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_11.mat,done,12.2802155239871,349.6236426,300,30,351.2401772
WFG7,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_12.mat,done,11.4959163110791,306.6927468,300,30,308.0081357
WFG7,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_13.mat,done,11.403910726026,322.317583,300,30,323.6936402
WFG7,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_14.mat,done,10.9318141261943,338.7203943,300,30,340.0145172
WFG7,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_15.mat,done,11.1537317720858,334.1590293,300,30,335.61246
WFG7,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_16.mat,done,11.5876615167779,310.5716008,300,30,311.9434486
WFG7,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_17.mat,done,11.3171675245379,300.6856799,300,30,301.8134522
WFG7,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_18.mat,done,11.2492610144355,276.8685165,300,30,278.1355135
WFG7,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_19.mat,done,11.0799686841327,278.2802831,300,30,279.4380166
WFG7,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M15_D30_20.mat,done,11.6352038711535,270.0740631,300,30,271.1255879
