Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG5,1,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_1.mat,done,12.6903789048501,404.8965097,300,30,406.7720001
WFG5,2,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_2.mat,done,12.4171124627894,385.151085,300,30,386.9415794
WFG5,3,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_3.mat,done,11.3769164342689,375.5424995,300,30,376.9931932
WFG5,4,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_4.mat,done,14.8248606118823,368.4449353,300,30,370.0548517
WFG5,5,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_5.mat,done,13.8905527850612,361.1438775,300,30,362.6703167
WFG5,6,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_6.mat,done,11.2300544329175,373.8022479,300,30,375.2838353
WFG5,7,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_7.mat,done,12.029677695753,374.8419173,300,30,376.2194614
WFG5,8,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_8.mat,done,14.0906633146422,353.5201205,300,30,355.090128
WFG5,9,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_9.mat,done,13.1048498061488,397.4255214,300,30,398.9188678
WFG5,10,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M15_D30_10.mat,done,12.3039949359756,382.9595342,300,30,384.4140414
