Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG1,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_11.mat,done,4.12104186405603,405.45506,300,30,407.317662
WFG1,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_12.mat,done,4.16341251166623,416.3317025,300,30,418.0277695
WFG1,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_13.mat,done,4.1749183093958,382.7003446,300,30,384.1735871
WFG1,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_14.mat,done,4.11718735904241,382.2208012,300,30,383.3998313
WFG1,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_15.mat,done,4.10899934966833,378.9508243,300,30,380.3699068
WFG1,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_16.mat,done,4.15985635195965,377.6172901,300,30,379.3799762
WFG1,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_17.mat,done,4.18513477474137,382.1271542,300,30,383.7025068
WFG1,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_18.mat,done,4.15083071699704,372.7426951,300,30,374.256883
WFG1,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_19.mat,done,4.14422529578206,381.1331435,300,30,382.7634239
WFG1,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG1_M15_D30_20.mat,done,4.08865554702799,412.7444408,300,30,414.3130613
