Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG8,11,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_11.mat,done,11.377210474495,319.7532847,300,30,321.1847062
WFG8,12,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_12.mat,done,11.8848591383699,308.7384503,300,30,310.3149939
WFG8,13,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_13.mat,done,11.9582171279311,331.2830608,300,30,332.7617894
WFG8,14,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_14.mat,done,12.6361383975592,329.4203564,300,30,330.6758078
WFG8,15,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_15.mat,done,12.0306245070569,327.0813139,300,30,328.4132322
WFG8,16,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_16.mat,done,13.4296019355242,298.2588078,300,30,299.5392513
WFG8,17,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_17.mat,done,12.0785800914544,283.5689635,300,30,284.9119616
WFG8,18,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_18.mat,done,11.7085116344778,287.4584834,300,30,288.6958148
WFG8,19,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_19.mat,done,10.9958578846994,281.0219727,300,30,282.3124075
WFG8,20,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M15_D30_20.mat,done,12.0770067944635,258.8413463,300,30,259.9954713
