Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ6,1,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_1.mat,done,10.7400115450954,366.0523621,300,30,367.9611659
DTLZ6,2,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_2.mat,done,12.2605554939085,361.8473156,300,30,363.9099096
DTLZ6,3,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_3.mat,done,12.0993033327118,365.4899623,300,30,367.3722295
DTLZ6,4,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_4.mat,done,11.829698460775,353.7946212,300,30,355.5404014
DTLZ6,5,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_5.mat,done,11.1612885948656,349.4124026,300,30,351.226891
DTLZ6,6,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_6.mat,done,10.5834645865928,352.6754457,300,30,354.3898653
DTLZ6,7,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_7.mat,done,11.1958703182503,345.3521396,300,30,347.1565852
DTLZ6,8,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_8.mat,done,9.9187031492358,365.0201997,300,30,367.1647605
DTLZ6,9,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_9.mat,done,11.1392152062454,369.8051474,300,30,371.5587018
DTLZ6,10,D:\REMOandDREMO测试集\15目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ6_M15_D30_10.mat,done,10.5697371274039,380.046427,300,30,381.8591755
