problem,M,run,stage,gen,ratio,mean_conf,acc_conv,acc_hyb,auc_conv,auc_hyb,auc_pair_conv,auc_pair_hyb,acc_pair_conv,acc_pair_hyb,n_pairs
DTLZ7,10,2,1,0,0.333333333333333,0.462269787247843,0.68,0.66,0.676930147058823,0.630124777183601,0.61963353982902,0.575592089262447,0.508686868686869,0.488282828282828,9900
DTLZ7,10,2,2,2,0.5,0.460014829345531,0.7,0.76,0.554761904761905,0.582236842105263,0.550255647721454,0.567339163708539,0.53030303030303,0.602424242424242,9900
DTLZ7,10,2,3,5,0.666666666666667,0.471042941324247,0.66,0.72,0.700980392156863,0.672123015873016,0.618042419295747,0.619355444834405,0.488282828282828,0.553131313131313,9900
DTLZ7,10,2,4,10,0.833333333333333,0.615602940297129,0.68,0.68,0.755514705882353,0.761029411764706,0.658674811096944,0.693125614000251,0.508686868686869,0.508686868686869,9900
DTLZ7,10,2,5,20,1,0.461808114793271,0.68,0.62,0.625919117647059,0.6553480475382,0.579815133669161,0.594558551496351,0.508686868686869,0.451111111111111,9900
DTLZ7,10,3,1,0,0.333333333333333,0.479366391636516,0.62,0.62,0.625636672325976,0.661290322580645,0.553856471856802,0.573309877715091,0.451111111111111,0.451111111111111,9900
DTLZ7,10,3,2,2,0.5,0.505404335953112,0.68,0.64,0.607536764705882,0.645833333333333,0.534073911259981,0.556548309663244,0.508686868686869,0.469090909090909,9900
DTLZ7,10,3,3,5,0.666666666666667,0.452979464956798,0.7,0.7,0.515238095238095,0.609047619047619,0.483647311827957,0.580884055299539,0.53030303030303,0.53030303030303,9900
DTLZ7,10,3,4,10,0.833333333333333,0.505277229623629,0.76,0.68,0.620614035087719,0.618566176470588,0.549366660668619,0.561294208018059,0.602424242424242,0.508686868686869,9900
DTLZ7,10,3,5,20,1,0.630501247122884,0.68,0.68,0.817555147058823,0.774356617647059,0.70545085254588,0.697137354468877,0.508686868686869,0.508686868686869,9900
DTLZ7,10,4,1,0,0.333333333333333,0.406549197365606,0.62,0.62,0.678268251273345,0.654499151103565,0.602294916764476,0.582480380533507,0.451111111111111,0.451111111111111,9900
DTLZ7,10,4,2,2,0.5,0.580108370258997,0.6,0.64,0.642916666666667,0.677517361111111,0.551091694352159,0.575650058929412,0.434343434343434,0.469090909090909,9900
DTLZ7,10,4,3,5,0.666666666666667,0.571151460285904,0.62,0.66,0.702886247877759,0.744652406417112,0.612391403349991,0.650017044356652,0.451111111111111,0.488282828282828,9900
DTLZ7,10,4,4,10,0.833333333333333,0.456037451623467,0.62,0.6,0.677843803056027,0.648333333333333,0.590794949976603,0.583043687707641,0.451111111111111,0.434343434343434,9900
DTLZ7,10,4,5,20,1,0.611252351109932,0.7,0.68,0.762380952380952,0.714613970588235,0.672560860215054,0.649656029221186,0.53030303030303,0.508686868686869,9900
DTLZ7,10,5,1,0,0.333333333333333,0.43444015787676,0.64,0.68,0.654947916666667,0.652113970588235,0.591589022741902,0.59903056545504,0.469090909090909,0.508686868686869,9900
DTLZ7,10,5,2,2,0.5,0.587863749421545,0.62,0.66,0.730475382003396,0.732620320855615,0.642723552639408,0.648945381453028,0.451111111111111,0.488282828282828,9900
DTLZ7,10,5,3,5,0.666666666666667,0.596982230684588,0.66,0.68,0.71524064171123,0.667738970588235,0.629420895319556,0.596683484177083,0.488282828282828,0.508686868686869,9900
DTLZ7,10,5,4,10,0.833333333333333,0.532761439610983,0.64,0.72,0.658420138888889,0.624007936507937,0.559834492912083,0.558310173474388,0.469090909090909,0.553131313131313,9900
DTLZ7,10,5,5,20,1,0.505191813671263,0.6,0.56,0.633333333333333,0.617694805194805,0.559669435215947,0.555319341445529,0.434343434343434,0.404444444444444,9900
DTLZ7,20,1,1,0,0.333333333333333,0.350456526321403,0.68,0.72,0.623161764705882,0.489087301587302,0.595335296392291,0.508801186700605,0.508686868686869,0.553131313131313,9900
DTLZ7,20,1,2,2,0.5,0.366868973534305,0.7,0.7,0.639523809523809,0.553333333333333,0.598394756784434,0.529419436763953,0.53030303030303,0.53030303030303,9900
DTLZ7,20,1,3,5,0.666666666666667,0.31199136332128,0.68,0.6,0.575827205882353,0.527916666666667,0.557088469597843,0.514160465116279,0.508686868686869,0.434343434343434,9900
DTLZ7,20,1,4,10,0.833333333333333,0.46804529595765,0.66,0.64,0.678698752228164,0.667534722222222,0.597736522503696,0.582689960499596,0.488282828282828,0.469090909090909,9900
DTLZ7,20,1,5,20,1,0.38076443197889,0.6,0.6,0.7475,0.712083333333333,0.63753853820598,0.623310465116279,0.434343434343434,0.434343434343434,9900
DTLZ7,20,2,1,0,0.333333333333333,0.664191838558564,0.52,0.54,0.706330128205128,0.744363929146538,0.585708526080493,0.624486629184393,0.379393939393939,0.391313131313131,9900
DTLZ7,20,2,2,2,0.5,0.312666836100932,0.7,0.64,0.508095238095238,0.473958333333333,0.518090322580645,0.494262576087113,0.53030303030303,0.469090909090909,9900
DTLZ7,20,2,3,5,0.666666666666667,0.353243551337267,0.68,0.66,0.5390625,0.573529411764706,0.54156014197776,0.558981559263808,0.508686868686869,0.488282828282828,9900
DTLZ7,20,2,4,10,0.833333333333333,0.451117251644454,0.74,0.74,0.527027027027027,0.52027027027027,0.505530962166837,0.501618559188829,0.577171717171717,0.577171717171717,9900
DTLZ7,20,2,5,20,1,0.394379224122651,0.66,0.62,0.659536541889483,0.7330220713073,0.597095419486363,0.636140628881101,0.488282828282828,0.451111111111111,9900
DTLZ7,20,3,1,0,0.333333333333333,0.379237123059185,0.66,0.62,0.683155080213904,0.504668930390492,0.614460082639404,0.506843758452404,0.488282828282828,0.451111111111111,9900
DTLZ7,20,3,2,2,0.5,0.362489073609382,0.62,0.6,0.595500848896435,0.67875,0.558331290883675,0.594885880398671,0.451111111111111,0.434343434343434,9900
DTLZ7,20,3,3,5,0.666666666666667,0.311147964200272,0.64,0.68,0.490451388888889,0.522058823529412,0.499414147254047,0.525720568485849,0.469090909090909,0.508686868686869,9900
DTLZ7,20,3,4,10,0.833333333333333,0.412654110508113,0.64,0.62,0.627604166666667,0.629456706281834,0.57556582723391,0.571782449525396,0.469090909090909,0.451111111111111,9900
DTLZ7,20,3,5,20,1,0.414451706193265,0.64,0.64,0.645833333333333,0.640190972222222,0.585925178656409,0.589874563601157,0.469090909090909,0.469090909090909,9900
DTLZ7,20,4,1,0,0.333333333333333,0.637161466504553,0.56,0.6,0.662337662337662,0.67375,0.571857586104533,0.592652823920266,0.404444444444444,0.434343434343434,9900
DTLZ7,20,4,2,2,0.5,0.335877941652733,0.66,0.58,0.508021390374332,0.454022988505747,0.520192784985808,0.48770452015511,0.488282828282828,0.418787878787879,9900
DTLZ7,20,4,3,5,0.666666666666667,0.420814584462043,0.7,0.66,0.632380952380952,0.582442067736185,0.584114695340502,0.548599447165026,0.53030303030303,0.488282828282828,9900
DTLZ7,20,4,4,10,0.833333333333333,0.390458432607958,0.68,0.7,0.607536764705882,0.618095238095238,0.577683932266628,0.591050322580645,0.508686868686869,0.53030303030303,9900
DTLZ7,20,4,5,20,1,0.382289638969327,0.62,0.6,0.676570458404075,0.727083333333333,0.599614871187219,0.622607475083056,0.451111111111111,0.434343434343434,9900
DTLZ7,20,5,1,0,0.333333333333333,0.370420318098908,0.6,0.64,0.705416666666667,0.525607638888889,0.609202491694352,0.520945505698258,0.434343434343434,0.469090909090909,9900
DTLZ7,20,5,2,2,0.5,0.330959487144112,0.64,0.66,0.519097222222222,0.449197860962567,0.512844841939387,0.471566468662476,0.469090909090909,0.488282828282828,9900
DTLZ7,20,5,3,5,0.666666666666667,0.371432934724077,0.62,0.64,0.632852292020374,0.588107638888889,0.572189401095522,0.558382397476589,0.451111111111111,0.469090909090909,9900
DTLZ7,20,5,4,10,0.833333333333333,0.381261409735973,0.62,0.64,0.51528013582343,0.535590277777778,0.515117121782689,0.52870842330065,0.451111111111111,0.469090909090909,9900
DTLZ7,20,5,5,20,1,0.41865116599533,0.64,0.64,0.639756944444444,0.719184027777778,0.58275862408017,0.631777046240251,0.469090909090909,0.469090909090909,9900
WFG3,10,1,1,0,0.333333333333333,0.46590693736348,0.6,0.68,0.765833333333333,0.702205882352941,0.648435548172758,0.622661410214874,0.434343434343434,0.508686868686869,9900
WFG3,10,1,2,2,0.5,0.403408048845338,0.62,0.64,0.535653650254669,0.516927083333333,0.515441990776094,0.505843778719075,0.451111111111111,0.469090909090909,9900
WFG3,10,1,3,5,0.666666666666667,0.401335045979225,0.54,0.54,0.55877616747182,0.614734299516908,0.521705546829339,0.550954296996615,0.391313131313131,0.391313131313131,9900
WFG3,10,1,4,10,0.833333333333333,0.447982194264335,0.56,0.5,0.546266233766234,0.556,0.510276358648136,0.508218915068493,0.404444444444444,0.368686868686869,9900
WFG3,10,1,5,20,1,0.570297617482831,0.68,0.72,0.655330882352941,0.620039682539683,0.608207419735797,0.597177788462428,0.508686868686869,0.553131313131313,9900
WFG3,10,2,1,0,0.333333333333333,0.438587262402615,0.58,0.58,0.594827586206897,0.636699507389163,0.523627431895361,0.544133731252791,0.418787878787879,0.418787878787879,9900
WFG3,10,2,2,2,0.5,0.602226940310702,0.5,0.5,0.582,0.5796,0.521481117808219,0.520403638356164,0.368686868686869,0.368686868686869,9900
WFG3,10,2,3,5,0.666666666666667,0.537872343439808,0.58,0.64,0.66256157635468,0.670138888888889,0.579708220343289,0.597847896567411,0.418787878787879,0.469090909090909,9900
WFG3,10,2,4,10,0.833333333333333,0.412539497263681,0.58,0.62,0.55008210180624,0.522920203735144,0.519580497788321,0.516169690728344,0.418787878787879,0.451111111111111,9900
WFG3,10,2,5,20,1,0.614026726586683,0.6,0.64,0.7375,0.659722222222222,0.66176877076412,0.629592757778486,0.434343434343434,0.469090909090909,9900
WFG3,10,3,1,0,0.333333333333333,0.448775313252916,0.62,0.64,0.600169779286927,0.615885416666667,0.563434585543149,0.575847036551967,0.451111111111111,0.469090909090909,9900
WFG3,10,3,2,2,0.5,0.42953341007585,0.54,0.6,0.655394524959742,0.642083333333333,0.554843826810718,0.56971146179402,0.391313131313131,0.434343434343434,9900
WFG3,10,3,3,5,0.666666666666667,0.333728081826087,0.52,0.52,0.556891025641026,0.452724358974359,0.52213992334487,0.48408119924787,0.379393939393939,0.379393939393939,9900
WFG3,10,3,4,10,0.833333333333333,0.402607713096311,0.54,0.52,0.572463768115942,0.584535256410256,0.527203834151134,0.530116050430422,0.391313131313131,0.379393939393939,9900
WFG3,10,3,5,20,1,0.545683415250445,0.6,0.58,0.659166666666667,0.630541871921182,0.614437707641196,0.593393282820433,0.434343434343434,0.418787878787879,9900
WFG3,10,4,1,0,0.333333333333333,0.456307819401766,0.56,0.6,0.59862012987013,0.617083333333333,0.538268549632186,0.561557475083056,0.404444444444444,0.434343434343434,9900
WFG3,10,4,2,2,0.5,0.361428791941313,0.54,0.52,0.593397745571659,0.576923076923077,0.540824213642449,0.530895185758342,0.391313131313131,0.379393939393939,9900
WFG3,10,4,3,5,0.666666666666667,0.368810927485643,0.5,0.5,0.6088,0.628,0.526837128767123,0.536943167123288,0.368686868686869,0.368686868686869,9900
WFG3,10,4,4,10,0.833333333333333,0.37094243831975,0.5,0.5,0.4336,0.4628,0.463422947945205,0.479019134246575,0.368686868686869,0.368686868686869,9900
WFG3,10,4,5,20,1,0.396196518453033,0.62,0.62,0.671477079796265,0.690152801358234,0.602446884908525,0.610350546994665,0.451111111111111,0.451111111111111,9900
WFG3,10,5,1,0,0.333333333333333,0.492861049306762,0.6,0.62,0.671666666666667,0.652376910016978,0.581746013289037,0.579147794953768,0.434343434343434,0.451111111111111,9900
WFG3,10,5,2,2,0.5,0.493911144330583,0.58,0.56,0.561576354679803,0.626217532467532,0.513377803331008,0.537181780227913,0.418787878787879,0.404444444444444,9900
WFG3,10,5,3,5,0.666666666666667,0.414661708854039,0.52,0.52,0.590945512820513,0.610576923076923,0.521921522785765,0.528916060691782,0.379393939393939,0.379393939393939,9900
WFG3,10,5,4,10,0.833333333333333,0.489296882235079,0.62,0.6,0.595076400679117,0.596666666666667,0.544312147182961,0.548177242524917,0.451111111111111,0.434343434343434,9900
WFG3,10,5,5,20,1,0.465372445857308,0.58,0.62,0.732348111658456,0.697792869269949,0.621662130297663,0.625050910152379,0.418787878787879,0.451111111111111,9900
WFG3,20,1,1,0,0.333333333333333,0.341537038713707,0.7,0.72,0.7,0.556547619047619,0.643084813108039,0.545651780513224,0.53030303030303,0.553131313131313,9900
WFG3,20,1,2,2,0.5,0.332557049844273,0.66,0.72,0.524509803921569,0.484623015873016,0.538669782291216,0.502590128616471,0.488282828282828,0.553131313131313,9900
WFG3,20,1,3,5,0.666666666666667,0.341976386145859,0.58,0.54,0.584564860426929,0.523752012882448,0.549256114289336,0.513092208757748,0.418787878787879,0.391313131313131,9900
WFG3,20,1,4,10,0.833333333333333,0.352009611283611,0.6,0.54,0.616666666666667,0.595008051529791,0.573736877076412,0.543490512031755,0.434343434343434,0.391313131313131,9900
WFG3,20,1,5,20,1,0.362272352140782,0.6,0.64,0.62875,0.67578125,0.564107142857143,0.604465492535826,0.434343434343434,0.469090909090909,9900
WFG3,20,2,1,0,0.333333333333333,0.454015747674101,0.68,0.76,0.760110294117647,0.647478070175439,0.671663855764809,0.599032030939022,0.508686868686869,0.602424242424242,9900
WFG3,20,2,2,2,0.5,0.621799436326753,0.58,0.54,0.598111658456486,0.621980676328502,0.542379880956154,0.530106931227801,0.418787878787879,0.391313131313131,9900
WFG3,20,2,3,5,0.666666666666667,0.668524054166155,0.62,0.68,0.57088285229202,0.597426470588235,0.56203637972323,0.571385530757493,0.451111111111111,0.508686868686869,9900
WFG3,20,2,4,10,0.833333333333333,0.359130885024843,0.76,0.78,0.519188596491228,0.467365967365967,0.505236704781535,0.469487797759619,0.602424242424242,0.628888888888889,9900
WFG3,20,2,5,20,1,0.349815701978942,0.68,0.64,0.722426470588235,0.684461805555556,0.640837287320764,0.621322811254141,0.508686868686869,0.469090909090909,9900
WFG3,20,3,1,0,0.333333333333333,0.444818703799771,0.6,0.72,0.75,0.717261904761905,0.634106810631229,0.651121216764392,0.434343434343434,0.553131313131313,9900
WFG3,20,3,2,2,0.5,0.32319713959389,0.54,0.58,0.67109500805153,0.596059113300493,0.575794856259598,0.550853023488683,0.391313131313131,0.418787878787879,9900
WFG3,20,3,3,5,0.666666666666667,0.371240306638365,0.5,0.5,0.4884,0.6228,0.48969415890411,0.534167145205479,0.368686868686869,0.368686868686869,9900
WFG3,20,3,4,10,0.833333333333333,0.380404436327865,0.5,0.54,0.588,0.630434782608696,0.520969468493151,0.560428986009858,0.368686868686869,0.391313131313131,9900
WFG3,20,3,5,20,1,0.313216374640843,0.64,0.64,0.591579861111111,0.624565972222222,0.556991755126334,0.581728178746868,0.469090909090909,0.469090909090909,9900
WFG3,20,4,1,0,0.333333333333333,0.359084002963154,0.56,0.6,0.626623376623377,0.605833333333333,0.559700645351934,0.561242026578073,0.404444444444444,0.434343434343434,9900
WFG3,20,4,2,2,0.5,0.350822056415582,0.54,0.56,0.636876006441224,0.618100649350649,0.556239773920651,0.556670940999299,0.391313131313131,0.404444444444444,9900
WFG3,20,4,3,5,0.666666666666667,0.350417789966658,0.56,0.6,0.611201298701299,0.6125,0.558398013113074,0.569414950166113,0.404444444444444,0.434343434343434,9900
WFG3,20,4,4,10,0.833333333333333,0.315535617039842,0.5,0.5,0.568,0.4692,0.528469742465753,0.493911145205479,0.368686868686869,0.368686868686869,9900
WFG3,20,4,5,20,1,0.359294746694947,0.64,0.62,0.567708333333333,0.561969439728353,0.543133183092831,0.531768182320896,0.469090909090909,0.451111111111111,9900
WFG3,20,5,1,0,0.333333333333333,0.406632543366284,0.62,0.62,0.693123938879457,0.67572156196944,0.613304695634344,0.59631014093974,0.451111111111111,0.451111111111111,9900
WFG3,20,5,2,2,0.5,0.342673305624246,0.58,0.6,0.609195402298851,0.57,0.558038947213633,0.542139368770764,0.418787878787879,0.434343434343434,9900
WFG3,20,5,3,5,0.666666666666667,0.482610389042155,0.58,0.58,0.671182266009852,0.617816091954023,0.573115520552325,0.538376373926249,0.418787878787879,0.418787878787879,9900
WFG3,20,5,4,10,0.833333333333333,0.631217615772211,0.54,0.54,0.644927536231884,0.613929146537842,0.578138854843604,0.564116842846375,0.391313131313131,0.391313131313131,9900
WFG3,20,5,5,20,1,0.415392614478489,0.66,0.74,0.718360071301248,0.68035343035343,0.647753501525008,0.638812040936495,0.488282828282828,0.577171717171717,9900
WFG4,10,1,1,0,0.333333333333333,0.362801906060621,0.6,0.56,0.59625,0.573863636363636,0.552926910299003,0.532931959492339,0.434343434343434,0.404444444444444,9900
WFG4,10,1,2,2,0.5,0.556131280947487,0.52,0.54,0.592147435897436,0.545088566827697,0.525201517849219,0.514163971268197,0.379393939393939,0.391313131313131,9900
WFG4,10,1,3,5,0.666666666666667,0.463648276877285,0.54,0.52,0.492351046698873,0.493189102564103,0.486958337995343,0.488126462937078,0.391313131313131,0.379393939393939,9900
WFG4,10,1,4,10,0.833333333333333,0.636592066316092,0.54,0.54,0.530193236714976,0.476650563607085,0.528542723400799,0.516154142580568,0.391313131313131,0.391313131313131,9900
WFG4,10,1,5,20,1,0.64539881191159,0.58,0.54,0.57183908045977,0.518115942028985,0.588024421778528,0.585876448999783,0.418787878787879,0.391313131313131,9900
WFG4,10,2,1,0,0.333333333333333,0.653711372052557,0.62,0.62,0.693548387096774,0.736842105263158,0.595796218300755,0.60524840610635,0.451111111111111,0.451111111111111,9900
WFG4,10,2,2,2,0.5,0.674710500055778,0.54,0.5,0.642109500805153,0.612,0.595588279390238,0.593554060273973,0.391313131313131,0.368686868686869,9900
WFG4,10,2,3,5,0.666666666666667,0.610774412394479,0.5,0.5,0.5392,0.6528,0.533799276712329,0.577807079452055,0.368686868686869,0.368686868686869,9900
WFG4,10,2,4,10,0.833333333333333,0.536643819719729,0.66,0.52,0.4349376114082,0.398237179487179,0.480516593461141,0.468939280484558,0.488282828282828,0.379393939393939,9900
WFG4,10,2,5,20,1,0.597814924713713,0.62,0.6,0.579796264855688,0.472916666666667,0.575641319577964,0.525433222591362,0.451111111111111,0.434343434343434,9900
WFG4,10,3,1,0,0.333333333333333,0.324286723877156,0.74,0.78,0.593555093555094,0.611888111888112,0.583987226117159,0.587043359182986,0.577171717171717,0.628888888888889,9900
WFG4,10,3,2,2,0.5,0.556076804811012,0.5,0.5,0.608,0.5484,0.5334272,0.511760131506849,0.368686868686869,0.368686868686869,9900
WFG4,10,3,3,5,0.666666666666667,0.665587392492418,0.5,0.52,0.6588,0.629807692307692,0.599105578082192,0.601100738817891,0.368686868686869,0.379393939393939,9900
WFG4,10,3,4,10,0.833333333333333,0.679407936222861,0.58,0.56,0.499589490968801,0.484577922077922,0.554471052331975,0.548886323988088,0.418787878787879,0.404444444444444,9900
WFG4,10,3,5,20,1,0.608810501030192,0.64,0.56,0.551215277777778,0.54586038961039,0.569835613816358,0.570542076647911,0.469090909090909,0.404444444444444,9900
WFG4,10,4,1,0,0.333333333333333,0.390983347026585,0.54,0.5,0.575281803542673,0.5768,0.526881191655982,0.515357983561644,0.391313131313131,0.368686868686869,9900
WFG4,10,4,2,2,0.5,0.618939661501626,0.52,0.52,0.613782051282051,0.575721153846154,0.557178133042687,0.554840380391374,0.379393939393939,0.379393939393939,9900
WFG4,10,4,3,5,0.666666666666667,0.609989342279142,0.5,0.5,0.5472,0.554,0.524935539726027,0.533349873972603,0.368686868686869,0.368686868686869,9900
WFG4,10,4,4,10,0.833333333333333,0.501227463444136,0.5,0.5,0.5376,0.5288,0.495049994520548,0.496524624657534,0.368686868686869,0.368686868686869,9900
WFG4,10,4,5,20,1,0.653160321535142,0.58,0.58,0.596059113300493,0.518062397372742,0.590288833657695,0.564146068566828,0.418787878787879,0.418787878787879,9900
WFG4,10,5,1,0,0.333333333333333,0.528268707165042,0.56,0.54,0.648133116883117,0.644927536231884,0.559809254517531,0.551373235340028,0.404444444444444,0.391313131313131,9900
WFG4,10,5,2,2,0.5,0.53757698018039,0.5,0.52,0.602,0.535657051282051,0.513456394520548,0.508394554823394,0.368686868686869,0.379393939393939,9900
WFG4,10,5,3,5,0.666666666666667,0.601328909919031,0.54,0.52,0.6670692431562,0.558092948717949,0.584859174175715,0.544733634518104,0.391313131313131,0.379393939393939,9900
WFG4,10,5,4,10,0.833333333333333,0.510885800241644,0.52,0.5,0.460737179487179,0.4336,0.465545925130902,0.448679802739726,0.379393939393939,0.368686868686869,9900
WFG4,10,5,5,20,1,0.61767219000195,0.6,0.62,0.574583333333333,0.552207130730051,0.576027408637874,0.571397419607286,0.434343434343434,0.451111111111111,9900
WFG4,20,1,1,0,0.333333333333333,0.824359582689055,0.56,0.62,0.735795454545455,0.721986417657046,0.671201085210583,0.684582205453349,0.404444444444444,0.451111111111111,9900
WFG4,20,1,2,2,0.5,0.681646257208846,0.52,0.54,0.652644230769231,0.706924315619968,0.57582780745252,0.604271526191528,0.379393939393939,0.391313131313131,9900
WFG4,20,1,3,5,0.666666666666667,0.662338478815992,0.52,0.5,0.623397435897436,0.6476,0.560428834697817,0.565139463013699,0.379393939393939,0.368686868686869,9900
WFG4,20,1,4,10,0.833333333333333,0.624306292472683,0.5,0.5,0.628,0.6236,0.548512964383562,0.556448263013699,0.368686868686869,0.368686868686869,9900
WFG4,20,1,5,20,1,0.652784438859819,0.52,0.52,0.567307692307692,0.608974358974359,0.579069149083688,0.599524788116791,0.379393939393939,0.379393939393939,9900
WFG4,20,2,1,0,0.333333333333333,0.345511351467782,0.76,0.76,0.592105263157895,0.59484649122807,0.575141908360734,0.583722013653738,0.602424242424242,0.602424242424242,9900
WFG4,20,2,2,2,0.5,0.689889453905895,0.56,0.56,0.671672077922078,0.674512987012987,0.612201570478368,0.617934135064393,0.404444444444444,0.404444444444444,9900
WFG4,20,2,3,5,0.666666666666667,0.681828617124096,0.56,0.56,0.672077922077922,0.650974025974026,0.58373326131128,0.579267408304043,0.404444444444444,0.404444444444444,9900
WFG4,20,2,4,10,0.833333333333333,0.548027305242129,0.5,0.5,0.5792,0.5428,0.505891243835616,0.496125019178082,0.368686868686869,0.368686868686869,9900
WFG4,20,2,5,20,1,0.719092503448904,0.52,0.52,0.596153846153846,0.595753205128205,0.625770641972843,0.625757468605786,0.379393939393939,0.379393939393939,9900
WFG4,20,3,1,0,0.333333333333333,0.316550765218382,0.78,0.78,0.59965034965035,0.653846153846154,0.589525093725174,0.622930583653532,0.628888888888889,0.628888888888889,9900
WFG4,20,3,2,2,0.5,0.72935873158621,0.56,0.58,0.750811688311688,0.764778325123153,0.669472827037278,0.683646989170561,0.404444444444444,0.418787878787879,9900
WFG4,20,3,3,5,0.666666666666667,0.71947569620741,0.52,0.54,0.637419871794872,0.594605475040258,0.611648619153798,0.600182208194023,0.379393939393939,0.391313131313131,9900
WFG4,20,3,4,10,0.833333333333333,0.576548871997529,0.52,0.5,0.53125,0.5004,0.496962672224441,0.496022969863014,0.379393939393939,0.368686868686869,9900
WFG4,20,3,5,20,1,0.690612804202049,0.54,0.5,0.575684380032206,0.5608,0.601808956918917,0.612319210958904,0.391313131313131,0.368686868686869,9900
WFG4,20,4,1,0,0.333333333333333,0.776779029431173,0.6,0.58,0.72,0.734811165845649,0.672125747508306,0.67310712017949,0.434343434343434,0.418787878787879,9900
WFG4,20,4,2,2,0.5,0.719632287728204,0.54,0.56,0.70048309178744,0.671266233766234,0.630196184799615,0.626398194749619,0.391313131313131,0.404444444444444,9900
WFG4,20,4,3,5,0.666666666666667,0.614775277086775,0.52,0.5,0.670673076923077,0.6364,0.568280854798988,0.549876252054795,0.379393939393939,0.368686868686869,9900
WFG4,20,4,4,10,0.833333333333333,0.567065904918842,0.54,0.54,0.528582930756844,0.446859903381642,0.500768224974517,0.478186848557301,0.391313131313131,0.391313131313131,9900
WFG4,20,4,5,20,1,0.624076471599354,0.58,0.54,0.575944170771757,0.551127214170692,0.570444000784035,0.566687359422198,0.418787878787879,0.391313131313131,9900
WFG4,20,5,1,0,0.333333333333333,0.7390923036938,0.58,0.58,0.654351395730706,0.665435139573071,0.647917403376011,0.652376810879774,0.418787878787879,0.418787878787879,9900
WFG4,20,5,2,2,0.5,0.834013157181235,0.62,0.6,0.725382003395586,0.755416666666667,0.675875024167385,0.695779235880399,0.451111111111111,0.434343434343434,9900
WFG4,20,5,3,5,0.666666666666667,0.805076658349322,0.54,0.52,0.778180354267311,0.762820512820513,0.68269969694223,0.678684244098332,0.391313131313131,0.379393939393939,9900
WFG4,20,5,4,10,0.833333333333333,0.595461897070462,0.5,0.5,0.54,0.5484,0.514671167123288,0.518527824657534,0.368686868686869,0.368686868686869,9900
WFG4,20,5,5,20,1,0.623733010028929,0.54,0.56,0.537037037037037,0.524350649350649,0.559028241242004,0.552835902225319,0.391313131313131,0.404444444444444,9900
WFG6,10,1,1,0,0.333333333333333,0.565540934968194,0.52,0.5,0.625,0.5668,0.543667805122914,0.519649665753425,0.379393939393939,0.368686868686869,9900
WFG6,10,1,2,2,0.5,0.59306896187065,0.54,0.54,0.603059581320451,0.57085346215781,0.540329712186788,0.522534684924953,0.391313131313131,0.391313131313131,9900
WFG6,10,1,3,5,0.666666666666667,0.509156123624667,0.62,0.62,0.676570458404075,0.549660441426146,0.595498545341806,0.528820461834816,0.451111111111111,0.451111111111111,9900
WFG6,10,1,4,10,0.833333333333333,0.683454202997474,0.52,0.54,0.674679487179487,0.648148148148148,0.61208420693557,0.59961231497104,0.379393939393939,0.391313131313131,9900
WFG6,10,1,5,20,1,0.636385265443312,0.56,0.52,0.603896103896104,0.58974358974359,0.572709176847576,0.590764325690007,0.404444444444444,0.379393939393939,9900
WFG6,10,2,1,0,0.333333333333333,0.676266556355371,0.54,0.52,0.64170692431562,0.604166666666667,0.599948322370399,0.585633299221246,0.391313131313131,0.379393939393939,9900
WFG6,10,2,2,2,0.5,0.59404700437719,0.5,0.5,0.582,0.5244,0.525809095890411,0.515128810958904,0.368686868686869,0.368686868686869,9900
WFG6,10,2,3,5,0.666666666666667,0.57405890060192,0.56,0.54,0.549512987012987,0.572463768115942,0.523964502254869,0.542560451774885,0.404444444444444,0.391313131313131,9900
WFG6,10,2,4,10,0.833333333333333,0.638240035504001,0.56,0.52,0.630681818181818,0.477564102564103,0.568154369375536,0.515016598442492,0.404444444444444,0.379393939393939,9900
WFG6,10,2,5,20,1,0.545869839892776,0.64,0.52,0.663194444444444,0.577724358974359,0.615209949959162,0.54605686457224,0.469090909090909,0.379393939393939,9900
WFG6,10,3,1,0,0.333333333333333,0.667087869865303,0.5,0.5,0.616,0.6256,0.579964493150685,0.581140865753425,0.368686868686869,0.368686868686869,9900
WFG6,10,3,2,2,0.5,0.62936368846589,0.52,0.52,0.6875,0.665865384615385,0.600272723364839,0.596504967052716,0.379393939393939,0.379393939393939,9900
WFG6,10,3,3,5,0.666666666666667,0.647836100759636,0.56,0.54,0.638798701298701,0.661433172302738,0.598219453545098,0.607917917556018,0.404444444444444,0.391313131313131,9900
WFG6,10,3,4,10,0.833333333333333,0.529572074570701,0.56,0.54,0.54586038961039,0.448067632850242,0.512324005709352,0.464176830704874,0.404444444444444,0.391313131313131,9900
WFG6,10,3,5,20,1,0.546384957312006,0.62,0.54,0.635398981324278,0.710547504025765,0.600088906309002,0.609174218551481,0.451111111111111,0.391313131313131,9900
WFG6,10,4,1,0,0.333333333333333,0.630371476520106,0.56,0.58,0.642451298701299,0.495484400656814,0.579971419354052,0.5092332840545,0.404444444444444,0.418787878787879,9900
WFG6,10,4,2,2,0.5,0.546710837716117,0.56,0.52,0.542613636363636,0.519230769230769,0.511121341345222,0.508063660642971,0.404444444444444,0.379393939393939,9900
