problem,M,run,stage,ratio,sol_id,conf,catalog,truth_conv,truth_hyb,correct_conv,correct_hyb
DTLZ1,20,3,4,0.833333333333333,41,0.992540213756128,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,42,0.00620729584259916,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,43,0.00845941710271358,1,0,0,0,0
DTLZ1,20,3,4,0.833333333333333,44,0.992460933296285,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,45,0.0026426223372199,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,46,0.00856301296260265,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,47,0.993372643584178,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,48,0.00556720887860152,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,49,0.996191409604743,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,50,0.993521502618357,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,51,0.00673336162577809,1,1,0,1,0
DTLZ1,20,3,4,0.833333333333333,52,0.993977221994266,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,53,0.00634787779771173,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,54,0.00494837006143722,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,55,0.994643923987333,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,56,0.993558222193104,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,57,0.00589369230229642,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,58,0.00511678598841692,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,59,0.0092861741784096,1,0,0,0,0
DTLZ1,20,3,4,0.833333333333333,60,0.010098556127739,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,61,0.00788535447729777,1,0,0,0,0
DTLZ1,20,3,4,0.833333333333333,62,0.00839130566726265,1,1,0,1,0
DTLZ1,20,3,4,0.833333333333333,63,0.994063559846395,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,64,0.997017430337734,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,65,0.00726696784869019,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,66,0.992043345547658,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,67,0.992717461996747,0,1,0,0,1
DTLZ1,20,3,4,0.833333333333333,68,0.992723529889718,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,69,0.991145401467333,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,70,0.00469233009258818,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,71,0.992233252943769,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,72,0.992868964674112,0,1,0,0,1
DTLZ1,20,3,4,0.833333333333333,73,0.994098502848209,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,74,0.00643072560527358,1,0,0,0,0
DTLZ1,20,3,4,0.833333333333333,75,0.0108593280784439,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,76,0.0142128965253382,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,77,0.992711208402005,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,78,0.0059731190737875,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,79,0.996083565946907,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,80,0.994210036081311,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,81,0.0044624992336747,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,82,0.993888679058759,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,83,0.995762276731558,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,84,0.992352388918904,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,85,0.00815891047533857,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,86,0.991764117359293,0,1,1,0,0
DTLZ1,20,3,4,0.833333333333333,87,0.99334459132562,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,88,0.0123811174284637,1,1,1,1,1
DTLZ1,20,3,4,0.833333333333333,89,0.0059033704249426,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,90,0.993921868719735,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,91,0.00566328350818712,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,92,0.994015383698182,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,93,0.995842344383509,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,94,0.00574634027654752,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,95,0.00484307236896198,0,0,1,1,0
DTLZ1,20,3,4,0.833333333333333,96,0.00274779015518878,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,97,0.993530914112355,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,98,0.996217983306007,0,0,0,1,1
DTLZ1,20,3,4,0.833333333333333,99,0.00943682512681754,1,0,0,0,0
DTLZ1,20,3,4,0.833333333333333,100,0.993842666686533,0,0,0,1,1
DTLZ1,20,3,5,1,1,0.991255282982881,0,0,0,1,1
DTLZ1,20,3,5,1,2,0.00775894603893856,1,0,0,0,0
DTLZ1,20,3,5,1,3,0.00924272957455441,1,0,0,0,0
DTLZ1,20,3,5,1,4,0.0181059821080349,1,1,1,1,1
DTLZ1,20,3,5,1,5,0.0123279358608952,1,1,0,1,0
DTLZ1,20,3,5,1,6,0.0075435526512907,1,0,1,0,1
DTLZ1,20,3,5,1,7,0.0148566866370508,1,1,1,1,1
DTLZ1,20,3,5,1,8,0.00933054425452418,1,0,0,0,0
DTLZ1,20,3,5,1,9,0.987595483105572,0,1,0,0,1
DTLZ1,20,3,5,1,10,0.00744058746704257,1,0,0,0,0
DTLZ1,20,3,5,1,11,0.0128374217612441,1,0,0,0,0
DTLZ1,20,3,5,1,12,0.987584877111556,0,1,1,0,0
DTLZ1,20,3,5,1,13,0.0280019114322093,1,0,0,0,0
DTLZ1,20,3,5,1,14,0.0182859046267966,1,1,1,1,1
DTLZ1,20,3,5,1,15,0.994869145447193,0,0,1,1,0
DTLZ1,20,3,5,1,16,0.00792237835146259,1,0,0,0,0
DTLZ1,20,3,5,1,17,0.988189514793854,0,0,0,1,1
DTLZ1,20,3,5,1,18,0.0131983606327626,1,0,0,0,0
DTLZ1,20,3,5,1,19,0.00621226017662513,1,0,0,0,0
DTLZ1,20,3,5,1,20,0.985012338843191,0,1,0,0,1
DTLZ1,20,3,5,1,21,0.0161192030652361,1,0,0,0,0
DTLZ1,20,3,5,1,22,0.985675014510808,0,0,0,1,1
DTLZ1,20,3,5,1,23,0.979055964642175,0,0,0,1,1
DTLZ1,20,3,5,1,24,0.00688826513856999,1,0,0,0,0
DTLZ1,20,3,5,1,25,0.0161267193639902,1,1,0,1,0
DTLZ1,20,3,5,1,26,0.989779787797666,0,1,1,0,0
DTLZ1,20,3,5,1,27,0.98696119147839,0,0,0,1,1
DTLZ1,20,3,5,1,28,0.0102948500620192,1,1,1,1,1
DTLZ1,20,3,5,1,29,0.00929026694520374,1,0,0,0,0
DTLZ1,20,3,5,1,30,0.992485446195817,0,0,1,1,0
DTLZ1,20,3,5,1,31,0.0049637567186317,1,0,0,0,0
DTLZ1,20,3,5,1,32,0.987782224112837,0,1,0,0,1
DTLZ1,20,3,5,1,33,0.987558997052177,0,1,0,0,1
DTLZ1,20,3,5,1,34,0.991820027807149,0,1,1,0,0
DTLZ1,20,3,5,1,35,0.0161211771690004,1,0,0,0,0
DTLZ1,20,3,5,1,36,0.988693369012135,0,0,0,1,1
DTLZ1,20,3,5,1,37,0.013943263109777,1,0,0,0,0
DTLZ1,20,3,5,1,38,0.0163706047844061,1,0,0,0,0
DTLZ1,20,3,5,1,39,0.0121949963544824,1,0,0,0,0
DTLZ1,20,3,5,1,40,0.00640452997986696,1,0,1,0,1
DTLZ1,20,3,5,1,41,0.0142950505959,0,1,0,0,1
DTLZ1,20,3,5,1,42,0.0164786469337982,0,0,0,1,1
DTLZ1,20,3,5,1,43,0.992228801046117,0,0,0,1,1
DTLZ1,20,3,5,1,44,0.989907970549522,0,0,0,1,1
DTLZ1,20,3,5,1,45,0.994715050704611,0,0,0,1,1
DTLZ1,20,3,5,1,46,0.0124659259942262,0,0,0,1,1
DTLZ1,20,3,5,1,47,0.00537671461756484,0,0,0,1,1
DTLZ1,20,3,5,1,48,0.986812514397705,0,1,1,0,0
DTLZ1,20,3,5,1,49,0.989585720970983,0,0,0,1,1
DTLZ1,20,3,5,1,50,0.985755339350327,0,1,1,0,0
DTLZ1,20,3,5,1,51,0.981240424268078,0,0,0,1,1
DTLZ1,20,3,5,1,52,0.0112671161805806,0,1,1,0,0
DTLZ1,20,3,5,1,53,0.995485572376638,0,0,0,1,1
DTLZ1,20,3,5,1,54,0.983924062214256,0,0,0,1,1
DTLZ1,20,3,5,1,55,0.0136061490320648,0,0,0,1,1
DTLZ1,20,3,5,1,56,0.0269653315047116,0,0,0,1,1
DTLZ1,20,3,5,1,57,0.995883572472853,0,0,0,1,1
DTLZ1,20,3,5,1,58,0.0156606749330829,0,0,0,1,1
DTLZ1,20,3,5,1,59,0.988867377714101,0,0,0,1,1
DTLZ1,20,3,5,1,60,0.00984277235737352,0,0,0,1,1
DTLZ1,20,3,5,1,61,0.987387774176126,0,1,0,0,1
DTLZ1,20,3,5,1,62,0.0150450288804824,0,0,0,1,1
DTLZ1,20,3,5,1,63,0.0129260200921212,0,0,0,1,1
DTLZ1,20,3,5,1,64,0.0120194949002514,0,0,0,1,1
DTLZ1,20,3,5,1,65,0.982380774663852,0,0,0,1,1
DTLZ1,20,3,5,1,66,0.0122691493758482,0,0,0,1,1
DTLZ1,20,3,5,1,67,0.989255566612914,0,0,0,1,1
DTLZ1,20,3,5,1,68,0.00646824489479214,0,0,1,1,0
DTLZ1,20,3,5,1,69,0.987595894762816,0,0,0,1,1
DTLZ1,20,3,5,1,70,0.0164746119761376,0,1,1,0,0
DTLZ1,20,3,5,1,71,0.0137192785693325,0,0,0,1,1
DTLZ1,20,3,5,1,72,0.988195119332531,0,1,0,0,1
DTLZ1,20,3,5,1,73,0.993168053549334,0,0,1,1,0
DTLZ1,20,3,5,1,74,0.991992532695488,0,0,0,1,1
DTLZ1,20,3,5,1,75,0.0102143257556184,0,0,0,1,1
DTLZ1,20,3,5,1,76,0.0154534546717789,0,0,0,1,1
DTLZ1,20,3,5,1,77,0.0102422376335909,0,0,0,1,1
DTLZ1,20,3,5,1,78,0.00804453162260843,0,0,0,1,1
DTLZ1,20,3,5,1,79,0.0206061678796523,0,0,0,1,1
DTLZ1,20,3,5,1,80,0.987447921087675,0,0,0,1,1
DTLZ1,20,3,5,1,81,0.990904167438197,0,0,0,1,1
DTLZ1,20,3,5,1,82,0.982033085948834,0,0,0,1,1
DTLZ1,20,3,5,1,83,0.0235284346034317,0,1,1,0,0
DTLZ1,20,3,5,1,84,0.991728650260551,0,0,1,1,0
DTLZ1,20,3,5,1,85,0.0147981943605814,0,1,1,0,0
DTLZ1,20,3,5,1,86,0.013438451204791,0,0,0,1,1
DTLZ1,20,3,5,1,87,0.994854231628929,0,0,1,1,0
DTLZ1,20,3,5,1,88,0.0222173187002018,0,1,1,0,0
DTLZ1,20,3,5,1,89,0.00436136174790813,0,0,0,1,1
DTLZ1,20,3,5,1,90,0.989845801193388,0,0,0,1,1
DTLZ1,20,3,5,1,91,0.0126482142035251,0,0,0,1,1
DTLZ1,20,3,5,1,92,0.00722875777525889,0,0,1,1,0
DTLZ1,20,3,5,1,93,0.98456419344638,0,0,0,1,1
DTLZ1,20,3,5,1,94,0.012351758202921,0,0,0,1,1
DTLZ1,20,3,5,1,95,0.996021756894293,0,0,0,1,1
DTLZ1,20,3,5,1,96,0.00827262140045537,0,0,0,1,1
DTLZ1,20,3,5,1,97,0.0130498560426979,0,1,1,0,0
DTLZ1,20,3,5,1,98,0.98648470847035,0,1,1,0,0
DTLZ1,20,3,5,1,99,0.0181003438791685,0,0,0,1,1
DTLZ1,20,3,5,1,100,0.990708862703259,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,1,0.998640986334081,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,2,0.998610050111649,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,3,0.00245129938144273,0,1,1,0,0
DTLZ1,20,4,1,0.333333333333333,4,0.00257562012877866,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,5,0.997466553661835,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,6,0.998451785333841,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,7,0.00321074360993745,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,8,0.997669372931489,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,9,0.00401240371433031,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,10,0.996235062948515,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,11,0.996213782815317,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,12,0.00252082340848314,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,13,0.998157292012093,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,14,0.998193090341084,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,15,0.00274574133962857,1,1,1,1,1
DTLZ1,20,4,1,0.333333333333333,16,0.99834004801847,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,17,0.997058072287228,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,18,0.997814962130652,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,19,0.998373092053502,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,20,0.00244589673508222,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,21,0.998464878634882,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,22,0.997049511312012,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,23,0.998265919478749,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,24,0.99701995592238,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,25,0.997425945960716,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,26,0.00277544082914638,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,27,0.996938593442896,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,28,0.997440179447077,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,29,0.00433467491494866,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,30,0.997656916595717,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,31,0.00226670613309465,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,32,0.997745790296239,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,33,0.996945064276848,0,1,1,0,0
DTLZ1,20,4,1,0.333333333333333,34,0.997687330293016,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,35,0.996114493038989,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,36,0.997457301144165,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,37,0.00307610520770463,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,38,0.997448921778791,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,39,0.00191735278320615,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,40,0.997890509646679,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,41,0.998125823555044,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,42,0.998442376172169,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,43,0.00250895493399506,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,44,0.00373317293766473,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,45,0.997554468092683,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,46,0.00297496417245102,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,47,0.998413173915944,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,48,0.00383352036504403,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,49,0.998581856230929,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,50,0.00268890855216242,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,51,0.997768012115182,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,52,0.997754781447785,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,53,0.997780060641322,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,54,0.998336647518476,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,55,0.99771518476948,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,56,0.996523853693589,0,1,1,0,0
DTLZ1,20,4,1,0.333333333333333,57,0.00287935821286633,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,58,0.004285241592212,1,1,1,1,1
DTLZ1,20,4,1,0.333333333333333,59,0.00365913049372713,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,60,0.998143003500089,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,61,0.00222675760240609,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,62,0.997285306511593,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,63,0.998556134924615,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,64,0.99803709524296,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,65,0.997255961355745,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,66,0.00410911140297954,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,67,0.997185728026912,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,68,0.00320303272090583,1,1,1,1,1
DTLZ1,20,4,1,0.333333333333333,69,0.998339959598123,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,70,0.00401011628793801,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,71,0.00248053931686598,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,72,0.997378025644629,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,73,0.00187974049484885,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,74,0.00207395076508499,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,75,0.00470023025939525,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,76,0.00292929445949419,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,77,0.99832472634035,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,78,0.00396724820805616,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,79,0.998491662292428,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,80,0.00206673893773834,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,81,0.00330652720099389,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,82,0.00356414762434365,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,83,0.00510031841190928,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,84,0.00307331428378188,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,85,0.997429844480944,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,86,0.998501446704082,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,87,0.996665189272657,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,88,0.998509709847964,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,89,0.00313907707253214,1,0,0,0,0
DTLZ1,20,4,1,0.333333333333333,90,0.00375087564494536,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,91,0.00296179677713537,1,1,0,1,0
DTLZ1,20,4,1,0.333333333333333,92,0.00271105943780348,0,1,0,0,1
DTLZ1,20,4,1,0.333333333333333,93,0.997708091783662,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,94,0.00261228956616444,0,1,1,0,0
DTLZ1,20,4,1,0.333333333333333,95,0.002458160090274,0,1,1,0,0
DTLZ1,20,4,1,0.333333333333333,96,0.00206185041224749,0,0,0,1,1
DTLZ1,20,4,1,0.333333333333333,97,0.998505708965716,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,98,0.998689942587784,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,99,0.998155032292138,0,0,1,1,0
DTLZ1,20,4,1,0.333333333333333,100,0.99864398557458,0,0,0,1,1
DTLZ1,20,4,2,0.5,1,0.00320315344248179,0,0,0,1,1
DTLZ1,20,4,2,0.5,2,0.997466398775847,0,0,0,1,1
DTLZ1,20,4,2,0.5,3,0.997025923492656,0,0,0,1,1
DTLZ1,20,4,2,0.5,4,0.00247855477462933,0,0,0,1,1
DTLZ1,20,4,2,0.5,5,0.99720594184374,0,0,0,1,1
DTLZ1,20,4,2,0.5,6,0.00436563018321834,1,0,0,0,0
DTLZ1,20,4,2,0.5,7,0.0022624656717225,0,0,0,1,1
DTLZ1,20,4,2,0.5,8,0.996952203649974,0,0,1,1,0
DTLZ1,20,4,2,0.5,9,0.00374327330844682,1,1,0,1,0
DTLZ1,20,4,2,0.5,10,0.00386748374329682,1,0,0,0,0
DTLZ1,20,4,2,0.5,11,0.00423678570485519,1,1,1,1,1
DTLZ1,20,4,2,0.5,12,0.996381238871654,0,0,0,1,1
DTLZ1,20,4,2,0.5,13,0.00417371541453415,1,1,0,1,0
DTLZ1,20,4,2,0.5,14,0.997902807214234,0,0,1,1,0
DTLZ1,20,4,2,0.5,15,0.00471812762248058,1,1,0,1,0
DTLZ1,20,4,2,0.5,16,0.00296935452168134,0,0,0,1,1
DTLZ1,20,4,2,0.5,17,0.996046055260686,0,0,0,1,1
DTLZ1,20,4,2,0.5,18,0.996684490339983,0,0,0,1,1
DTLZ1,20,4,2,0.5,19,0.00513950626643256,1,1,0,1,0
DTLZ1,20,4,2,0.5,20,0.996835694907163,0,0,0,1,1
DTLZ1,20,4,2,0.5,21,0.00377444048791176,1,1,0,1,0
DTLZ1,20,4,2,0.5,22,0.00293235565658512,0,0,1,1,0
DTLZ1,20,4,2,0.5,23,0.997693852291246,0,0,0,1,1
DTLZ1,20,4,2,0.5,24,0.00262869807670263,0,0,0,1,1
DTLZ1,20,4,2,0.5,25,0.996520262628579,0,0,0,1,1
DTLZ1,20,4,2,0.5,26,0.997521282765221,0,0,0,1,1
DTLZ1,20,4,2,0.5,27,0.00374600908888456,1,1,1,1,1
DTLZ1,20,4,2,0.5,28,0.00206683514001205,0,0,1,1,0
DTLZ1,20,4,2,0.5,29,0.997161537614365,0,0,0,1,1
DTLZ1,20,4,2,0.5,30,0.0032401096914193,0,0,0,1,1
DTLZ1,20,4,2,0.5,31,0.997009931420821,0,0,0,1,1
DTLZ1,20,4,2,0.5,32,0.00516250171207777,1,1,0,1,0
DTLZ1,20,4,2,0.5,33,0.00289671355427212,0,0,0,1,1
DTLZ1,20,4,2,0.5,34,0.997937396055488,0,0,1,1,0
DTLZ1,20,4,2,0.5,35,0.00317019692225218,0,0,0,1,1
DTLZ1,20,4,2,0.5,36,0.00270786055806205,0,0,0,1,1
DTLZ1,20,4,2,0.5,37,0.00479660960061146,1,1,1,1,1
DTLZ1,20,4,2,0.5,38,0.997838856625899,0,0,1,1,0
DTLZ1,20,4,2,0.5,39,0.0029246130025804,0,0,0,1,1
DTLZ1,20,4,2,0.5,40,0.00322976780675055,0,1,1,0,0
DTLZ1,20,4,2,0.5,41,0.00230376407183153,0,0,0,1,1
DTLZ1,20,4,2,0.5,42,0.00345826050920828,0,0,0,1,1
DTLZ1,20,4,2,0.5,43,0.00343497291894779,0,0,0,1,1
DTLZ1,20,4,2,0.5,44,0.00306336554251163,0,0,0,1,1
DTLZ1,20,4,2,0.5,45,0.998433877445349,0,0,0,1,1
DTLZ1,20,4,2,0.5,46,0.00369879447964916,0,1,0,0,1
DTLZ1,20,4,2,0.5,47,0.995974373857157,0,1,0,0,1
DTLZ1,20,4,2,0.5,48,0.00377495747177115,1,1,1,1,1
DTLZ1,20,4,2,0.5,49,0.00285474605442937,0,0,1,1,0
DTLZ1,20,4,2,0.5,50,0.00445845831672764,1,1,1,1,1
DTLZ1,20,4,2,0.5,51,0.00395843777560878,1,0,0,0,0
DTLZ1,20,4,2,0.5,52,0.99809607738497,0,0,1,1,0
DTLZ1,20,4,2,0.5,53,0.00352012825218029,0,0,0,1,1
DTLZ1,20,4,2,0.5,54,0.00457465045580541,1,1,0,1,0
DTLZ1,20,4,2,0.5,55,0.00525104204275018,1,1,1,1,1
DTLZ1,20,4,2,0.5,56,0.00359938480184996,0,0,0,1,1
DTLZ1,20,4,2,0.5,57,0.0035788034745593,0,0,0,1,1
DTLZ1,20,4,2,0.5,58,0.996529195801962,0,0,0,1,1
DTLZ1,20,4,2,0.5,59,0.00403523096963432,1,1,1,1,1
DTLZ1,20,4,2,0.5,60,0.00304859697939763,0,0,0,1,1
DTLZ1,20,4,2,0.5,61,0.00364159114776519,0,0,0,1,1
DTLZ1,20,4,2,0.5,62,0.00262158214774244,0,0,1,1,0
DTLZ1,20,4,2,0.5,63,0.00382456143691057,1,1,0,1,0
DTLZ1,20,4,2,0.5,64,0.99784925539962,0,0,0,1,1
DTLZ1,20,4,2,0.5,65,0.00247868225548131,0,0,0,1,1
DTLZ1,20,4,2,0.5,66,0.00321450722178129,0,0,0,1,1
DTLZ1,20,4,2,0.5,67,0.998179064359203,0,0,0,1,1
DTLZ1,20,4,2,0.5,68,0.997657024761583,0,0,1,1,0
DTLZ1,20,4,2,0.5,69,0.00384193532500976,1,0,0,0,0
DTLZ1,20,4,2,0.5,70,0.00370171463284485,0,0,0,1,1
DTLZ1,20,4,2,0.5,71,0.00361341490081613,0,0,0,1,1
DTLZ1,20,4,2,0.5,72,0.996981761602497,0,0,1,1,0
DTLZ1,20,4,2,0.5,73,0.00584779576116956,1,1,0,1,0
DTLZ1,20,4,2,0.5,74,0.00372867710906288,1,1,1,1,1
DTLZ1,20,4,2,0.5,75,0.00345236893794254,0,0,0,1,1
DTLZ1,20,4,2,0.5,76,0.995909408410979,0,1,0,0,1
DTLZ1,20,4,2,0.5,77,0.0043629373476487,1,1,1,1,1
DTLZ1,20,4,2,0.5,78,0.996963440339598,0,0,0,1,1
DTLZ1,20,4,2,0.5,79,0.997183196128283,0,0,0,1,1
DTLZ1,20,4,2,0.5,80,0.997186525853686,0,0,0,1,1
DTLZ1,20,4,2,0.5,81,0.00334617256169945,0,0,1,1,0
DTLZ1,20,4,2,0.5,82,0.00562014258136645,1,1,0,1,0
DTLZ1,20,4,2,0.5,83,0.0037270462770661,0,0,0,1,1
DTLZ1,20,4,2,0.5,84,0.00341318191209916,0,0,0,1,1
DTLZ1,20,4,2,0.5,85,0.0029918892161559,0,0,1,1,0
DTLZ1,20,4,2,0.5,86,0.998209920852225,0,0,0,1,1
DTLZ1,20,4,2,0.5,87,0.997008232837895,0,1,1,0,0
DTLZ1,20,4,2,0.5,88,0.00365309183886808,0,0,0,1,1
DTLZ1,20,4,2,0.5,89,0.00365757369764186,0,0,0,1,1
DTLZ1,20,4,2,0.5,90,0.997331284108627,0,0,0,1,1
DTLZ1,20,4,2,0.5,91,0.00299246732092417,0,0,0,1,1
DTLZ1,20,4,2,0.5,92,0.997058194332996,0,0,0,1,1
DTLZ1,20,4,2,0.5,93,0.996284266276169,0,0,0,1,1
DTLZ1,20,4,2,0.5,94,0.00373888698479141,1,0,0,0,0
DTLZ1,20,4,2,0.5,95,0.00274159242097471,0,0,0,1,1
DTLZ1,20,4,2,0.5,96,0.996213376426847,0,0,0,1,1
DTLZ1,20,4,2,0.5,97,0.00337880110144961,0,1,1,0,0
DTLZ1,20,4,2,0.5,98,0.00394346030726678,1,0,0,0,0
DTLZ1,20,4,2,0.5,99,0.00267955864837188,0,0,0,1,1
DTLZ1,20,4,2,0.5,100,0.00234931165247154,0,0,0,1,1
