Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG5,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_11.mat,done,5.888684455454,380.9623726,300,30,382.5514121
WFG5,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_12.mat,done,5.9467171876811,367.1606724,300,30,368.7145711
WFG5,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_13.mat,done,5.92626547850272,369.3348349,300,30,371.1173813
WFG5,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_14.mat,done,7.06366886145696,376.7589177,300,30,378.7372066
WFG5,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_15.mat,done,5.80765819535077,394.6045514,300,30,396.1443019
WFG5,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_16.mat,done,5.5180883246925,378.3784641,300,30,379.8979276
WFG5,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_17.mat,done,5.09423572665275,412.5388218,300,30,413.9534248
WFG5,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_18.mat,done,6.02076167268774,409.0614961,300,30,410.5105081
WFG5,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_19.mat,done,6.79410282717433,390.9078737,300,30,392.69681
WFG5,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG5_M10_D30_20.mat,done,5.77197952529769,405.3412271,300,30,406.7970444
