Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG7,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_11.mat,done,5.67400824266679,346.5669545,300,30,348.161351
WFG7,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_12.mat,done,5.34609485095396,306.9703831,300,30,308.416053
WFG7,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_13.mat,done,5.45418665938724,303.8511034,300,30,304.9983793
WFG7,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_14.mat,done,5.25965895439579,290.1898025,300,30,291.2913094
WFG7,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_15.mat,done,5.09069418499138,292.066015,300,30,293.1882646
WFG7,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_16.mat,done,5.6655066007576,300.5347004,300,30,301.7172087
WFG7,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_17.mat,done,5.39773917017519,285.8399056,300,30,286.9486002
WFG7,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_18.mat,done,5.42926505703762,293.351271,300,30,294.4457675
WFG7,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_19.mat,done,5.22774996207108,283.8210549,300,30,284.8760834
WFG7,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG7_M10_D30_20.mat,done,5.84085188091039,244.6025965,300,30,245.6342751
