Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG6,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_11.mat,done,5.28909907783093,380.7248241,300,30,382.3417978
WFG6,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_12.mat,done,5.37181241176552,304.8901624,300,30,306.2700269
WFG6,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_13.mat,done,5.01483541474241,299.9595723,300,30,301.1449464
WFG6,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_14.mat,done,5.39437231006651,288.2781234,300,30,289.4847178
WFG6,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_15.mat,done,5.39682764041169,277.2784588,300,30,278.6806611
WFG6,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_16.mat,done,5.62383638618113,276.2345206,300,30,277.5255846
WFG6,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_17.mat,done,5.12842391715292,286.2912808,300,30,287.5232153
WFG6,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_18.mat,done,5.29939092649098,283.727818,300,30,284.9298423
WFG6,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_19.mat,done,5.06233893998702,287.9860315,300,30,289.2204453
WFG6,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M10_D30_20.mat,done,5.05342548755666,280.0907714,300,30,281.2575034
