Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ2,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_11.mat,done,1.06166509691769,369.3584923,300,30,370.7028545
DTLZ2,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_12.mat,done,1.11703875079437,390.9252342,300,30,392.5892043
DTLZ2,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_13.mat,done,1.0312741218692,392.6217058,300,30,393.931943
DTLZ2,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_14.mat,done,1.04954247787836,436.710193,300,30,438.0333414
DTLZ2,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_15.mat,done,1.14863675306761,459.1590795,300,30,460.4507606
DTLZ2,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_16.mat,done,1.15218668437915,419.7101365,300,30,421.1922262
DTLZ2,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_17.mat,done,1.07702087187859,425.3393815,300,30,426.8408641
DTLZ2,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_18.mat,done,1.13296059766666,410.6998183,300,30,411.996972
DTLZ2,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_19.mat,done,1.16510165771028,375.5492761,300,30,376.773318
DTLZ2,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_20.mat,done,1.13416368307059,394.0219337,300,30,395.3272317
