Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ3,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_11.mat,done,800.940591485106,388.6279128,300,30,390.1108503
DTLZ3,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_12.mat,done,833.83069692638,386.0426576,300,30,387.9470747
DTLZ3,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_13.mat,done,975.194430164737,411.6722657,300,30,412.9269912
DTLZ3,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_14.mat,done,806.829449682174,439.6773291,300,30,441.0982955
DTLZ3,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_15.mat,done,706.605099335586,433.2152789,300,30,434.8005777
DTLZ3,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_16.mat,done,1042.5534125355,411.1830727,300,30,412.7219822
DTLZ3,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_17.mat,done,867.608836843158,412.4450623,300,30,414.0110706
DTLZ3,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_18.mat,done,875.932948220209,397.1689427,300,30,398.5379117
DTLZ3,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_19.mat,done,1055.10098389229,372.8966363,300,30,374.1428923
DTLZ3,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_20.mat,done,796.601455306408,373.9463059,300,30,375.0843033
