Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG3,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_11.mat,done,1.82232964345058,389.1818902,300,31,391.0182819
WFG3,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_12.mat,done,1.77222637517258,380.6482001,300,31,382.5887782
WFG3,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_13.mat,done,1.62665329395771,371.5845333,300,31,373.2084515
WFG3,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_14.mat,done,1.7029132204756,369.6485813,300,31,371.2368674
WFG3,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_15.mat,done,1.60666507162264,402.0071797,300,31,403.8760789
WFG3,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_16.mat,done,1.79493492000243,375.2465005,300,31,377.0835998
WFG3,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_17.mat,done,1.74262212097504,405.953124,300,31,407.6253335
WFG3,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_18.mat,done,1.66164094979758,410.9132455,300,31,412.7816348
WFG3,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_19.mat,done,1.75424859333839,400.5133078,300,31,402.2301679
WFG3,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M10_D31_20.mat,done,1.61045806213013,402.5090551,300,31,404.2909191
