Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG8,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_11.mat,done,5.43472266281347,331.2984243,300,30,332.6250093
WFG8,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_12.mat,done,5.45380482233089,296.8752558,300,30,298.0952908
WFG8,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_13.mat,done,5.78765315394319,304.0605418,300,30,305.2746183
WFG8,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_14.mat,done,5.54697871079762,287.9549271,300,30,289.1440041
WFG8,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_15.mat,done,5.33576978907559,279.620574,300,30,280.7103376
WFG8,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_16.mat,done,5.8357715587884,278.6845249,300,30,279.85232
WFG8,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_17.mat,done,6.05797434772829,283.9645616,300,30,285.0115139
WFG8,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_18.mat,done,5.38983674567003,281.6652084,300,30,282.8341476
WFG8,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_19.mat,done,5.58600212183129,280.8140205,300,30,281.8553285
WFG8,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M10_D30_20.mat,done,5.2635987469858,250.1302296,300,30,251.4099901
