Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ7,11,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_11.mat,done,11.8097765583168,393.8786778,300,30,395.7494391
DTLZ7,12,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_12.mat,done,13.5230451655896,370.5774935,300,30,372.6877633
DTLZ7,13,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_13.mat,done,13.2473045284908,376.817281,300,30,378.6564367
DTLZ7,14,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_14.mat,done,13.8488458304099,365.7199778,300,30,367.2673679
DTLZ7,15,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_15.mat,done,9.75126914620408,376.9819156,300,30,378.7563278
DTLZ7,16,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_16.mat,done,10.3954754003538,400.7936004,300,30,402.6839093
DTLZ7,17,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_17.mat,done,15.3203655300215,406.5562849,300,30,408.2159667
DTLZ7,18,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_18.mat,done,11.0854073003957,416.7096068,300,30,418.7778067
DTLZ7,19,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_19.mat,done,10.8819917271546,417.7476779,300,30,419.7507411
DTLZ7,20,D:\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M10_D30_20.mat,done,11.7205189150732,406.8805479,300,30,408.9188074
