Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,10,11,11011,DTLZ2_M10_run011,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M10\run_011.mat,completed,IGD=8.648821e-01; IGD+=6.701656e-01; checkpoints=67
