Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,10,19,71019,DTLZ5_M10_run019,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M10\run_019.mat,completed,IGD=5.819598e-01; IGD+=5.608747e-01; checkpoints=67
