Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,20,8,12008,DTLZ2_M20_run008,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M20\run_008.mat,completed,IGD=1.050226e+00; IGD+=7.080390e-01; checkpoints=67
