Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,20,21,72021,DTLZ5_M20_run021,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M20\run_021.mat,completed,IGD=2.317572e-01; IGD+=1.800532e-01; checkpoints=67
