Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ4,10,25,21025,DTLZ4_M10_run025,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ4\M10\run_025.mat,completed,IGD=1.061013e+00; IGD+=8.211878e-01; checkpoints=67
