Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ4,20,9,22009,DTLZ4_M20_run009,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ4\M20\run_009.mat,completed,IGD=9.454309e-01; IGD+=6.182908e-01; checkpoints=67
