Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,20,4,72004,DTLZ5_M20_run004,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M20\run_004.mat,completed,IGD=2.763575e-01; IGD+=2.333048e-01; checkpoints=67
