Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,10,8,11008,DTLZ2_M10_run008,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M10\run_008.mat,completed,IGD=1.070870e+00; IGD+=9.347153e-01; checkpoints=67
