Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,10,22,71022,DTLZ5_M10_run022,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M10\run_022.mat,completed,IGD=5.971713e-01; IGD+=5.873011e-01; checkpoints=67
