Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,20,6,12006,DTLZ2_M20_run006,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M20\run_006.mat,completed,IGD=1.067509e+00; IGD+=7.661632e-01; checkpoints=67
