Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ4,10,18,21018,DTLZ4_M10_run018,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ4\M10\run_018.mat,completed,IGD=9.514022e-01; IGD+=6.796902e-01; checkpoints=67
