Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ4,10,24,21024,DTLZ4_M10_run024,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ4\M10\run_024.mat,completed,IGD=8.760665e-01; IGD+=5.927420e-01; checkpoints=67
