Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ4,10,16,21016,DTLZ4_M10_run016,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ4\M10\run_016.mat,completed,IGD=8.396649e-01; IGD+=5.441932e-01; checkpoints=67
