Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,10,19,11019,DTLZ2_M10_run019,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M10\run_019.mat,completed,IGD=9.094149e-01; IGD+=7.801785e-01; checkpoints=67
