Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,20,1,72001,DTLZ5_M20_run001,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M20\run_001.mat,completed,IGD=2.334253e-01; IGD+=2.143364e-01; checkpoints=67
