Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,20,16,72016,DTLZ5_M20_run016,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M20\run_016.mat,completed,IGD=2.461028e-01; IGD+=2.255811e-01; checkpoints=67
