Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ2,10,12,11012,DTLZ2_M10_run012,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ2\M10\run_012.mat,completed,IGD=8.085499e-01; IGD+=6.100314e-01; checkpoints=67
