Profile,Problem,M,Run,Seed,PairedKey,File,Status,Message
formal,DTLZ5,20,2,72002,DTLZ5_M20_run002,D:\PlatEMO-master\PlatEMO-master\PlatEMO\Experiments\REMO_UniformMix_Pruned_Weighted_Lambdat030_GoodGroupPrecision\results\raw\formal\DTLZ5\M20\run_002.mat,completed,IGD=2.952288e-01; IGD+=2.842229e-01; checkpoints=67
