variant,problem,run,FE,IGD,runtime,seed,qKeep,modeRunId,file
Pruned,DTLZ5,3,300,0.736169249610401,266.0340941,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_3.mat
Pruned,DTLZ5,4,300,0.774811768622371,262.2105978,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_4.mat
Pruned,DTLZ5,5,300,0.9646222252795,263.7344114,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_5.mat
Pruned,DTLZ5,6,300,0.822355847958651,260.2184728,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_6.mat
Pruned,DTLZ5,7,300,0.556834761097025,255.7676958,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_7.mat
Pruned,DTLZ5,8,300,0.765092730064696,257.9979084,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_8.mat
Pruned,DTLZ5,9,300,0.920183051922148,265.7079933,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_9.mat
Pruned,DTLZ5,10,300,0.863240294663934,282.6025432,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_10.mat
Pruned,DTLZ5,11,300,0.922717917709425,255.6589862,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_11.mat
Pruned,DTLZ5,12,300,0.653269871481857,271.6391465,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_12.mat
Pruned,DTLZ5,13,300,0.844745729687977,272.6249955,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_13.mat
Pruned,DTLZ5,14,300,0.833461141463434,261.1598364,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_14.mat
Pruned,DTLZ5,15,300,0.996712079728282,260.6998375,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_15.mat
Pruned,DTLZ5,16,300,1.02309087346095,263.9137526,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_16.mat
Pruned,DTLZ5,17,300,0.937632337739079,262.1801921,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_17.mat
Pruned,DTLZ5,18,300,0.811326669343137,262.8129579,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ5_M10_D30_18.mat
Pruned,DTLZ7,1,300,10.627633476183,248.0168717,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_1.mat
Pruned,DTLZ7,2,300,8.47080241392423,252.3774373,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_2.mat
Pruned,DTLZ7,3,300,14.0239551341343,266.4279131,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_3.mat
Pruned,DTLZ7,4,300,12.2127885717644,251.4640335,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_4.mat
Pruned,DTLZ7,5,300,8.86919967521211,244.7875757,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_5.mat
Pruned,DTLZ7,6,300,10.9503987004727,248.03904,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_6.mat
Pruned,DTLZ7,7,300,8.99524233687104,260.5133766,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_7.mat
Pruned,DTLZ7,8,300,11.5541813158927,250.7603226,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_8.mat
Pruned,DTLZ7,9,300,14.0623365478662,256.5763588,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_9.mat
Pruned,DTLZ7,10,300,10.721411813148,275.5785939,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_10.mat
Pruned,DTLZ7,11,300,6.88231325211997,254.7627608,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_11.mat
Pruned,DTLZ7,12,300,12.4540846857729,256.6251374,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_12.mat
Pruned,DTLZ7,13,300,11.8740387026885,256.868,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_13.mat
Pruned,DTLZ7,14,300,10.0685010606748,249.4686566,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_14.mat
Pruned,DTLZ7,15,300,8.90127649855071,252.7217773,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_15.mat
Pruned,DTLZ7,16,300,8.60187427204602,256.9748579,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_16.mat
Pruned,DTLZ7,17,300,9.68679390347474,249.4597403,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_17.mat
Pruned,DTLZ7,18,300,9.89581160047246,253.7069186,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_DTLZ7_M10_D30_18.mat
Pruned,WFG7,1,300,5.44434230147563,260.4510616,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_1.mat
Pruned,WFG7,2,300,5.33873889863729,260.4672462,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_2.mat
Pruned,WFG7,3,300,5.07650527820657,280.4762445,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_3.mat
Pruned,WFG7,4,300,5.32838332032948,256.7223577,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_4.mat
Pruned,WFG7,5,300,5.05998786473568,251.4263642,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_5.mat
Pruned,WFG7,6,300,5.32734082658539,254.5168755,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_6.mat
Pruned,WFG7,7,300,5.56725268418997,260.3525182,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_7.mat
Pruned,WFG7,8,300,5.13834174536188,273.2790467,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_8.mat
Pruned,WFG7,9,300,5.98485561362185,277.3625368,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_9.mat
Pruned,WFG7,10,300,6.46179856208585,271.6844571,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_10.mat
Pruned,WFG7,11,300,5.12355521098386,270.8406431,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_11.mat
Pruned,WFG7,12,300,6.16880217028939,255.8737223,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_12.mat
Pruned,WFG7,13,300,5.05533238669284,247.8970015,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_13.mat
Pruned,WFG7,14,300,5.25744284864497,249.8240619,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_14.mat
Pruned,WFG7,15,300,5.14046663856886,251.5447766,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_15.mat
Pruned,WFG7,16,300,5.56521365483003,250.7702669,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_16.mat
Pruned,WFG7,17,300,5.02647381151914,276.674267,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_17.mat
Pruned,WFG7,18,300,5.65197894498133,236.816374,NaN,NaN,NaN,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned\REMO_new2_AdaMaO_SDEOnly_UniformMix_Pruned_WFG7_M10_D30_18.mat
