Problem,M,Run,Seed,Stage,View,SelectionRule,Truth,TruthType,Horizon,NumberOfCheckpoints,ValidPrecisionCheckpoints,MeanSelectedRate,MeanPrecision,MeanRecall,MeanChance,MeanLift,MeanAUC,MeanRetentionRate
DTLZ2,20,5,12005,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.508,0.0313277127977461,0.7,0.024,1.38739434816016,0.597896596939307,0.0313277127977461
DTLZ2,20,5,12005,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.508,0.980838953868921,0.529787234042553,0.94,1.04344569560523,0.681560283687943,0.980838953868921
DTLZ2,20,5,12005,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.508,0.937907339423433,0.574966066356016,0.828,1.1330164047986,0.693201987426374,0.937907339423433
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.572857142857143,0.693649985624588,0.644664168001595,0.62952380952381,1.13082873077773,0.582080981154886,NaN
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.572857142857143,0.994019011695336,0.574696544951647,0.990952380952381,1.00326058498764,0.600378150760804,NaN
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.572857142857143,0.981460321833098,0.583240833497315,0.964285714285714,1.01892766260492,0.614448607140968,NaN
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.572857142857143,0.176140982699212,0.772168795543409,0.132380952380952,1.35384873150014,0.614518436926572,0.176140982699212
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.572857142857143,0.945679343573251,0.591468064494292,0.915714285714286,1.03372774384448,0.605536564371107,0.945679343573251
DTLZ2,20,5,12005,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.572857142857143,0.866043345325648,0.628317494327766,0.788571428571428,1.0981788500634,0.63478046093503,0.866043345325648
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.614,0.951537276412404,0.623012254912426,0.939,1.01428801992044,0.544086255661341,NaN
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.614,0.995476463834673,0.615407539005984,0.993,1.00254808954492,0.636435514181628,NaN
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.614,0.986793480151689,0.618171035214282,0.9805,1.00662605513695,0.667773813377421,NaN
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.614,0.365782383031095,0.684457254102403,0.334,1.09119898462246,0.554256195273214,0.365782383031095
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.614,0.932835609995868,0.616798566094685,0.929,1.00437683114838,0.506662855581619,0.932835609995868
DTLZ2,20,5,12005,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.614,0.823030425171184,0.616235325527542,0.822,1.00097877086988,0.508711001313766,0.823030425171184
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.61952380952381,0.991737669458499,0.620107381611695,0.991428571428571,1.00031477376471,0.551612750692279,NaN
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.61952380952381,0.997568317099567,0.621924242424242,0.9985,0.999058906161179,0.308080808080808,NaN
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.61952380952381,0.992057066064701,0.622425960283103,0.995,0.997021439741994,0.357104205318491,NaN
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.61952380952381,0.656630758367998,0.652388457415493,0.629523809523809,1.0468594444613,0.542250048113318,0.656630758367998
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.61952380952381,0.941867672997682,0.626678769947986,0.9365,1.00667766086903,0.510610447245055,0.941867672997682
DTLZ2,20,5,12005,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.61952380952381,0.847425661457601,0.634362171992099,0.834444444444445,1.01727151673955,0.51711191592559,0.847425661457601
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.532,0.443770750405425,0.749107142857143,0.316,1.41345689591626,0.657640549809667,NaN
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.532,0.969630546955624,0.555135764860025,0.93,1.04447308198109,0.682307075259738,NaN
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.532,0.943806371131449,0.561545973208377,0.894,1.05642706772572,0.6343840977153,NaN
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.532,0.147274611869039,1,0.078,1.8847922974858,0.753845254791959,0.147274611869039
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.532,0.982056101792944,0.55781683626272,0.936,1.04912244141272,0.708075084798027,0.982056101792944
DTLZ2,20,6,12006,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.532,0.921878247655338,0.593153100205701,0.826,1.11622467825236,0.67500792265187,0.921878247655338
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.59,0.695221652396503,0.677184215137977,0.616666666666667,1.14642321256908,0.606006535341506,NaN
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.59,0.991881553058621,0.593790182261081,0.986666666666667,1.00640022252234,0.61382119346934,NaN
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.59,0.973830058002113,0.605263240668181,0.953809523809524,1.02476785714947,0.630744947451614,NaN
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.59,0.263371592736901,0.835530523651642,0.187142857142857,1.41833797682036,0.650568690036971,0.263371592736901
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.59,0.958587910226845,0.603634003586611,0.937142857142857,1.02365364328221,0.601930380478113,0.958587910226845
DTLZ2,20,6,12006,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.59,0.880347065341076,0.623882847032332,0.833809523809524,1.05767658535398,0.596101659326769,0.880347065341076
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.5305,0.873913361034634,0.555561449727908,0.8315,1.05161733126831,0.573131241650229,NaN
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.5305,0.998507462686567,0.531945269016697,0.9955,1.00305337874634,0.692408781694496,NaN
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.5305,0.994003786215979,0.533592145949289,0.9875,1.00659013435768,0.663583615264288,NaN
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.5305,0.345817627754266,0.590902124221828,0.335,1.05875502434297,0.540830481086631,0.345817627754266
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.5305,0.938683088061032,0.532041933334912,0.9375,1.00090261254269,0.525585687292548,0.938683088061032
DTLZ2,20,6,12006,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.5305,0.830806568932378,0.532441000429356,0.835,0.993730399076263,0.515152124146302,0.830806568932378
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.617619047619048,0.983476347691573,0.623951678294199,0.974761904761905,1.00913073552001,0.681163170362974,NaN
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.617619047619048,0.9984375,0.617589834515367,0.996,1.00253935632925,0.758077226162333,NaN
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.617619047619048,0.991372863247863,0.614223440074504,0.986666666666667,1.00488197119403,0.721685893893341,NaN
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.617619047619048,0.746409707370098,0.633113088631296,0.742857142857143,1.01361976675706,0.503208648241304,0.746409707370098
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.617619047619048,0.966065494326217,0.62139089221348,0.958,1.00878983730151,0.570655763567057,0.966065494326217
DTLZ2,20,6,12006,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.617619047619048,0.904933558877423,0.623455124331249,0.887777777777778,1.02044633430651,0.541723610292478,0.904933558877423
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.488,0.557905062780877,0.623941419204577,0.438,1.29076167838865,0.618492371670935,NaN
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.488,1,0.529596806028397,0.92,1.09387260317924,0.760998003767748,NaN
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.488,1,0.529596806028397,0.92,1.09387260317924,0.760998003767748,NaN
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.488,0.0681922207732516,0.933333333333333,0.036,1.92607881125676,0.730971971534137,0.0681922207732516
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.488,0.992857142857143,0.514893617021277,0.94,1.05623100303951,0.724113475177305,0.992857142857143
DTLZ2,20,7,12007,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.488,0.96558822942718,0.570092915214866,0.824,1.17205052037328,0.7329631242741,0.96558822942718
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.588571428571429,0.726820807258674,0.580389085616498,0.738095238095238,0.983261611273498,0.489608050833659,NaN
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.588571428571429,0.998356009070295,0.589075497442844,0.996666666666667,1.00171727455498,0.566058544629973,NaN
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.588571428571429,0.992518825712103,0.589548316968893,0.990476190476191,1.00208948765485,0.563361925352598,NaN
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.588571428571429,0.10816188674563,0.708456622742337,0.0904761904761905,1.24187941086317,0.56458388556511,0.10816188674563
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.588571428571429,0.9352723896114,0.599181039219328,0.920952380952381,1.01617278409894,0.557441927461072,0.9352723896114
DTLZ2,20,7,12007,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.588571428571429,0.839050413197752,0.618342737457283,0.804285714285714,1.04337982303524,0.575145887190997,0.839050413197752
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.622,0.931846282921165,0.623317132461527,0.9305,1.00218747779746,0.411683633075683,NaN
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.622,0.99609375,0.624672242961717,0.992,1.00436352755432,0.637375051848736,NaN
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.622,0.985742827868852,0.628513906896886,0.976,1.01054515736511,0.576336828065551,NaN
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.622,0.336177551402714,0.715043694264379,0.295,1.14964723060519,0.565282125708027,0.336177551402714
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.622,0.93372876762196,0.630743567541764,0.9215,1.01417449898535,0.555477496771332,0.93372876762196
DTLZ2,20,7,12007,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.622,0.810398968670602,0.642789143111253,0.785,1.03365620826949,0.545547084839346,0.810398968670602
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.604285714285714,0.996106385603693,0.603947639661925,0.996666666666667,0.999431838820365,0.429112554112554,NaN
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.604285714285714,0.999137931034483,0.600106060606061,0.999,1.00013932427726,0.553030303030303,NaN
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.604285714285714,0.996353507218646,0.60982317506127,0.996666666666667,0.999688105702831,0.429602143887858,NaN
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.604285714285714,0.650203272199921,0.686788579063012,0.582857142857143,1.13332806734979,0.582937929596354,0.650203272199921
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.604285714285714,0.925008871315399,0.603641759837585,0.92,1.00619753528825,0.518776008123921,0.925008871315399
DTLZ2,20,7,12007,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.604285714285714,0.854476387050724,0.619557257202492,0.842777777777778,1.01378286032524,0.538579982035785,0.854476387050724
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.596,0.277411694374516,0.879920039578136,0.19,1.48291555134274,0.673918259972208,NaN
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.596,0.975363196125908,0.640772189566714,0.908,1.07731432522816,0.763236773516389,NaN
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.596,0.964830508474576,0.644093854408011,0.894,1.08293960442907,0.754774199931278,NaN
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.596,0.12995887382164,0.955,0.082,1.60664079632778,0.695133662578457,0.12995887382164
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.596,0.979247532128888,0.62006718924972,0.942,1.03959303929885,0.703366927958193,0.979247532128888
DTLZ2,20,8,12008,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.596,0.923740469481311,0.661256874186642,0.832,1.11030285072276,0.694067979576981,0.923740469481311
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.603333333333333,0.611722427701545,0.713782614198988,0.525238095238095,1.182169572263,0.617516465103808,NaN
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.603333333333333,0.985414772719363,0.606158742795105,0.981904761904762,1.00431307123825,0.456906401866627,NaN
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.603333333333333,0.954007535723281,0.610982993158852,0.944761904761905,1.01162350677092,0.463676793770706,NaN
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.603333333333333,0.269167152025855,0.809561975392447,0.201428571428571,1.33826801061415,0.630049887863587,0.269167152025855
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.603333333333333,0.94159112396438,0.618322211863364,0.92,1.02431449216684,0.586079084917331,0.94159112396438
DTLZ2,20,8,12008,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.603333333333333,0.842328528027354,0.641036898932228,0.792857142857143,1.06261221455723,0.591441134830546,0.842328528027354
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.542,0.900743396057276,0.565979228010811,0.863,1.04417443474374,0.596206751400174,NaN
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.542,0.996216105323248,0.543018319105212,0.9945,1.00177538354001,0.521454741578874,NaN
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.542,0.989789752190763,0.546747304690633,0.9815,1.00858312451765,0.600053758682644,NaN
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.542,0.446713299354483,0.576170697917984,0.4215,1.06553624462267,0.527884643257846,0.446713299354483
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.542,0.95468845938544,0.545708695476395,0.9485,1.00707244026005,0.496294920323507,0.95468845938544
DTLZ2,20,8,12008,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.542,0.891041009663713,0.552382650083236,0.8745,1.01979571744435,0.535720209147708,0.891041009663713
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.635714285714286,0.987107930244048,0.642759106897188,0.976190476190476,1.0112433807595,0.72586519778769,NaN
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.635714285714286,0.997558816089046,0.636027907945434,0.9975,1.00005535072508,0.535648582040335,NaN
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.635714285714286,0.992095628320973,0.636767734619968,0.992777777777778,0.999301778765754,0.465129944511388,NaN
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.635714285714286,0.678766969436951,0.669366300897678,0.643809523809524,1.05307614375242,0.564824143360971,0.678766969436951
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.635714285714286,0.956535918049425,0.635909293012419,0.957,0.999897781454725,0.457260202061765,0.956535918049425
DTLZ2,20,8,12008,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.635714285714286,0.880759291685245,0.633608152291102,0.886666666666667,0.994052599786739,0.467957475215617,0.880759291685245
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.47,0.211066511711067,0.722073299190004,0.144,1.56277991827076,0.644156351894499,NaN
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.47,0.987656445556946,0.534532043804236,0.87,1.14121229933593,0.742716175613141,NaN
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.47,0.963646841715409,0.544027776585609,0.832,1.16240649395509,0.707060001599787,NaN
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.47,0.0171698679471789,0.8,0.01,1.71698679471789,0.666666666666667,0.0171698679471789
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.47,0.987656445556946,0.492315831617479,0.942,1.04864044241606,0.687824582475406,0.987656445556946
DTLZ2,20,9,12009,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.47,0.955643640434897,0.536175075378374,0.836,1.1431879680156,0.701502570368925,0.955643640434897
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.54952380952381,0.543953445585893,0.612871371082169,0.484285714285714,1.115064998528,0.568886444695491,NaN
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.54952380952381,0.987552030995198,0.551382020669072,0.984285714285714,1.00346807895531,0.57038935753422,NaN
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.54952380952381,0.968354601852585,0.555745996548265,0.957619047619047,1.01177683762582,0.563708590381721,NaN
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.54952380952381,0.101621871359976,0.873303680446538,0.069047619047619,1.60012354046171,0.671672557637432,0.101621871359976
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.54952380952381,0.944545067506017,0.565364628172609,0.919523809523809,1.02838166980201,0.579977927829287,0.944545067506017
DTLZ2,20,9,12009,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.54952380952381,0.874641145313166,0.598453292146671,0.804285714285714,1.08895430876293,0.62196172590589,0.874641145313166
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.534,0.815274376632159,0.577972942320298,0.7525,1.08399493901698,0.589841105252563,NaN
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.534,0.999166666666667,0.534813131313131,0.9975,1.0016835016835,0.662626262626263,NaN
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.534,0.996101034382284,0.534811482168625,0.9935,1.00265042046698,0.539311482168625,NaN
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.534,0.247657686680783,0.624167844735984,0.2185,1.14736511184689,0.557035298696759,0.247657686680783
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.534,0.909854619853865,0.551668677166662,0.888,1.02480051298292,0.590270882431639,0.909854619853865
DTLZ2,20,9,12009,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.534,0.79536832733848,0.568931028462536,0.756,1.05235413611105,0.574337591161182,0.79536832733848
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.382380952380952,0.968392256215586,0.415880202269606,0.892380952380952,1.08921482128079,0.618047715435241,NaN
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.382380952380952,0.992032930107527,0.383651959151959,0.992,1.00003090973713,0.484970584970585,NaN
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.382380952380952,0.982595209801092,0.395694704747024,0.977222222222222,1.00567840622393,0.576393357945678,NaN
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.382380952380952,0.581971256802013,0.388993574517155,0.579047619047619,1.0137784608318,0.500962094149071,0.581971256802013
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.382380952380952,0.923689347375025,0.379558537404729,0.9345,0.987796181125601,0.476490578226174,0.923689347375025
DTLZ2,20,9,12009,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.382380952380952,0.805252275053617,0.384313265292056,0.826666666666667,0.973474966151066,0.474703952029096,0.805252275053617
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.516,0.270633053221288,0.632006366644992,0.224,1.23718590224409,0.572280933946194,NaN
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.516,0.961833333333333,0.56427244060426,0.884,1.09279226384952,0.724744139014026,NaN
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.516,0.893726090436174,0.608622196853997,0.76,1.17965728696695,0.703895759877786,NaN
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.516,0.0536762705082033,1,0.028,1.95032012805122,0.748841082824882,0.0536762705082033
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.516,0.981833333333333,0.546913542109125,0.928,1.05852704946519,0.717046514644306,0.981833333333333
DTLZ2,20,10,12010,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.516,0.933313925570228,0.601116124416695,0.8,1.16612440238115,0.717732750265389,0.933313925570228
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.565238095238095,0.680425120541015,0.6321727250566,0.611904761904762,1.12641752252,0.58534140320977,NaN
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.565238095238095,0.996227850654053,0.579191320112355,0.971904761904762,1.02789415755864,0.725167651242192,NaN
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.565238095238095,0.983856050214647,0.580497401871081,0.958095238095238,1.03003152490098,0.61644214724346,NaN
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.565238095238095,0.165624463977321,0.881954048130519,0.113809523809524,1.61756995277877,0.673937778504367,0.165624463977321
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.565238095238095,0.958212549714251,0.582416505949466,0.928571428571428,1.03219737267633,0.623177108893169,0.958212549714251
DTLZ2,20,10,12010,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.565238095238095,0.897608340825623,0.614724866236798,0.822380952380953,1.09223964097132,0.637710859038475,0.897608340825623
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.497,0.91262567230945,0.506587202710022,0.9025,1.01233054036472,0.5280873370311,NaN
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.497,0.99765625,0.498449250154607,0.994,1.00370294543007,0.684213214506582,NaN
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.497,0.990790378215781,0.500122798111336,0.9835,1.007496642654,0.621159141508097,NaN
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.497,0.208842376634258,0.449972747402932,0.267,0.794167360090993,0.466650775027486,0.208842376634258
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.497,0.928712243643881,0.50244852154969,0.9225,1.00636907262352,0.571604626359814,0.928712243643881
DTLZ2,20,10,12010,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.497,0.807290981709349,0.506194810497611,0.807,0.99854612907811,0.534159440435841,0.807290981709349
DTLZ2,20,10,12010,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.564285714285714,0.980774916098425,0.563689910844252,0.984761904761905,0.995814662157932,0.476826466451127,NaN
DTLZ2,20,10,12010,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.564285714285714,1,0.55980303030303,0.9995,1.00050505050505,0.803030303030303,NaN
