Problem,M,Run,Seed,Stage,View,SelectionRule,Truth,TruthType,Horizon,NumberOfCheckpoints,ValidPrecisionCheckpoints,MeanSelectedRate,MeanPrecision,MeanRecall,MeanChance,MeanLift,MeanAUC,MeanRetentionRate
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,front_final,nondominated,FINAL,21,21,0.25,1,0.265655692494102,0.941428571428571,1.06262276997641,0.703236571465164,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,front_h1,nondominated,H1,21,20,0.25,1,0.251418047282709,0.9945,1.00567218913084,0.814888917821249,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,front_h3,nondominated,H3,21,18,0.25,1,0.25272177070556,0.989444444444445,1.01088708282224,0.777534572823327,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.681904761904762,0.256897785736171,0.665238095238095,1.02759114294468,0.51925418096,0.681904761904762
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,population_h1,retention,H1,21,20,0.25,0.934,0.248536445805235,0.94,0.99414578322094,0.490335500744131,0.934
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_hybrid,top25,population_h3,retention,H3,21,18,0.25,0.822222222222222,0.243274963291205,0.846666666666667,0.973099853164821,0.49057994180813,0.822222222222222
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,front_final,nondominated,FINAL,21,21,0.25,1,0.265655692494102,0.941428571428571,1.06262276997641,0.732392970153269,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,front_h1,nondominated,H1,21,20,0.25,1,0.251418047282709,0.9945,1.00567218913084,0.845484779770494,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,front_h3,nondominated,H3,21,18,0.25,1,0.25272177070556,0.989444444444445,1.01088708282224,0.838725399895613,NaN
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.761904761904762,0.292154964799478,0.665238095238095,1.16861985919791,0.536704037498004,0.761904761904762
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,population_h1,retention,H1,21,20,0.25,0.95,0.252827065347227,0.94,1.01130826138891,0.50593121160758,0.95
DTLZ2,20,18,12018,"S4_(0.75,1.00]",score_v,top25,population_h3,retention,H3,21,18,0.25,0.871111111111111,0.257493670942388,0.846666666666667,1.02997468376955,0.520517714496655,0.871111111111111
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,front_final,nondominated,FINAL,5,5,0.25,0.16,0.335350877192982,0.112,1.34140350877193,0.69504285092163,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,front_h1,nondominated,H1,5,5,0.25,0.968,0.270410692344923,0.9,1.08164276937969,0.702626949176212,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,front_h3,nondominated,H3,5,5,0.25,0.896,0.268477292416404,0.836,1.07390916966561,0.653875082632656,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.016,0.133333333333333,0.02,0.533333333333333,0.621390796243521,0.016
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,population_h1,retention,H1,5,5,0.25,0.984,0.262274079158087,0.938,1.04909631663235,0.737923652645684,0.984
DTLZ2,20,19,12019,"S1_[0,0.25]",anchor_margin,top25,population_h3,retention,H3,5,5,0.25,0.88,0.268249148354937,0.82,1.07299659341975,0.687801182496016,0.88
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.498,0.167375605760699,0.781008771929825,0.112,1.57100594594465,0.657389773191845,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.498,0.980461538461538,0.544249394998598,0.9,1.0953497247543,0.714511932480184,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.498,0.918867927103952,0.546893002093678,0.836,1.10031712514726,0.664311028676073,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.498,0.0356295133437991,0.8,0.02,1.57739403453689,0.655092264959717,0.0356295133437991
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.498,0.988307692307692,0.524525280256234,0.938,1.05363321190363,0.71464359250907,0.988307692307692
DTLZ2,20,19,12019,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.498,0.923655996177735,0.560947312284368,0.82,1.12617991052876,0.676311289441118,0.923655996177735
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,front_final,nondominated,FINAL,5,5,0.25,0.264,0.58828947368421,0.112,2.35315789473684,0.803742085710731,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,front_h1,nondominated,H1,5,5,0.25,0.984,0.274763146514054,0.9,1.09905258605622,0.895560467403674,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,front_h3,nondominated,H3,5,5,0.25,0.92,0.275308035025335,0.836,1.10123214010134,0.794678929184092,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.008,0.0666666666666667,0.02,0.266666666666667,0.600733082986397,0.008
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,population_h1,retention,H1,5,5,0.25,0.984,0.262251201098147,0.938,1.04900480439259,0.857575906134588,0.984
DTLZ2,20,19,12019,"S1_[0,0.25]",score_hybrid,top25,population_h3,retention,H3,5,5,0.25,0.928,0.282883294696401,0.82,1.1315331787856,0.803343602819859,0.928
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,front_final,nondominated,FINAL,5,5,0.25,0.32,0.669868421052632,0.112,2.67947368421053,0.838499504523721,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,front_h1,nondominated,H1,5,5,0.25,0.984,0.274763146514054,0.9,1.09905258605622,0.931449377804592,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,front_h3,nondominated,H3,5,5,0.25,0.936,0.280571192920072,0.836,1.12228477168029,0.821987372256931,NaN
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.008,0.0666666666666667,0.02,0.266666666666667,0.527013667072577,0.008
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,population_h1,retention,H1,5,5,0.25,0.984,0.262251201098147,0.938,1.04900480439259,0.859893126777135,0.984
DTLZ2,20,19,12019,"S1_[0,0.25]",score_v,top25,population_h3,retention,H3,5,5,0.25,0.944,0.287821566301339,0.82,1.15128626520536,0.818596602760139,0.944
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,front_final,nondominated,FINAL,21,21,0.25,0.497142857142857,0.276925420358182,0.457142857142857,1.10770168143273,0.617861712528023,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,front_h1,nondominated,H1,21,21,0.25,0.982857142857143,0.252808452900304,0.972380952380952,1.01123381160122,0.618252272412528,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,front_h3,nondominated,H3,21,21,0.25,0.956190476190476,0.255372601701836,0.935714285714286,1.02149040680734,0.67327906858235,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.0285714285714286,0.0722978080120937,0.1,0.289191232048375,0.571424834142963,0.0285714285714286
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,population_h1,retention,H1,21,21,0.25,0.944761904761905,0.253237168138393,0.932380952380952,1.01294867255357,0.649080197045376,0.944761904761905
DTLZ2,20,19,12019,"S2_(0.25,0.50]",anchor_margin,top25,population_h3,retention,H3,21,21,0.25,0.860952380952381,0.256453613290971,0.838571428571428,1.02581445316389,0.638630763933472,0.860952380952381
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.593333333333333,0.528639553742802,0.693311179882224,0.457142857142857,1.16860312790163,0.590502370421438,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.593333333333333,0.979498758041147,0.597832905836412,0.972380952380952,1.00784455485282,0.56126801977211,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.593333333333333,0.955799898554472,0.606241373352321,0.935714285714286,1.02190777573158,0.618416695724352,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.593333333333333,0.146474016723537,0.859633752490896,0.1,1.45478295510792,0.64841185313308,0.146474016723537
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,population_h1,retention,H1,21,21,0.593333333333333,0.95907832918816,0.610717930539158,0.932380952380952,1.02918776316128,0.624625809536424,0.95907832918816
DTLZ2,20,19,12019,"S2_(0.25,0.50]",label_dyn,native,population_h3,retention,H3,21,21,0.593333333333333,0.896324156878905,0.634381683691954,0.838571428571428,1.06887070849386,0.63026268615412,0.896324156878905
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,front_final,nondominated,FINAL,21,21,0.25,0.716190476190476,0.406626029883731,0.457142857142857,1.62650411953492,0.72578689937411,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,front_h1,nondominated,H1,21,21,0.25,0.988571428571429,0.254525702212845,0.972380952380952,1.01810280885138,0.66225046967152,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,front_h3,nondominated,H3,21,21,0.25,0.975238095238095,0.261276509859857,0.935714285714286,1.04510603943943,0.712593010470959,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.135238095238095,0.332206417920704,0.1,1.32882567168281,0.630391123051188,0.135238095238095
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,population_h1,retention,H1,21,21,0.25,0.973333333333334,0.261190385681278,0.932380952380952,1.04476154272511,0.69169125504965,0.973333333333334
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_hybrid,top25,population_h3,retention,H3,21,21,0.25,0.916190476190476,0.273330805116229,0.838571428571428,1.09332322046492,0.680274888069556,0.916190476190476
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,front_final,nondominated,FINAL,21,21,0.25,0.779047619047619,0.451670178114783,0.457142857142857,1.80668071245913,0.787669116226234,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,front_h1,nondominated,H1,21,21,0.25,0.994285714285714,0.256245278932422,0.972380952380952,1.02498111572969,0.709224702429234,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,front_h3,nondominated,H3,21,21,0.25,0.986666666666667,0.26471711538714,0.935714285714286,1.05886846154856,0.732117669614152,NaN
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.0990476190476191,0.252384388098674,0.1,1.0095375523947,0.528295003101457,0.0990476190476191
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,population_h1,retention,H1,21,21,0.25,0.96,0.257606571598966,0.932380952380952,1.03042628639586,0.66469286676131,0.96
DTLZ2,20,19,12019,"S2_(0.25,0.50]",score_v,top25,population_h3,retention,H3,21,21,0.25,0.893333333333334,0.266570441806663,0.838571428571428,1.06628176722665,0.645893656427579,0.893333333333334
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,front_final,nondominated,FINAL,20,20,0.25,0.776,0.246285246672496,0.787,0.985140986689982,0.521984074731273,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,front_h1,nondominated,H1,20,20,0.25,0.988,0.249769547858493,0.989,0.999078191433971,0.441318130434846,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,front_h3,nondominated,H3,20,20,0.25,0.972,0.250031410168646,0.972,1.00012564067458,0.523144851188227,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,population_final,retention,FINAL,20,20,0.25,0.15,0.138203362917445,0.271,0.55281345166978,0.486399361873474,0.15
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,population_h1,retention,H1,20,20,0.25,0.924,0.248597867723568,0.929,0.994391470894274,0.540532833466894,0.924
DTLZ2,20,19,12019,"S3_(0.50,0.75]",anchor_margin,top25,population_h3,retention,H3,20,20,0.25,0.812,0.24240814459468,0.838,0.969632578378719,0.549400999028587,0.812
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,front_final,nondominated,FINAL,20,20,0.5605,0.803607071441807,0.574067357569506,0.787,1.02203927797957,0.528974925302905,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,front_h1,nondominated,H1,20,20,0.5605,0.988318014063626,0.560560186754582,0.989,0.999330330223388,0.476950233443228,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,front_h3,nondominated,H3,20,20,0.5605,0.971250492530897,0.561439128540154,0.972,0.999244803129286,0.502640526766168,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,population_final,retention,FINAL,20,20,0.5605,0.25836644255225,0.600152902508797,0.271,0.991921793057022,0.522400350838958,0.25836644255225
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,population_h1,retention,H1,20,20,0.5605,0.93129676991247,0.564621190873327,0.929,1.00206004748554,0.547078243724049,0.93129676991247
DTLZ2,20,19,12019,"S3_(0.50,0.75]",label_dyn,native,population_h3,retention,H3,20,20,0.5605,0.847004952640194,0.576901568003224,0.838,1.01167612868989,0.544643349605942,0.847004952640194
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,front_final,nondominated,FINAL,20,20,0.25,0.908,0.288781982036337,0.787,1.15512792814535,0.62506000622781,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,front_h1,nondominated,H1,20,20,0.25,0.992,0.250772943157169,0.989,1.00309177262868,0.539350718798951,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,front_h3,nondominated,H3,20,20,0.25,0.974,0.250534796088008,0.972,1.00213918435203,0.524374616445405,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,population_final,retention,FINAL,20,20,0.25,0.17,0.16140260748409,0.271,0.645610429936359,0.479412464666027,0.17
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,population_h1,retention,H1,20,20,0.25,0.932,0.250750770975987,0.929,1.00300308390395,0.553716458849149,0.932
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_hybrid,top25,population_h3,retention,H3,20,20,0.25,0.846,0.252859028239997,0.838,1.01143611295999,0.556551602460479,0.846
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,front_final,nondominated,FINAL,20,20,0.25,0.916,0.291894439004314,0.787,1.16757775601726,0.685290228626512,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,front_h1,nondominated,H1,20,20,0.25,0.994,0.251261542686129,0.989,1.00504617074451,0.625319367295875,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,front_h3,nondominated,H3,20,20,0.25,0.978,0.251506293390143,0.972,1.00602517356057,0.554908621866689,NaN
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,population_final,retention,FINAL,20,20,0.25,0.196,0.178729903931612,0.271,0.714919615726449,0.426085505511019,0.196
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,population_h1,retention,H1,20,20,0.25,0.944,0.254268816905276,0.929,1.0170752676211,0.539581991777305,0.944
DTLZ2,20,19,12019,"S3_(0.50,0.75]",score_v,top25,population_h3,retention,H3,20,20,0.25,0.886,0.26492603522549,0.838,1.05970414090196,0.533258491405538,0.886
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,front_final,nondominated,FINAL,21,21,0.25,0.986666666666667,0.273293267760231,0.903333333333333,1.09317307104093,0.713474100636234,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,front_h1,nondominated,H1,21,20,0.25,0.994,0.249884837384837,0.9945,0.99953934953935,0.524346024346024,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,front_h3,nondominated,H3,21,18,0.25,0.995555555555556,0.2506038647343,0.993333333333334,1.0024154589372,0.725525636802811,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.539047619047619,0.228503144692738,0.582857142857143,0.914012578770951,0.508218732675011,0.539047619047619
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,population_h1,retention,H1,21,20,0.25,0.908,0.244216260712031,0.928,0.976865042848124,0.515331438755031,0.908
DTLZ2,20,19,12019,"S4_(0.75,1.00]",anchor_margin,top25,population_h3,retention,H3,21,18,0.25,0.808888888888889,0.242510704097238,0.833333333333333,0.970042816388953,0.51489869315072,0.808888888888889
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.564761904761905,0.946827537313569,0.590449993612348,0.903333333333333,1.04832339043425,0.636967529252765,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,front_h1,nondominated,H1,21,20,0.564761904761905,0.996027924891671,0.558585581085581,0.9945,1.00165650697668,0.566581566581567,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,front_h3,nondominated,H3,21,18,0.564761904761905,0.997583511016347,0.587506709608159,0.993333333333334,1.00451269594683,0.680012077294686,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,population_final,retention,FINAL,21,21,0.564761904761905,0.61398920163045,0.612072745144063,0.582857142857143,1.06262498119063,0.542810229688351,0.61398920163045
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,population_h1,retention,H1,21,20,0.564761904761905,0.928524647057206,0.561821771309235,0.928,1.00031894600698,0.529857158608243,0.928524647057206
DTLZ2,20,19,12019,"S4_(0.75,1.00]",label_dyn,native,population_h3,retention,H3,21,18,0.564761904761905,0.850952720138764,0.604295644906915,0.833333333333333,1.02194033860845,0.552400858890705,0.850952720138764
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,front_final,nondominated,FINAL,21,21,0.25,0.984761904761905,0.272669409217118,0.903333333333333,1.09067763686847,0.720250601256468,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,front_h1,nondominated,H1,21,20,0.25,0.998,0.250983738483738,0.9945,1.00393495393495,0.568431568431568,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,front_h3,nondominated,H3,21,18,0.25,0.997777777777778,0.251207729468599,0.993333333333334,1.0048309178744,0.753425559947299,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,population_final,retention,FINAL,21,21,0.25,0.594285714285714,0.25060633085141,0.582857142857143,1.00242532340564,0.509962049657177,0.594285714285714
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,population_h1,retention,H1,21,20,0.25,0.914,0.246349724719421,0.928,0.985398898877684,0.470152936880237,0.914
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_hybrid,top25,population_h3,retention,H3,21,18,0.25,0.817777777777778,0.245867135987892,0.833333333333333,0.983468543951567,0.488239556925332,0.817777777777778
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,front_final,nondominated,FINAL,21,21,0.25,0.980952380952381,0.271568353986151,0.903333333333333,1.0862734159446,0.708097418655989,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,front_h1,nondominated,H1,21,20,0.25,0.998,0.250983738483738,0.9945,1.00393495393495,0.588781588781589,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,front_h3,nondominated,H3,21,18,0.25,0.997777777777778,0.251207729468599,0.993333333333334,1.0048309178744,0.752066864295125,NaN
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,population_final,retention,FINAL,21,21,0.25,0.603809523809524,0.252274304531702,0.582857142857143,1.00909721812681,0.445805657090588,0.603809523809524
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,population_h1,retention,H1,21,20,0.25,0.926,0.249514875785982,0.928,0.99805950314393,0.413867350383377,0.926
DTLZ2,20,19,12019,"S4_(0.75,1.00]",score_v,top25,population_h3,retention,H3,21,18,0.25,0.822222222222222,0.246940589841164,0.833333333333333,0.987762359364655,0.405235944618058,0.822222222222222
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,front_final,nondominated,FINAL,5,5,0.25,0.256,0.275752765752766,0.234,1.10301106301106,0.597539050719701,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,front_h1,nondominated,H1,5,5,0.25,0.896,0.276453395148025,0.812,1.1058135805921,0.727931343325041,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,front_h3,nondominated,H3,5,5,0.25,0.84,0.287730796566617,0.73,1.15092318626647,0.738028017355779,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,population_final,retention,FINAL,5,5,0.25,0.136,0.485714285714286,0.07,1.94285714285714,0.684485407066052,0.136
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,population_h1,retention,H1,5,5,0.25,0.968,0.262196932211776,0.924,1.04878772884711,0.747269150114276,0.968
DTLZ2,20,20,12020,"S1_[0,0.25]",anchor_margin,top25,population_h3,retention,H3,5,5,0.25,0.912,0.279433905450166,0.816,1.11773562180066,0.755714829078115,0.912
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,front_final,nondominated,FINAL,5,5,0.558,0.301439004345408,0.72021645021645,0.234,1.2934719631764,0.605185206726303,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,front_h1,nondominated,H1,5,5,0.558,0.92803964508398,0.636409807721868,0.812,1.14345144756333,0.711397822053852,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,front_h3,nondominated,H3,5,5,0.558,0.884876748866897,0.675591274397245,0.73,1.21405125597068,0.716947152350137,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,population_final,retention,FINAL,5,5,0.558,0.100608307948209,0.8,0.07,1.43726154211728,0.63010752688172,0.100608307948209
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,population_h1,retention,H1,5,5,0.558,0.978226896256453,0.590153389411183,0.924,1.05965124883234,0.71412431375321,0.978226896256453
DTLZ2,20,20,12020,"S1_[0,0.25]",label_dyn,native,population_h3,retention,H3,5,5,0.558,0.930745215375757,0.634718458295694,0.816,1.14068540265024,0.708294901662467,0.930745215375757
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,front_final,nondominated,FINAL,5,5,0.25,0.408,0.436421356421356,0.234,1.74568542568543,0.681592948337811,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,front_h1,nondominated,H1,5,5,0.25,0.992,0.30587151785736,0.812,1.22348607142944,0.89408281505918,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,front_h3,nondominated,H3,5,5,0.25,0.968,0.332125307528293,0.73,1.32850123011317,0.84868387850955,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,population_final,retention,FINAL,5,5,0.25,0.112,0.4,0.07,1.6,0.629185867895545,0.112
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,population_h1,retention,H1,5,5,0.25,1,0.270905492330529,0.924,1.08362196932212,0.855689074244245,1
DTLZ2,20,20,12020,"S1_[0,0.25]",score_hybrid,top25,population_h3,retention,H3,5,5,0.25,0.976,0.299036434808792,0.816,1.19614573923517,0.786586158259243,0.976
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,front_final,nondominated,FINAL,5,5,0.25,0.416,0.440971620971621,0.234,1.76388648388648,0.678206082096493,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,front_h1,nondominated,H1,5,5,0.25,0.992,0.30587151785736,0.812,1.22348607142944,0.941591645703742,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,front_h3,nondominated,H3,5,5,0.25,0.968,0.33199737575857,0.73,1.32798950303428,0.859085432776179,NaN
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,population_final,retention,FINAL,5,5,0.25,0.096,0.342857142857143,0.07,1.37142857142857,0.574193548387097,0.096
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,population_h1,retention,H1,5,5,0.25,1,0.270905492330529,0.924,1.08362196932212,0.881211564289249,1
DTLZ2,20,20,12020,"S1_[0,0.25]",score_v,top25,population_h3,retention,H3,5,5,0.25,0.976,0.299066546221018,0.816,1.19626618488407,0.760536617062077,0.976
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,front_final,nondominated,FINAL,21,21,0.25,0.657142857142857,0.315524173047539,0.525714285714286,1.26209669219015,0.602290068478822,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,front_h1,nondominated,H1,21,21,0.25,0.973333333333333,0.249560257910542,0.975238095238095,0.998241031642169,0.493438593704017,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,front_h3,nondominated,H3,21,21,0.25,0.939047619047619,0.24848571584581,0.945238095238095,0.993942863383241,0.469675231479664,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,population_final,retention,FINAL,21,21,0.25,0.171428571428571,0.336838934035971,0.13,1.34735573614388,0.581399626091586,0.171428571428571
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,population_h1,retention,H1,21,21,0.25,0.937142857142857,0.249603898546204,0.938095238095238,0.998415594184816,0.623434367624713,0.937142857142857
DTLZ2,20,20,12020,"S2_(0.25,0.50]",anchor_margin,top25,population_h3,retention,H3,21,21,0.25,0.838095238095238,0.250781726059536,0.835238095238095,1.00312690423814,0.616969720856727,0.838095238095238
DTLZ2,20,20,12020,"S2_(0.25,0.50]",label_dyn,native,front_final,nondominated,FINAL,21,21,0.604761904761905,0.569342365718074,0.656392217980602,0.525714285714286,1.08707134149309,0.554963962005656,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",label_dyn,native,front_h1,nondominated,H1,21,21,0.604761904761905,0.982549998692148,0.609563179302928,0.975238095238095,1.00849147026992,0.478962015325056,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",label_dyn,native,front_h3,nondominated,H3,21,21,0.604761904761905,0.949634254869319,0.608127511550036,0.945238095238095,1.00601825638445,0.447593709309698,NaN
DTLZ2,20,20,12020,"S2_(0.25,0.50]",label_dyn,native,population_final,retention,FINAL,21,21,0.604761904761905,0.161769596077605,0.722387511828025,0.13,1.20369812922628,0.569789635234017,0.161769596077605
