run_global,problem,M,run_id,gen,p_err,prev_p_err,coverage,degeneracy,mean_conf,relation_mode,candidate_mode
47,DTLZ4,10,6,14,0.0555160142348754,0.0690391459074733,0.125874125874126,0.3,0.420157682926264,conservative,explore
47,DTLZ4,10,6,15,0.0291814946619217,0.0555160142348754,0.125874125874126,0.3,0.412444381340535,conservative,explore
47,DTLZ4,10,6,16,0.0277580071174377,0.0291814946619217,0.129370629370629,0.3,0.412344334954105,conservative,explore
47,DTLZ4,10,6,17,0.0327402135231317,0.0277580071174377,0.129370629370629,0.3,0.429539311336062,conservative,explore
47,DTLZ4,10,6,18,0.0377224199288256,0.0327402135231317,0.125874125874126,0.4,0.420586451664325,conservative,explore
47,DTLZ4,10,6,19,0.096797153024911,0.0377224199288256,0.125874125874126,0.4,0.419838371545716,conservative,explore
47,DTLZ4,10,6,20,0.0576512455516014,0.096797153024911,0.125874125874126,0.4,0.44249490161539,conservative,explore
47,DTLZ4,10,6,21,0.0241992882562278,0.0576512455516014,0.118881118881119,0.4,0.41738672649793,conservative,explore
47,DTLZ4,10,6,22,0.0555160142348754,0.0241992882562278,0.118881118881119,0.4,0.417990755565399,conservative,explore
47,DTLZ4,10,6,23,0.0911032028469751,0.0555160142348754,0.118881118881119,0.4,0.414853672851283,conservative,explore
47,DTLZ4,10,6,24,0.0448398576512456,0.0911032028469751,0.122377622377622,0.4,0.440996953075426,conservative,explore
47,DTLZ4,10,6,25,0.0370106761565836,0.0448398576512456,0.118881118881119,0.4,0.419653440579196,conservative,explore
47,DTLZ4,10,6,26,0.0377224199288256,0.0370106761565836,0.122377622377622,0.4,0.586949652762067,weighted,explore
47,DTLZ4,10,6,27,0.0548042704626335,0.0377224199288256,0.118881118881119,0.4,0.427681605124909,conservative,explore
47,DTLZ4,10,6,28,0.0220640569395018,0.0548042704626335,0.118881118881119,0.4,0.423453030432877,conservative,explore
47,DTLZ4,10,6,29,0.0227758007117438,0.0220640569395018,0.118881118881119,0.4,0.440650777022994,conservative,explore
47,DTLZ4,10,6,30,0.0804270462633452,0.0227758007117438,0.118881118881119,0.4,0.433593307707997,conservative,explore
47,DTLZ4,10,6,31,0.0120996441281139,0.0804270462633452,0.122377622377622,0.4,0.430154267465039,conservative,explore
47,DTLZ4,10,6,32,0.0206405693950178,0.0120996441281139,0.122377622377622,0.4,0.442441595256197,conservative,explore
47,DTLZ4,10,6,33,0.0142348754448399,0.0206405693950178,0.125874125874126,0.4,0.430774788606046,conservative,explore
47,DTLZ4,10,6,34,0.0284697508896797,0.0142348754448399,0.125874125874126,0.4,0.43331617403625,conservative,explore
48,DTLZ4,10,7,1,0.0244444444444444,1,0.0699300699300699,0.2,0.582072579285451,curriculum,explore
48,DTLZ4,10,7,2,0.00355871886120996,0.0244444444444444,0.0734265734265734,0.2,0.571585003721412,weighted,explore
48,DTLZ4,10,7,3,0.0099644128113879,0.00355871886120996,0.0769230769230769,0.2,0.570482060052062,weighted,explore
48,DTLZ4,10,7,4,0.0149466192170819,0.0099644128113879,0.0804195804195804,0.2,0.560719240581856,weighted,explore
48,DTLZ4,10,7,5,0.0149466192170819,0.0149466192170819,0.0874125874125874,0.2,0.531194084366231,conservative,explore
48,DTLZ4,10,7,6,0.0113879003558719,0.0149466192170819,0.0874125874125874,0.3,0.516792993590656,conservative,explore
48,DTLZ4,10,7,7,0.0270462633451957,0.0113879003558719,0.0944055944055944,0.3,0.499193176513113,conservative,explore
48,DTLZ4,10,7,8,0.0177935943060498,0.0270462633451957,0.101398601398601,0.3,0.4897116198203,conservative,explore
48,DTLZ4,10,7,9,0.0142348754448399,0.0177935943060498,0.108391608391608,0.3,0.461577836668631,conservative,explore
48,DTLZ4,10,7,10,0.0128113879003559,0.0142348754448399,0.111888111888112,0.3,0.438493261952048,conservative,explore
48,DTLZ4,10,7,11,0.0277580071174377,0.0128113879003559,0.115384615384615,0.3,0.425092778797417,conservative,explore
48,DTLZ4,10,7,12,0.0377224199288256,0.0277580071174377,0.118881118881119,0.3,0.420113247283441,conservative,explore
48,DTLZ4,10,7,13,0.0120996441281139,0.0377224199288256,0.122377622377622,0.3,0.578808935970547,weighted,explore
48,DTLZ4,10,7,14,0.0113879003558719,0.0120996441281139,0.122377622377622,0.3,0.579108037690798,weighted,explore
48,DTLZ4,10,7,15,0.0227758007117438,0.0113879003558719,0.125874125874126,0.3,0.575018414789228,weighted,explore
48,DTLZ4,10,7,16,0.00711743772241993,0.0227758007117438,0.125874125874126,0.3,0.584701788414027,weighted,explore
48,DTLZ4,10,7,17,0.0106761565836299,0.00711743772241993,0.136363636363636,0.3,0.574952238481199,weighted,explore
48,DTLZ4,10,7,18,0.0241992882562278,0.0106761565836299,0.129370629370629,0.3,0.573484455027899,weighted,explore
48,DTLZ4,10,7,19,0.0185053380782918,0.0241992882562278,0.129370629370629,0.3,0.564554573394851,weighted,explore
48,DTLZ4,10,7,20,0.0149466192170819,0.0185053380782918,0.118881118881119,0.3,0.560667126836046,weighted,explore
48,DTLZ4,10,7,21,0.0419928825622776,0.0149466192170819,0.118881118881119,0.3,0.586420417710054,weighted,explore
48,DTLZ4,10,7,22,0.0697508896797153,0.0419928825622776,0.122377622377622,0.3,0.583061102277864,weighted,explore
48,DTLZ4,10,7,23,0.0626334519572954,0.0697508896797153,0.129370629370629,0.3,0.568813259560256,weighted,explore
48,DTLZ4,10,7,24,0.0412811387900356,0.0626334519572954,0.122377622377622,0.3,0.567533652818487,weighted,explore
48,DTLZ4,10,7,25,0.0519572953736655,0.0412811387900356,0.129370629370629,0.3,0.576141058688393,weighted,explore
48,DTLZ4,10,7,26,0.125266903914591,0.0519572953736655,0.129370629370629,0.3,0.575411465850261,weighted,explore
48,DTLZ4,10,7,27,0.0526690391459075,0.125266903914591,0.129370629370629,0.3,0.576168784370542,weighted,explore
48,DTLZ4,10,7,28,0.0256227758007117,0.0526690391459075,0.129370629370629,0.3,0.56353697294176,weighted,explore
48,DTLZ4,10,7,29,0.0597864768683274,0.0256227758007117,0.129370629370629,0.3,0.566898031425047,weighted,explore
48,DTLZ4,10,7,30,0.106761565836299,0.0597864768683274,0.129370629370629,0.3,0.524432944735874,conservative,explore
48,DTLZ4,10,7,31,0.0427046263345196,0.106761565836299,0.132867132867133,0.3,0.511794776538588,conservative,explore
48,DTLZ4,10,7,32,0.0548042704626335,0.0427046263345196,0.132867132867133,0.3,0.532333553302178,conservative,explore
48,DTLZ4,10,7,33,0.0647686832740214,0.0548042704626335,0.132867132867133,0.3,0.527880983809696,conservative,explore
48,DTLZ4,10,7,34,0.274733096085409,0.0647686832740214,0.129370629370629,0.3,0.553193362070174,weighted,explore
49,DTLZ4,10,8,1,0.0277777777777778,1,0.0664335664335664,0.2,0.42254503841406,curriculum,explore
49,DTLZ4,10,8,2,0.00498220640569395,0.0277777777777778,0.0734265734265734,0.2,0.545479611197319,conservative,explore
49,DTLZ4,10,8,3,0.0135231316725979,0.00498220640569395,0.0734265734265734,0.2,0.543541150581549,conservative,explore
49,DTLZ4,10,8,4,0.0120996441281139,0.0135231316725979,0.0839160839160839,0.2,0.557689929384457,weighted,explore
49,DTLZ4,10,8,5,0.00427046263345196,0.0120996441281139,0.0909090909090909,0.3,0.542997877123508,conservative,explore
49,DTLZ4,10,8,6,0.00925266903914591,0.00427046263345196,0.101398601398601,0.3,0.524255752607946,conservative,explore
49,DTLZ4,10,8,7,0.0135231316725979,0.00925266903914591,0.108391608391608,0.3,0.504623193718386,conservative,explore
49,DTLZ4,10,8,8,0.0313167259786477,0.0135231316725979,0.104895104895105,0.3,0.495146852538618,conservative,explore
49,DTLZ4,10,8,9,0.0156583629893238,0.0313167259786477,0.111888111888112,0.3,0.468074913382073,conservative,explore
49,DTLZ4,10,8,10,0.00782918149466192,0.0156583629893238,0.118881118881119,0.3,0.449713242310441,conservative,explore
49,DTLZ4,10,8,11,0.0405693950177936,0.00782918149466192,0.118881118881119,0.3,0.440863552295626,conservative,explore
49,DTLZ4,10,8,12,0.0142348754448399,0.0405693950177936,0.122377622377622,0.3,0.428122533049763,conservative,explore
49,DTLZ4,10,8,13,0.0135231316725979,0.0142348754448399,0.129370629370629,0.3,0.467618523099574,conservative,explore
49,DTLZ4,10,8,14,0.0185053380782918,0.0135231316725979,0.129370629370629,0.3,0.459177597571721,conservative,explore
49,DTLZ4,10,8,15,0.0256227758007117,0.0185053380782918,0.129370629370629,0.3,0.451098808001433,conservative,explore
49,DTLZ4,10,8,16,0.0804270462633452,0.0256227758007117,0.136363636363636,0.4,0.561407922344264,weighted,explore
49,DTLZ4,10,8,17,0.096797153024911,0.0804270462633452,0.136363636363636,0.4,0.561084409950893,weighted,explore
49,DTLZ4,10,8,18,0.0505338078291815,0.096797153024911,0.132867132867133,0.4,0.526657352850702,conservative,explore
49,DTLZ4,10,8,19,0.0391459074733096,0.0505338078291815,0.146853146853147,0.3,0.530891116298166,conservative,explore
49,DTLZ4,10,8,20,0.0804270462633452,0.0391459074733096,0.146853146853147,0.3,0.532093275365804,conservative,explore
49,DTLZ4,10,8,21,0.0597864768683274,0.0804270462633452,0.146853146853147,0.3,0.540290142899904,conservative,explore
49,DTLZ4,10,8,22,0.0818505338078292,0.0597864768683274,0.153846153846154,0.3,0.568183785802898,weighted,explore
49,DTLZ4,10,8,23,0.0455516014234875,0.0818505338078292,0.15034965034965,0.3,0.560614551382117,weighted,explore
49,DTLZ4,10,8,24,0.0241992882562278,0.0455516014234875,0.146853146853147,0.3,0.574924597013703,weighted,explore
49,DTLZ4,10,8,25,0.0491103202846975,0.0241992882562278,0.146853146853147,0.3,0.577773487578529,weighted,explore
49,DTLZ4,10,8,26,0.0185053380782918,0.0491103202846975,0.157342657342657,0.3,0.574300607024103,weighted,explore
49,DTLZ4,10,8,27,0.0384341637010676,0.0185053380782918,0.157342657342657,0.3,0.570484386337317,weighted,explore
49,DTLZ4,10,8,28,0.0177935943060498,0.0384341637010676,0.167832167832168,0.3,0.53299495592418,conservative,explore
49,DTLZ4,10,8,29,0.0192170818505338,0.0177935943060498,0.157342657342657,0.3,0.572442676614557,weighted,explore
49,DTLZ4,10,8,30,0.0590747330960854,0.0192170818505338,0.160839160839161,0.3,0.57923763171487,weighted,explore
49,DTLZ4,10,8,31,0.0512455516014235,0.0590747330960854,0.160839160839161,0.3,0.558686158995227,weighted,explore
49,DTLZ4,10,8,32,0.0412811387900356,0.0512455516014235,0.160839160839161,0.3,0.558147512010253,weighted,explore
49,DTLZ4,10,8,33,0.0647686832740214,0.0412811387900356,0.160839160839161,0.3,0.564661782202392,weighted,explore
49,DTLZ4,10,8,34,0.0170818505338078,0.0647686832740214,0.167832167832168,0.3,0.548423649718275,conservative,explore
50,DTLZ4,10,9,1,0.01,1,0.0699300699300699,0.2,0.57177372570468,curriculum,explore
50,DTLZ4,10,9,2,0.00782918149466192,0.01,0.0769230769230769,0.2,0.570338250969529,weighted,explore
50,DTLZ4,10,9,3,0.00640569395017794,0.00782918149466192,0.0804195804195804,0.2,0.550175306739555,weighted,explore
50,DTLZ4,10,9,4,0.0177935943060498,0.00640569395017794,0.0874125874125874,0.2,0.530478126137247,conservative,explore
50,DTLZ4,10,9,5,0.0234875444839858,0.0177935943060498,0.0874125874125874,0.3,0.512121935475789,conservative,explore
50,DTLZ4,10,9,6,0.0291814946619217,0.0234875444839858,0.0944055944055944,0.3,0.48393338267996,conservative,explore
50,DTLZ4,10,9,7,0.0298932384341637,0.0291814946619217,0.104895104895105,0.3,0.469108472119495,conservative,explore
50,DTLZ4,10,9,8,0.0263345195729537,0.0298932384341637,0.104895104895105,0.3,0.45603057448478,conservative,explore
50,DTLZ4,10,9,9,0.0448398576512456,0.0263345195729537,0.104895104895105,0.3,0.442073941231116,conservative,explore
50,DTLZ4,10,9,10,0.0341637010676157,0.0448398576512456,0.104895104895105,0.3,0.437719232572683,conservative,explore
50,DTLZ4,10,9,11,0.0434163701067616,0.0341637010676157,0.111888111888112,0.3,0.432612824516336,conservative,explore
50,DTLZ4,10,9,12,0.0498220640569395,0.0434163701067616,0.115384615384615,0.3,0.426789464713193,conservative,explore
50,DTLZ4,10,9,13,0.0277580071174377,0.0498220640569395,0.125874125874126,0.3,0.415932719543298,conservative,explore
50,DTLZ4,10,9,14,0.0491103202846975,0.0277580071174377,0.129370629370629,0.3,0.409548700582523,conservative,explore
50,DTLZ4,10,9,15,0.0597864768683274,0.0491103202846975,0.13986013986014,0.3,0.427075898234321,conservative,explore
50,DTLZ4,10,9,16,0.141637010676157,0.0597864768683274,0.143356643356643,0.3,0.418768875278345,conservative,explore
50,DTLZ4,10,9,17,0.0327402135231317,0.141637010676157,0.143356643356643,0.3,0.431532846621308,conservative,explore
50,DTLZ4,10,9,18,0.0249110320284698,0.0327402135231317,0.143356643356643,0.3,0.431490793620157,conservative,explore
50,DTLZ4,10,9,19,0.0818505338078292,0.0249110320284698,0.13986013986014,0.3,0.419582477737363,conservative,explore
50,DTLZ4,10,9,20,0.0576512455516014,0.0818505338078292,0.15034965034965,0.3,0.413986368249115,conservative,explore
50,DTLZ4,10,9,21,0.0569395017793594,0.0576512455516014,0.153846153846154,0.3,0.584953823080893,weighted,explore
50,DTLZ4,10,9,22,0.0355871886120996,0.0569395017793594,0.157342657342657,0.3,0.574200622874399,weighted,explore
50,DTLZ4,10,9,23,0.0441281138790036,0.0355871886120996,0.157342657342657,0.3,0.572405145983226,weighted,explore
50,DTLZ4,10,9,24,0.0718861209964413,0.0441281138790036,0.157342657342657,0.3,0.571821799135032,weighted,explore
50,DTLZ4,10,9,25,0.0697508896797153,0.0718861209964413,0.160839160839161,0.3,0.581232756914882,weighted,explore
50,DTLZ4,10,9,26,0.101779359430605,0.0697508896797153,0.160839160839161,0.3,0.585303522940452,weighted,explore
50,DTLZ4,10,9,27,0.0839857651245552,0.101779359430605,0.164335664335664,0.3,0.58161528602489,weighted,explore
50,DTLZ4,10,9,28,0.115302491103203,0.0839857651245552,0.157342657342657,0.3,0.582040274946454,weighted,explore
50,DTLZ4,10,9,29,0.193594306049822,0.115302491103203,0.160839160839161,0.3,0.586415375095783,weighted,explore
50,DTLZ4,10,9,30,0.0925266903914591,0.193594306049822,0.160839160839161,0.3,0.58601943934928,weighted,explore
50,DTLZ4,10,9,31,0.146619217081851,0.0925266903914591,0.160839160839161,0.3,0.585505783928647,weighted,explore
50,DTLZ4,10,9,32,0.118861209964413,0.146619217081851,0.160839160839161,0.3,0.589539790216153,weighted,explore
50,DTLZ4,10,9,33,0.112455516014235,0.118861209964413,0.160839160839161,0.3,0.420539256027407,conservative,explore
50,DTLZ4,10,9,34,0.296085409252669,0.112455516014235,0.164335664335664,0.3,0.482537839491999,conservative,explore
51,DTLZ4,20,1,1,0.0233333333333333,1,0.116883116883117,0.3,0.527805349891034,curriculum,explore
51,DTLZ4,20,1,2,0.00854092526690392,0.0233333333333333,0.112554112554113,0.25,0.547628573057647,conservative,explore
51,DTLZ4,20,1,3,0.0270462633451957,0.00854092526690392,0.121212121212121,0.25,0.538896510346997,conservative,explore
51,DTLZ4,20,1,4,0.0241992882562278,0.0270462633451957,0.121212121212121,0.25,0.530561190890876,conservative,explore
51,DTLZ4,20,1,5,0.0419928825622776,0.0241992882562278,0.125541125541126,0.25,0.53851480797376,conservative,explore
51,DTLZ4,20,1,6,0.0298932384341637,0.0419928825622776,0.125541125541126,0.25,0.540890990102786,conservative,explore
51,DTLZ4,20,1,7,0.0419928825622776,0.0298932384341637,0.147186147186147,0.25,0.525113492407685,conservative,explore
51,DTLZ4,20,1,8,0.0512455516014235,0.0419928825622776,0.151515151515152,0.25,0.5262026743655,conservative,explore
51,DTLZ4,20,1,9,0.0455516014234875,0.0512455516014235,0.155844155844156,0.25,0.514011123431832,conservative,explore
51,DTLZ4,20,1,10,0.0576512455516014,0.0455516014234875,0.16017316017316,0.25,0.517325521472345,conservative,explore
51,DTLZ4,20,1,11,0.0427046263345196,0.0576512455516014,0.164502164502165,0.25,0.518467569967366,conservative,explore
51,DTLZ4,20,1,12,0.0861209964412811,0.0427046263345196,0.177489177489178,0.25,0.507070063869171,conservative,explore
51,DTLZ4,20,1,13,0.0604982206405694,0.0861209964412811,0.177489177489178,0.25,0.50792238507461,conservative,explore
51,DTLZ4,20,1,14,0.0234875444839858,0.0604982206405694,0.177489177489178,0.25,0.507149410099443,conservative,explore
51,DTLZ4,20,1,15,0.0604982206405694,0.0234875444839858,0.181818181818182,0.3,0.508147431715547,conservative,explore
51,DTLZ4,20,1,16,0.0654804270462633,0.0604982206405694,0.186147186147186,0.25,0.50439632070006,conservative,explore
51,DTLZ4,20,1,17,0.0427046263345196,0.0654804270462633,0.177489177489178,0.3,0.49996593662337,conservative,explore
51,DTLZ4,20,1,18,0.0320284697508897,0.0427046263345196,0.181818181818182,0.3,0.502426242999773,conservative,explore
51,DTLZ4,20,1,19,0.0498220640569395,0.0320284697508897,0.177489177489178,0.3,0.507853449413049,conservative,explore
51,DTLZ4,20,1,20,0.0448398576512456,0.0498220640569395,0.186147186147186,0.3,0.508143900755979,conservative,explore
51,DTLZ4,20,1,21,0.0555160142348754,0.0448398576512456,0.186147186147186,0.3,0.516930232614388,conservative,explore
51,DTLZ4,20,1,22,0.0896797153024911,0.0555160142348754,0.181818181818182,0.3,0.518391656524232,conservative,explore
51,DTLZ4,20,1,23,0.0654804270462633,0.0896797153024911,0.186147186147186,0.3,0.517984748479793,conservative,explore
51,DTLZ4,20,1,24,0.0562277580071174,0.0654804270462633,0.19047619047619,0.3,0.515497353782671,conservative,explore
51,DTLZ4,20,1,25,0.0405693950177936,0.0562277580071174,0.19047619047619,0.3,0.518619821729119,conservative,explore
51,DTLZ4,20,1,26,0.0733096085409253,0.0405693950177936,0.194805194805195,0.3,0.511197805734068,conservative,explore
51,DTLZ4,20,1,27,0.0320284697508897,0.0733096085409253,0.19047619047619,0.3,0.493589227271243,conservative,explore
51,DTLZ4,20,1,28,0.0355871886120996,0.0320284697508897,0.194805194805195,0.3,0.491349723172827,conservative,explore
51,DTLZ4,20,1,29,0.0334519572953737,0.0355871886120996,0.199134199134199,0.3,0.493795913409924,conservative,explore
51,DTLZ4,20,1,30,0.0377224199288256,0.0334519572953737,0.199134199134199,0.3,0.493990099938131,conservative,explore
51,DTLZ4,20,1,31,0.0241992882562278,0.0377224199288256,0.199134199134199,0.3,0.501168975465931,conservative,explore
51,DTLZ4,20,1,32,0.0135231316725979,0.0241992882562278,0.199134199134199,0.3,0.500729527401821,conservative,explore
51,DTLZ4,20,1,33,0.0334519572953737,0.0135231316725979,0.199134199134199,0.3,0.498311471950627,conservative,explore
51,DTLZ4,20,1,34,0.0241992882562278,0.0334519572953737,0.199134199134199,0.3,0.498311635285732,conservative,explore
52,DTLZ4,20,10,1,0.0155555555555556,1,0.116883116883117,0.2,0.540322289091582,curriculum,explore
52,DTLZ4,20,10,2,0.0135231316725979,0.0155555555555556,0.116883116883117,0.2,0.539482767773773,conservative,explore
52,DTLZ4,20,10,3,0.0277580071174377,0.0135231316725979,0.121212121212121,0.2,0.549588968160049,conservative,explore
52,DTLZ4,20,10,4,0.0256227758007117,0.0277580071174377,0.125541125541126,0.2,0.547669515570282,conservative,explore
52,DTLZ4,20,10,5,0.0206405693950178,0.0256227758007117,0.125541125541126,0.2,0.54399274080378,conservative,explore
52,DTLZ4,20,10,6,0.0163701067615658,0.0206405693950178,0.134199134199134,0.2,0.536015565907385,conservative,explore
52,DTLZ4,20,10,7,0.0241992882562278,0.0163701067615658,0.138528138528139,0.25,0.532600381598101,conservative,explore
52,DTLZ4,20,10,8,0.0206405693950178,0.0241992882562278,0.151515151515152,0.25,0.524437893151853,conservative,explore
52,DTLZ4,20,10,9,0.0234875444839858,0.0206405693950178,0.155844155844156,0.25,0.525040184574132,conservative,explore
52,DTLZ4,20,10,10,0.0170818505338078,0.0234875444839858,0.151515151515152,0.25,0.514417130647809,conservative,explore
52,DTLZ4,20,10,11,0.0377224199288256,0.0170818505338078,0.151515151515152,0.25,0.510660761631887,conservative,explore
52,DTLZ4,20,10,12,0.0448398576512456,0.0377224199288256,0.16017316017316,0.3,0.49244263395823,conservative,explore
52,DTLZ4,20,10,13,0.0306049822064057,0.0448398576512456,0.155844155844156,0.3,0.513671657446506,conservative,explore
52,DTLZ4,20,10,14,0.0241992882562278,0.0306049822064057,0.168831168831169,0.3,0.510891153400585,conservative,explore
52,DTLZ4,20,10,15,0.103202846975089,0.0241992882562278,0.164502164502165,0.3,0.510284258566793,conservative,explore
52,DTLZ4,20,10,16,0.0455516014234875,0.103202846975089,0.164502164502165,0.3,0.51185797284673,conservative,explore
52,DTLZ4,20,10,17,0.0291814946619217,0.0455516014234875,0.164502164502165,0.3,0.510762701289433,conservative,explore
52,DTLZ4,20,10,18,0.0256227758007117,0.0291814946619217,0.16017316017316,0.3,0.517980328115191,conservative,explore
52,DTLZ4,20,10,19,0.0540925266903915,0.0256227758007117,0.173160173160173,0.35,0.508047425485012,conservative,explore
52,DTLZ4,20,10,20,0.0911032028469751,0.0540925266903915,0.168831168831169,0.35,0.514268764819376,conservative,explore
52,DTLZ4,20,10,21,0.0654804270462633,0.0911032028469751,0.168831168831169,0.35,0.51505289946818,conservative,explore
52,DTLZ4,20,10,22,0.0419928825622776,0.0654804270462633,0.164502164502165,0.4,0.494509394004789,conservative,explore
52,DTLZ4,20,10,23,0.0327402135231317,0.0419928825622776,0.164502164502165,0.35,0.506699960771557,conservative,explore
52,DTLZ4,20,10,24,0.0398576512455516,0.0327402135231317,0.164502164502165,0.35,0.507629548284825,conservative,explore
52,DTLZ4,20,10,25,0.0434163701067616,0.0398576512455516,0.16017316017316,0.35,0.507211155164916,conservative,explore
52,DTLZ4,20,10,26,0.0156583629893238,0.0434163701067616,0.164502164502165,0.35,0.504623082498997,conservative,explore
52,DTLZ4,20,10,27,0.0149466192170819,0.0156583629893238,0.16017316017316,0.35,0.512878651887673,conservative,explore
52,DTLZ4,20,10,28,0.0234875444839858,0.0149466192170819,0.164502164502165,0.35,0.515720094592386,conservative,explore
52,DTLZ4,20,10,29,0.0391459074733096,0.0234875444839858,0.164502164502165,0.35,0.51316875348003,conservative,explore
52,DTLZ4,20,10,30,0.0270462633451957,0.0391459074733096,0.164502164502165,0.35,0.515665437596781,conservative,explore
52,DTLZ4,20,10,31,0.00854092526690392,0.0270462633451957,0.164502164502165,0.35,0.527448606118987,conservative,explore
52,DTLZ4,20,10,32,0.0341637010676157,0.00854092526690392,0.164502164502165,0.4,0.520477466894686,conservative,explore
52,DTLZ4,20,10,33,0.0483985765124555,0.0341637010676157,0.168831168831169,0.35,0.516773170871678,conservative,explore
52,DTLZ4,20,10,34,0.0291814946619217,0.0483985765124555,0.203463203463203,0.35,0.503108350634461,conservative,explore
53,DTLZ4,20,2,1,0.0255555555555556,1,0.103896103896104,0.25,0.543790226184811,curriculum,explore
53,DTLZ4,20,2,2,0.00427046263345196,0.0255555555555556,0.0995670995670996,0.25,0.553827523479269,weighted,explore
53,DTLZ4,20,2,3,0.00640569395017794,0.00427046263345196,0.121212121212121,0.25,0.549356573206541,conservative,explore
53,DTLZ4,20,2,4,0.0177935943060498,0.00640569395017794,0.12987012987013,0.25,0.547768397859361,conservative,explore
53,DTLZ4,20,2,5,0.0220640569395018,0.0177935943060498,0.134199134199134,0.25,0.53553285569861,conservative,explore
53,DTLZ4,20,2,6,0.0170818505338078,0.0220640569395018,0.138528138528139,0.25,0.541011040876269,conservative,explore
53,DTLZ4,20,2,7,0.0362989323843416,0.0170818505338078,0.138528138528139,0.3,0.528020657201148,conservative,explore
53,DTLZ4,20,2,8,0.0227758007117438,0.0362989323843416,0.142857142857143,0.3,0.520376445175141,conservative,explore
53,DTLZ4,20,2,9,0.0199288256227758,0.0227758007117438,0.138528138528139,0.3,0.518250402247805,conservative,explore
53,DTLZ4,20,2,10,0.0455516014234875,0.0199288256227758,0.147186147186147,0.3,0.515438619606824,conservative,explore
53,DTLZ4,20,2,11,0.0291814946619217,0.0455516014234875,0.147186147186147,0.3,0.518286976460155,conservative,explore
53,DTLZ4,20,2,12,0.0313167259786477,0.0291814946619217,0.142857142857143,0.3,0.523735426006546,conservative,explore
53,DTLZ4,20,2,13,0.0263345195729537,0.0313167259786477,0.147186147186147,0.35,0.517117555720555,conservative,explore
53,DTLZ4,20,2,14,0.0341637010676157,0.0263345195729537,0.142857142857143,0.3,0.520638757434212,conservative,explore
53,DTLZ4,20,2,15,0.0362989323843416,0.0341637010676157,0.147186147186147,0.3,0.514353653997498,conservative,explore
53,DTLZ4,20,2,16,0.0512455516014235,0.0362989323843416,0.147186147186147,0.3,0.512218544456301,conservative,explore
53,DTLZ4,20,2,17,0.0227758007117438,0.0512455516014235,0.155844155844156,0.3,0.512760373209099,conservative,explore
53,DTLZ4,20,2,18,0.0249110320284698,0.0227758007117438,0.155844155844156,0.3,0.501764552690117,conservative,explore
53,DTLZ4,20,2,19,0.0505338078291815,0.0249110320284698,0.16017316017316,0.3,0.502602911609304,conservative,explore
53,DTLZ4,20,2,20,0.0241992882562278,0.0505338078291815,0.16017316017316,0.3,0.497614848901115,conservative,explore
53,DTLZ4,20,2,21,0.0263345195729537,0.0241992882562278,0.168831168831169,0.3,0.508160719252315,conservative,explore
53,DTLZ4,20,2,22,0.0597864768683274,0.0263345195729537,0.168831168831169,0.3,0.501073316496215,conservative,explore
53,DTLZ4,20,2,23,0.271174377224199,0.0597864768683274,0.168831168831169,0.3,0.500513809918048,conservative,explore
53,DTLZ4,20,2,24,0.0249110320284698,0.271174377224199,0.168831168831169,0.35,0.497866338189937,conservative,explore
53,DTLZ4,20,2,25,0.0505338078291815,0.0249110320284698,0.168831168831169,0.35,0.494692896186194,conservative,explore
53,DTLZ4,20,2,26,0.0540925266903915,0.0505338078291815,0.173160173160173,0.3,0.495332840895782,conservative,explore
53,DTLZ4,20,2,27,0.170818505338078,0.0540925266903915,0.173160173160173,0.3,0.498061693644206,conservative,explore
53,DTLZ4,20,2,28,0.0633451957295374,0.170818505338078,0.173160173160173,0.35,0.500343324297298,conservative,explore
53,DTLZ4,20,2,29,0.0291814946619217,0.0633451957295374,0.177489177489178,0.35,0.503210687557582,conservative,explore
53,DTLZ4,20,2,30,0.0875444839857651,0.0291814946619217,0.173160173160173,0.35,0.505941326505076,conservative,explore
53,DTLZ4,20,2,31,0.0846975088967972,0.0875444839857651,0.181818181818182,0.35,0.502648486279411,conservative,explore
53,DTLZ4,20,2,32,0.0241992882562278,0.0846975088967972,0.173160173160173,0.35,0.506791046884282,conservative,explore
53,DTLZ4,20,2,33,0.0234875444839858,0.0241992882562278,0.173160173160173,0.35,0.499574755161855,conservative,explore
53,DTLZ4,20,2,34,0.0185053380782918,0.0234875444839858,0.177489177489178,0.35,0.508070261379676,conservative,explore
54,DTLZ4,20,3,1,0.0222222222222222,1,0.116883116883117,0.2,0.56096144254392,curriculum,explore
54,DTLZ4,20,3,2,0.00427046263345196,0.0222222222222222,0.125541125541126,0.2,0.556247594658114,weighted,explore
54,DTLZ4,20,3,3,0.00569395017793594,0.00427046263345196,0.12987012987013,0.2,0.549054632866244,conservative,explore
54,DTLZ4,20,3,4,0.0113879003558719,0.00569395017793594,0.125541125541126,0.25,0.555127885960864,weighted,explore
54,DTLZ4,20,3,5,0.0234875444839858,0.0113879003558719,0.125541125541126,0.25,0.551514363553547,weighted,explore
54,DTLZ4,20,3,6,0.0099644128113879,0.0234875444839858,0.125541125541126,0.25,0.548893005619453,conservative,explore
54,DTLZ4,20,3,7,0.0206405693950178,0.0099644128113879,0.134199134199134,0.3,0.539456283977878,conservative,explore
54,DTLZ4,20,3,8,0.0241992882562278,0.0206405693950178,0.134199134199134,0.25,0.542531365432556,conservative,explore
