target,comparator,problem,nx,ny,meanTarget,sdTarget,meanComparator,sdComparator,relativePercent,pDefault,pExact,pHolm,delta,ciLow,ciHigh
Weighted,MCEAD,DTLZ2,18,18,1.2060106276405,0.0995191561167723,1.09742114648082,0.0607944863206546,9.89496890121839,0.0011829627696507,0.000757768316688347,0.00378884158344174,-0.635802469135803,NaN,NaN
Weighted,MCEAD,DTLZ3,18,18,905.142726492718,104.111836808928,574.990236227753,130.650050216631,57.4187993923068,1.39864957183545e-06,2.13770917553152e-08,1.71016734042522e-07,-0.944444444444444,NaN,NaN
Weighted,MCEAD,DTLZ4,18,18,1.2836625767578,0.114935977716299,1.24866742724243,0.0191402345416455,2.80259969563312,0.715974579889198,0.719269475133886,0.719269475133886,-0.0740740740740741,NaN,NaN
Weighted,MCEAD,DTLZ5,18,18,0.829392805717201,0.115744586087465,0.37432208483034,0.0672560678604559,121.571966851254,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,-1,NaN,NaN
Weighted,MCEAD,DTLZ6,18,18,13.8114655089274,1.1675639247422,8.9743974364896,1.77440170922239,53.8985275242041,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,-1,NaN,NaN
Weighted,MCEAD,DTLZ7,18,18,8.79711007305126,1.28488270210331,20.4445919136934,4.66858250223389,-56.9709676270959,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,MCEAD,WFG1,18,18,3.16682453098127,0.0377317923319269,3.45870869668368,0.0365498510374341,-8.43910809783663,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,MCEAD,WFG2,18,18,2.1567679114684,0.472719925874462,3.48362903492891,0.977483683609971,-38.0884735474594,1.17623922682842e-05,1.25860382489284e-06,7.55162294935702e-06,0.858024691358025,NaN,NaN
Weighted,MCEAD,WFG3,18,18,1.73193241588636,0.0701863365093176,1.25505236034289,0.0455728835734973,37.9968255199478,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,-1,NaN,NaN
Weighted,MCEAD,WFG4,18,18,6.6111798854443,0.835830687812274,7.16261444760701,0.869936445192792,-7.69878884583751,0.0353813352666331,0.03420697143766,0.106392373455854,0.41358024691358,NaN,NaN
Weighted,MCEAD,WFG5,18,18,5.69300009992074,0.38053964176015,6.61926657237788,0.395051776208054,-13.9934910058228,5.62171333027931e-06,3.51950675600396e-07,2.46365472920277e-06,0.888888888888889,NaN,NaN
Weighted,MCEAD,WFG6,18,18,5.25057572465492,0.273749442846537,7.25117659781805,0.672778644152314,-27.59001723617,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,MCEAD,WFG7,18,18,5.33024907468348,0.299073382266525,8.15807264559189,0.629035418288723,-34.6628878382982,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,MCEAD,WFG8,18,18,5.77108512321372,0.252802602392417,7.46713449839708,0.471981158649463,-22.7135238497102,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,MCEAD,WFG9,18,18,6.51674422595857,0.623542989165887,7.08245627462648,0.695803903477783,-7.98751205418128,0.0278862647424675,0.0265980933639634,0.106392373455854,0.432098765432099,NaN,NaN
Weighted,R2AEA,DTLZ1,18,18,217.730125831145,37.0865716301407,272.058062875106,24.8573628766857,-19.9692435025906,5.42499442535681e-05,1.26946867668188e-05,0.000114252180901369,0.790123456790123,NaN,NaN
Weighted,R2AEA,DTLZ2,18,18,1.2060106276405,0.0995191561167723,1.46111916766282,0.0568010964943386,-17.4598038043939,3.8143817467701e-07,4.40764778460107e-10,7.05223645536172e-09,0.993827160493827,NaN,NaN
Weighted,R2AEA,DTLZ3,18,18,905.142726492718,104.111836808928,563.525841611201,66.4822409522815,60.6213344014155,5.24022565088937e-07,1.54267672461038e-09,2.15974741445453e-08,-0.981481481481482,NaN,NaN
Weighted,R2AEA,DTLZ4,18,18,1.2836625767578,0.114935977716299,1.59438287282215,0.0719770225124859,-19.4884366459831,4.5031440384509e-07,8.81529556920215e-10,1.32229433538032e-08,0.987654320987654,NaN,NaN
Weighted,R2AEA,DTLZ5,18,18,0.829392805717201,0.115744586087465,0.986503380831387,0.0839487730175508,-15.9260047321661,0.000156317256624751,5.81106487745698e-05,0.000464885190196558,0.740740740740741,NaN,NaN
Weighted,R2AEA,DTLZ6,18,18,13.8114655089274,1.1675639247422,13.1160625307091,1.22443782698683,5.30191874726262,0.0905192333421714,0.0907075699466431,0.362830279786572,-0.333333333333333,NaN,NaN
Weighted,R2AEA,DTLZ7,18,18,8.79711007305126,1.28488270210331,6.2038006260669,1.2240256902004,41.8019469563205,1.0167292260122e-05,9.8731310375064e-07,1.0860444141257e-05,-0.864197530864197,NaN,NaN
Weighted,R2AEA,WFG1,18,18,3.16682453098127,0.0377317923319269,3.19860100670331,0.0320338388115114,-0.993449187799489,0.0236875264720147,0.0223593702233839,0.111796851116919,0.444444444444444,NaN,NaN
Weighted,R2AEA,WFG2,18,18,2.1567679114684,0.472719925874462,2.24694780209254,0.11252713068665,-4.01343949958047,0.189182309920301,0.191637415697813,0.57491224709344,0.259259259259259,NaN,NaN
Weighted,R2AEA,WFG3,18,18,1.73193241588636,0.0701863365093176,1.59462260247281,0.0499032772405808,8.61080315810301,4.8360388489192e-06,2.67103455746825e-07,3.2052414689619e-06,-0.895061728395062,NaN,NaN
Weighted,R2AEA,WFG4,18,18,6.6111798854443,0.835830687812274,5.79009419898712,0.315997758245734,14.180869226632,0.000201175737838301,8.13506328660466e-05,0.000569454430062326,-0.728395061728395,NaN,NaN
Weighted,R2AEA,WFG5,18,18,5.69300009992074,0.38053964176015,6.58342537857842,0.462462077020265,-13.5252581665921,1.17623922682842e-05,1.25860382489284e-06,1.25860382489284e-05,0.858024691358025,NaN,NaN
Weighted,R2AEA,WFG6,18,18,5.25057572465492,0.273749442846537,5.2559601586051,0.131510868257832,-0.10244434485227,0.886784835609217,0.888198369009441,1,0.0308641975308642,NaN,NaN
Weighted,R2AEA,WFG7,18,18,5.33024907468348,0.299073382266525,6.48747458530402,0.408969669386242,-17.8378426829136,5.31112827906215e-07,1.54267672461038e-09,2.15974741445453e-08,0.981481481481482,NaN,NaN
Weighted,R2AEA,WFG8,18,18,5.77108512321372,0.252802602392417,5.56014465975903,0.119022534904456,3.79379452087554,0.00463078285736243,0.00372319804422089,0.0223391882653254,-0.555555555555556,NaN,NaN
Weighted,R2AEA,WFG9,18,18,6.51674422595857,0.623542989165887,6.44121844736466,0.315442294020516,1.17253869296754,0.579800947058106,0.584133104439776,1,-0.111111111111111,NaN,NaN
Weighted,CSEA,DTLZ1,18,18,217.730125831145,37.0865716301407,222.807188054798,49.56874867645,-2.27867972661852,0.623852080962324,0.627909807361219,1,0.0987654320987654,NaN,NaN
Weighted,CSEA,DTLZ2,18,18,1.2060106276405,0.0995191561167723,1.32286194210369,0.0980676220056781,-8.83322066680467,0.00147438132048536,0.000986239180367923,0.00493119590183961,0.623456790123457,NaN,NaN
Weighted,CSEA,DTLZ3,18,18,905.142726492718,104.111836808928,900.824962309499,172.42030366956,0.479312226445083,0.886784835609217,0.888198369009441,1,0.0308641975308642,NaN,NaN
Weighted,CSEA,DTLZ4,18,18,1.2836625767578,0.114935977716299,1.21975733169913,0.0815524990835068,5.23917695740752,0.189182309920301,0.191637415697813,0.57491224709344,-0.259259259259259,NaN,NaN
Weighted,CSEA,DTLZ5,18,18,0.829392805717201,0.115744586087465,0.764154774571636,0.106508409478122,8.53727979153645,0.110098783711552,0.110795547037189,0.443182188148754,-0.314814814814815,NaN,NaN
Weighted,CSEA,DTLZ6,18,18,13.8114655089274,1.1675639247422,16.0639024153397,0.68113022192297,-14.0217292671139,1.64102655497807e-06,3.06331521029775e-08,3.06331521029775e-07,0.938271604938272,NaN,NaN
Weighted,CSEA,DTLZ7,18,18,8.79711007305126,1.28488270210331,27.6110531595971,2.24299547890843,-68.1391723010263,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,CSEA,WFG1,18,18,3.16682453098127,0.0377317923319269,3.27226279147452,0.0663267792566784,-3.22218193379704,4.15616315572798e-06,2.01649886145499e-07,1.61319908916399e-06,0.901234567901235,NaN,NaN
Weighted,CSEA,WFG2,18,18,2.1567679114684,0.472719925874462,3.5554344817969,1.02816369750002,-39.3388368563502,0.000121000654352384,4.10720047336374e-05,0.000246432028401824,0.753086419753086,NaN,NaN
Weighted,CSEA,WFG3,18,18,1.73193241588636,0.0701863365093176,1.57228857588724,0.0804592857929491,10.153596639156,8.78006297221654e-06,7.69575303191347e-07,5.38702712233943e-06,-0.87037037037037,NaN,NaN
Weighted,CSEA,WFG4,18,18,6.6111798854443,0.835830687812274,9.08031297660836,0.862369359508486,-27.1921584368816,2.24552266412888e-06,5.99440098705746e-08,5.39496088835171e-07,0.925925925925926,NaN,NaN
Weighted,CSEA,WFG5,18,18,5.69300009992074,0.38053964176015,7.10219242067751,0.408855662632741,-19.8416522291625,7.36660007156096e-07,4.18726539537102e-09,4.60599193490812e-08,0.969135802469136,NaN,NaN
Weighted,CSEA,WFG6,18,18,5.25057572465492,0.273749442846537,7.45530883955533,0.514348591159297,-29.5726597294379,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,CSEA,WFG7,18,18,5.33024907468348,0.299073382266525,7.39039460108438,0.614903326825859,-27.8759881928174,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,CSEA,WFG8,18,18,5.77108512321372,0.252802602392417,7.78772768689207,0.345857317704038,-25.8951345598879,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,CSEA,WFG9,18,18,6.51674422595857,0.623542989165887,8.18353365155759,0.30660286325266,-20.3676003126324,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,DTLZ1,18,18,217.730125831145,37.0865716301407,361.626757972871,22.5164672825634,-39.7914780831901,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,DTLZ2,18,18,1.2060106276405,0.0995191561167723,1.50190467447838,0.0671101368245799,-19.7012534727377,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,DTLZ3,18,18,905.142726492718,104.111836808928,1287.97053906911,127.073732313371,-29.723336129496,4.5031440384509e-07,8.81529556920215e-10,6.1707068984415e-09,0.987654320987654,NaN,NaN
Weighted,PCSAEA_N100,DTLZ4,18,18,1.2836625767578,0.114935977716299,1.6503521150988,0.0698393050670188,-22.2188668094658,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,DTLZ5,18,18,0.829392805717201,0.115744586087465,0.998411260476944,0.0821915107567456,-16.9287408356154,8.18199926302783e-05,2.38923159635978e-05,4.77846319271956e-05,0.771604938271605,NaN,NaN
Weighted,PCSAEA_N100,DTLZ6,18,18,13.8114655089274,1.1675639247422,17.3939359629049,0.336076175636019,-20.5960885541812,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,DTLZ7,18,18,8.79711007305126,1.28488270210331,28.4158405195787,2.26569140949589,-69.0415278513757,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,WFG1,18,18,3.16682453098127,0.0377317923319269,3.38779538073367,0.0275629811913947,-6.5225559668999,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,WFG2,18,18,2.1567679114684,0.472719925874462,3.32371285928855,0.667842835271837,-35.109679964049,8.78006297221654e-06,7.69575303191347e-07,2.30872590957404e-06,0.87037037037037,NaN,NaN
Weighted,PCSAEA_N100,WFG3,18,18,1.73193241588636,0.0701863365093176,1.69737269645571,0.0468733533869437,2.03607136504649,0.132881986620485,0.13413949608002,0.13413949608002,-0.296296296296296,NaN,NaN
Weighted,PCSAEA_N100,WFG4,18,18,6.6111798854443,0.835830687812274,8.94093536869395,0.565713914133193,-26.0571784402684,1.92055252578047e-06,4.29745658998605e-08,1.71898263599442e-07,0.932098765432099,NaN,NaN
Weighted,PCSAEA_N100,WFG5,18,18,5.69300009992074,0.38053964176015,6.92817759232172,0.332388667502627,-17.8283174174098,8.66316812133417e-07,6.61147167690161e-09,3.96688300614097e-08,0.962962962962963,NaN,NaN
Weighted,PCSAEA_N100,WFG6,18,18,5.25057572465492,0.273749442846537,7.30557238976394,0.316867671644279,-28.1291670997379,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,WFG7,18,18,5.33024907468348,0.299073382266525,7.54673266193038,0.358567203115039,-29.3701087150998,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,WFG8,18,18,5.77108512321372,0.252802602392417,7.38526505540229,0.361128236371909,-21.8567637055599,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,PCSAEA_N100,WFG9,18,18,6.51674422595857,0.623542989165887,7.87369618281181,0.344226715715003,-17.23398928975,1.19463657511177e-06,1.47656200784136e-08,7.3828100392068e-08,0.950617283950617,NaN,NaN
Weighted,KRVEA_100,DTLZ1,18,18,217.730125831145,37.0865716301407,274.178669274187,33.6217604559594,-20.5882330644008,0.000201175737838301,8.13506328660466e-05,0.000894856961526513,0.728395061728395,NaN,NaN
Weighted,KRVEA_100,DTLZ2,18,18,1.2060106276405,0.0995191561167723,1.42501440952908,0.114259921578279,-15.3685310425004,2.08683374614259e-05,3.16645416845741e-06,3.79974500214889e-05,0.833333333333333,NaN,NaN
Weighted,KRVEA_100,DTLZ3,18,18,905.142726492718,104.111836808928,1040.5268633539,111.639579246506,-13.0111140451296,0.0011829627696507,0.000757768316688347,0.00681991485019513,0.635802469135803,NaN,NaN
Weighted,KRVEA_100,DTLZ4,18,18,1.2836625767578,0.114935977716299,1.6340327100352,0.124883646082393,-21.4420513815698,1.19463657511177e-06,1.47656200784136e-08,2.0671868109779e-07,0.950617283950617,NaN,NaN
Weighted,KRVEA_100,DTLZ5,18,18,0.829392805717201,0.115744586087465,0.896781407385111,0.0915242748720819,-7.51449585294206,0.0597686086609301,0.05914717921616,0.241335508022674,0.37037037037037,NaN,NaN
Weighted,KRVEA_100,DTLZ6,18,18,13.8114655089274,1.1675639247422,15.6055995171451,1.12839422781498,-11.4967323507599,0.000257926523477307,0.000112745206123814,0.00112745206123814,0.716049382716049,NaN,NaN
Weighted,KRVEA_100,DTLZ7,18,18,8.79711007305126,1.28488270210331,1.65134104928236,0.209839971926073,432.725210026984,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,-1,NaN,NaN
Weighted,KRVEA_100,WFG1,18,18,3.16682453098127,0.0377317923319269,3.29112477794628,0.0552711407051623,-3.77683179312869,3.22783701065875e-07,2.20382389230054e-10,3.52611822768086e-09,1,NaN,NaN
Weighted,KRVEA_100,WFG2,18,18,2.1567679114684,0.472719925874462,2.05603939262037,0.183351330387217,4.89915315871712,0.936955867669958,0.937750147703032,1,-0.0185185185185185,NaN,NaN
Weighted,KRVEA_100,WFG3,18,18,1.73193241588636,0.0701863365093176,1.78322226264432,0.0517200242666484,-2.87624531346402,0.0445317157430384,0.0435428152790185,0.241335508022674,0.395061728395062,NaN,NaN
