Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG8,1,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_1.mat,done,21.9282813980756,273.4285407,300,30,275.1157885
WFG8,2,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_2.mat,done,20.6441510658582,268.0544757,300,30,269.7365732
WFG8,3,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_3.mat,done,21.280752234768,269.2076851,300,30,270.6050526
WFG8,4,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_4.mat,done,22.5613751424244,259.1251797,300,30,260.7118422
WFG8,5,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_5.mat,done,20.4351387795359,264.7526715,300,30,266.2976994
WFG8,6,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_6.mat,done,20.3577267814845,285.4294482,300,30,287.0752087
WFG8,7,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_7.mat,done,20.9753934542514,283.6808542,300,30,285.373213
WFG8,8,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_8.mat,done,19.810932093016,276.7149468,300,30,278.3687569
WFG8,9,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_9.mat,done,21.9984612152132,289.5857154,300,30,291.1576488
WFG8,10,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG8_M20_D30_10.mat,done,20.9822505205657,244.3788159,300,30,245.9361073
