Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG6,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_11.mat,done,20.9723109654754,316.8914606,300,30,319.4688583
WFG6,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_12.mat,done,20.6973720425945,262.8209512,300,30,264.5008217
WFG6,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_13.mat,done,17.2923252209973,265.1089167,300,30,266.7315307
WFG6,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_14.mat,done,18.3546402153717,263.1672731,300,30,264.6827832
WFG6,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_15.mat,done,18.036923262686,266.8454621,300,30,268.2993792
WFG6,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_16.mat,done,18.9908281969734,284.5581061,300,30,286.2992418
WFG6,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_17.mat,done,18.9882649765024,273.1460972,300,30,274.9432141
WFG6,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_18.mat,done,19.2466139095764,281.361986,300,30,282.9621683
WFG6,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_19.mat,done,19.108525959859,278.5523279,300,30,280.2192689
WFG6,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG6_M20_D30_20.mat,done,18.0589230706926,276.4542019,300,30,277.9686758
