Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG4,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_11.mat,done,20.8186991494709,392.4903499,300,30,394.7206562
WFG4,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_12.mat,done,21.8592802224468,372.513367,300,30,374.47949
WFG4,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_13.mat,done,26.1947373826783,392.900512,300,30,395.001447
WFG4,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_14.mat,done,23.1485851337512,370.9412433,300,30,372.884517
WFG4,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_15.mat,done,23.916844304382,365.7280485,300,30,367.6953706
WFG4,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_16.mat,done,24.2661838458369,354.4495849,300,30,356.3364864
WFG4,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_17.mat,done,26.1696125902216,350.2477926,300,30,352.0418702
WFG4,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_18.mat,done,24.4152590441652,345.0979135,300,30,347.3106058
WFG4,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_19.mat,done,22.6973960743606,353.6384168,300,30,355.6748546
WFG4,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG4_M20_D30_20.mat,done,23.6277195966145,355.4103385,300,30,357.0668064
