Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ3,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_11.mat,done,267.505615568207,337.1275492,300,30,338.7333034
DTLZ3,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_12.mat,done,244.429771903051,349.5798177,300,30,351.7557146
DTLZ3,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_13.mat,done,278.455932346866,361.856011,300,30,363.2833874
DTLZ3,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_14.mat,done,340.029799869562,351.7443187,300,30,353.3218613
DTLZ3,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_15.mat,done,330.937117672497,342.9173893,300,30,344.5315269
DTLZ3,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_16.mat,done,209.196420818501,341.5585214,300,30,343.2762119
DTLZ3,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_17.mat,done,341.223707948251,359.3666853,300,30,361.0176925
DTLZ3,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_18.mat,done,343.540267940387,368.9158806,300,30,370.5063792
DTLZ3,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_19.mat,done,320.6528934761,373.4413562,300,30,375.2963051
DTLZ3,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M20_D30_20.mat,done,236.782862530361,375.0984511,300,30,376.9529814
