Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG3,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_11.mat,done,2.89037231645922,393.1114824,300,31,395.4928297
WFG3,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_12.mat,done,2.66431664952803,372.106546,300,31,374.476815
WFG3,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_13.mat,done,2.76928797729694,389.5425191,300,31,391.5489247
WFG3,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_14.mat,done,2.80653909909121,375.596697,300,31,377.9140909
WFG3,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_15.mat,done,2.82369091768034,371.4475056,300,31,373.5796925
WFG3,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_16.mat,done,2.58707788297101,342.9350266,300,31,345.0648961
WFG3,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_17.mat,done,2.81401269727463,355.4856988,300,31,357.4739795
WFG3,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_18.mat,done,2.7477280191423,352.3262177,300,31,354.2766991
WFG3,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_19.mat,done,2.56471317831451,340.871527,300,31,342.7880045
WFG3,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG3_M20_D31_20.mat,done,2.76814421929203,356.1373988,300,31,358.4902778
