Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
WFG9,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_11.mat,done,23.2489009425301,294.5100884,300,30,296.4478441
WFG9,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_12.mat,done,21.0094622218289,268.5533159,300,30,270.1273235
WFG9,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_13.mat,done,23.6386202551584,261.1588525,300,30,262.6730287
WFG9,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_14.mat,done,26.7454721122562,278.8342379,300,30,280.3841067
WFG9,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_15.mat,done,21.9477875366985,288.0621841,300,30,289.7066773
WFG9,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_16.mat,done,24.7547503588941,282.2461189,300,30,283.7514285
WFG9,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_17.mat,done,23.8487473998748,288.269023,300,30,290.0404664
WFG9,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_18.mat,done,22.8853739083008,280.9490811,300,30,282.4574522
WFG9,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_19.mat,done,22.2295315813361,274.2055339,300,30,275.8094347
WFG9,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_WFG9_M20_D30_20.mat,done,25.432229855895,219.1980248,300,30,220.4642706
