Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ2,11,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_11.mat,done,1.08502371157772,299.5787589,300,30,301.1704096
DTLZ2,12,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_12.mat,done,1.1566287999122,360.5227353,300,30,362.7338572
DTLZ2,13,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_13.mat,done,1.07789354391614,362.2548314,300,30,363.948079
DTLZ2,14,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_14.mat,done,1.13778085941729,362.553498,300,30,364.4558651
DTLZ2,15,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_15.mat,done,1.0341308307368,361.5571714,300,30,363.5962899
DTLZ2,16,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_16.mat,done,1.22676252870632,359.9932938,300,30,361.9291005
DTLZ2,17,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_17.mat,done,1.09965011166104,354.9697507,300,30,356.6733896
DTLZ2,18,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_18.mat,done,1.11108485980766,360.9907012,300,30,362.967827
DTLZ2,19,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_19.mat,done,1.11551587410568,374.6171028,300,30,376.4431394
DTLZ2,20,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M20_D30_20.mat,done,1.15404437881026,378.9978117,300,30,380.847404
