Problem,Run,File,Status,IGD,Runtime,FE,D,Seconds
DTLZ7,1,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_1.mat,done,22.6730536304691,378.3070072,300,30,431.2532766
DTLZ7,2,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_2.mat,done,22.7714883617092,396.6996041,300,30,449.8729941
DTLZ7,3,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_3.mat,done,27.3239118409081,379.0644384,300,30,428.4719384
DTLZ7,4,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_4.mat,done,20.9185586495757,375.2996545,300,30,425.4491973
DTLZ7,5,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_5.mat,done,21.9432667853899,363.8968563,300,30,410.5579053
DTLZ7,6,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_6.mat,done,32.4375463817672,349.1562283,300,30,398.8059048
DTLZ7,7,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_7.mat,done,20.4557882992586,352.8527241,300,30,399.6715317
DTLZ7,8,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_8.mat,done,28.4666254374725,344.0163894,300,30,390.1721133
DTLZ7,9,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_9.mat,done,30.726788474947,341.8799625,300,30,388.1374057
DTLZ7,10,D:\REMOandDREMO测试集\20目标\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ7_M20_D30_10.mat,done,20.3995106808327,367.6042537,300,30,407.4133875
