algorithm,problem,M,folder_M,D,run,path,sha256,final_fe,snapshots,metric_fields,IGD_count,IGD_final,IGDp_count,IGDp_final,error
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_1.mat,bb36b46dfc3b68b7e1f979e69a01e28879a026f96b9eaaeb9c8e9f937fa799de,300.0,30,IGD;IGDp;runtime,30,196.55769261827118,30,196.55765813916184,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_10.mat,d2143e65ece55290528d17af7687fc03a076e4e4236a4e14f268768cd14869c5,300.0,30,IGD;IGDp;runtime,30,208.71648573796477,30,208.71648573796477,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_11.mat,fa0047a9ec17d56ec3412c59a9b4527c97279d4c577ea6b95558679d8ee31e44,300.0,30,IGD;IGDp;runtime,30,241.7531022322771,30,241.75305983176662,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_12.mat,b4b80409bfbf7c27fe33c0a09b342b688b9ffe0c680342c445e0fc53a2c84a9e,300.0,30,IGD;IGDp;runtime,30,200.32050190802497,30,200.32050173970958,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_13.mat,e95fb04c506d5cf3e708db964e44718e229316f224d9cc5d60e1d587d70586df,300.0,30,IGD;IGDp;runtime,30,213.72781261440787,30,213.7278113223995,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_14.mat,e2d700a634104c3cd14c6e19e6fb5dd7a51e4155c47e3be27b42a9b5510f4152,300.0,30,IGD;IGDp;runtime,30,218.52669084004978,30,218.5266752046937,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_15.mat,37474b9d104c787b54bbb5f5b7bcef6ced09f3adfb7dd0bd66589be9455aca8a,300.0,30,IGD;IGDp;runtime,30,225.03613136749513,30,225.03612006951226,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_16.mat,b4ad86632ec13f1ab6fad9fafa563d98c4d5855b59b8e3ca211c1a37434cb50e,300.0,30,IGD;IGDp;runtime,30,181.57603463535702,30,181.57603463535702,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_17.mat,90e64d9eb41477748bdd9e1370ec223b4bc49f582b82fa9bca1d21e2501f2150,300.0,30,IGD;IGDp;runtime,30,143.03495274272814,30,143.03495274272814,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_18.mat,0509a5c8dc6fff120bb259bab1bc8983972b77deeb40240023a9469dfb286a92,300.0,30,IGD;IGDp;runtime,30,210.93500351283922,30,210.9349711173176,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,19,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_19.mat,eeeb0d2f2a8450bbf6f1f1aa29b05717a5b6cb0b87cda4f6671da81eddb16a6b,300.0,30,IGD;IGDp;runtime,30,159.00000030979214,30,159.00000030979214,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_2.mat,232c2b2753d4c51e2c81acab7695108560950ea3305986443adce2cf5e7ded37,300.0,30,IGD;IGDp;runtime,30,147.15794856403747,30,147.15792840408875,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,20,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_20.mat,ea942848552a7d773e1783e5666a59ad4a706fae9aa8117934a2b69d52bb5a2d,300.0,30,IGD;IGDp;runtime,30,219.9403186954634,30,219.9403186954634,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_3.mat,bc94d38db4c2d914f78de92f98689aad787a9ee532e2bb0bdef6c6c067e8af3f,300.0,30,IGD;IGDp;runtime,30,215.37201849075595,30,215.37201849075595,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_4.mat,c9f1671bc2d549375ae9ee82382735359a3b0e6e1b62cf8a34ce66045cc80b07,300.0,30,IGD;IGDp;runtime,30,277.33679285332624,30,277.33678556808684,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_5.mat,1d4cc7616965dd4f3343f1431591f2d318f489bc2b69a288a4b07856a3f103c0,300.0,30,IGD;IGDp;runtime,30,219.47654194406346,30,219.47654194406346,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_6.mat,0437396db4ee8d3a79020bf8a91cc02f1874fd283b8e1a84aa5cc9f093cd997c,300.0,30,IGD;IGDp;runtime,30,201.08623889664992,30,201.08623889664992,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_7.mat,860f49bb8b3478cf516944d50a0028ced11a092ccb77835a39f1a72faeab21fa,300.0,30,IGD;IGDp;runtime,30,222.97955210285582,30,222.97953600596256,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_8.mat,b2db4f9c13ff60157ed2b23049eadbb41960c4287c217b0f88974e495bb1851d,300.0,30,IGD;IGDp;runtime,30,240.14739936163963,30,240.14735667850474,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ1,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ1_M10_D30_9.mat,997a84671b18b876cd3e2e2addd5feb6117ed4ac1daee48d6ddbf98eb69fc0ec,300.0,30,IGD;IGDp;runtime,30,230.4145508331952,30,230.4145508331952,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_1.mat,67466cd6612f26410a6ae66c069590bcacd03073d6cdcea4e649c8b12ae6ed16,300.0,30,IGD;IGDp;runtime,30,1.040097071202236,30,0.8622423301358009,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_10.mat,ebee65a4bfb98a1ced2ee91596db2f58263780aaf6a502c27748ef5bd1717396,300.0,30,IGD;IGDp;runtime,30,1.1025732516838374,30,0.9062170143436954,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_11.mat,6228036e519aafcfeac410d55504dbde24f1a4c189b7a5ce9cd83b001f5736e8,300.0,30,IGD;IGDp;runtime,30,1.061665096917688,30,0.9527350543353637,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_12.mat,f4f0d5f02b719ed7789a370815e523b9841b9e3ee8d760df436fdc4a40b40246,300.0,30,IGD;IGDp;runtime,30,1.1170387507943724,30,0.9933652295764568,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_13.mat,5e38373b72d46a6abc51bf4d1a39dbefc3cff95dc8f232efd34c83c16b8822df,300.0,30,IGD;IGDp;runtime,30,1.0312741218691972,30,0.8869150227401106,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_14.mat,6bb99500f4dc8777ba45a9e83d1451cd82dae00a9a231be1d18ec4d9948f3edd,300.0,30,IGD;IGDp;runtime,30,1.049542477878358,30,0.9177165062472432,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_15.mat,dc02fa42b4817332ce7fd161dd4a53087f89796023ba6c17c5bbd3d94ef8be40,300.0,30,IGD;IGDp;runtime,30,1.1486367530676136,30,0.9311493785658124,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_16.mat,6fe7df8904c43a6a4dfd56c1fb4173c445be63c169f8a94c6f47288a9a9ae398,300.0,30,IGD;IGDp;runtime,30,1.152186684379152,30,0.9637508302893107,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_17.mat,27dc01fef4861a111b5fc4032645afcca04be8e6d15a82abd54888a3c765b661,300.0,30,IGD;IGDp;runtime,30,1.0770208718785914,30,0.9882513546505406,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_18.mat,ff4951e9538e84f2f79d5042c2efee8e2ca4ede72fc5f3aa7ef569f947f1c264,300.0,30,IGD;IGDp;runtime,30,1.1329605976666628,30,1.0606156877446462,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,19,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_19.mat,6e4b5270a0ec598e644ffb0c3e430e629028d616416485c0bf61c92c71f95490,300.0,30,IGD;IGDp;runtime,30,1.1651016577102835,30,1.0095214897298537,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_2.mat,3014d92578c90f52ef651f8e737c720ae76b76f454c65fd8ad920aa48940a9d3,300.0,30,IGD;IGDp;runtime,30,0.9880204001701633,30,0.8981178584745872,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,20,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_20.mat,e3d8a8d587e161bc7e6272e8c6f3908a956e914a951e4deca832b23559cf3e82,300.0,30,IGD;IGDp;runtime,30,1.1341636830705857,30,0.876903127433565,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_3.mat,6cc34ab62b293065810521e113d757071258e0fa8f33e55fe679470d9ab08f24,300.0,30,IGD;IGDp;runtime,30,0.9094436935139459,30,0.7642819476274059,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,4,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_4.mat,a96c01f4d7390416fef011b6958ffbb28553f1fbed952d75578769893205d8d6,300.0,30,IGD;IGDp;runtime,30,1.0345899080293548,30,0.7938851119797533,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,5,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_5.mat,fe1f8fd05e9db154da2258469625f6bd3cae9b7ec588ac5d513625d57b375537,300.0,30,IGD;IGDp;runtime,30,1.0716843888907879,30,0.9971040526083473,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,6,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_6.mat,bb5236a14d6f3b9c118be7a228ebd0da3b15d598e495f218bcfc8b9567a75781,300.0,30,IGD;IGDp;runtime,30,0.8546616907656096,30,0.6812708339578902,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,7,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_7.mat,4e205795c056eb54786d2f75571387d760305094dc5aa8a47b2daefd80f87194,300.0,30,IGD;IGDp;runtime,30,1.2905426026138247,30,1.17242647227023,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,8,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_8.mat,37e7e40b160f71c9d5d6ccde7d5c03d3d8d73b826cc4f9f4affd78ea1f668a73,300.0,30,IGD;IGDp;runtime,30,1.0741924067346131,30,0.9239095633128812,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ2,10,10,30,9,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ2_M10_D30_9.mat,56544d139f50e1747a2b031811b0ad955c6c632f1c6ae33730b71ee6ca39a58a,300.0,30,IGD;IGDp;runtime,30,0.9033338495439124,30,0.752297401808217,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,1,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_1.mat,46322c9a5cd05a24404f22fa0e2f2929491cc413e9b77fb6a3ea32e746aad4cd,300.0,30,IGD;IGDp;runtime,30,1099.5559508078647,30,1099.5559508078647,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,10,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_10.mat,4149389f3db819e9dcc53a3da374354b1f1e3d4172a91ffe9cfc72a5919656ee,300.0,30,IGD;IGDp;runtime,30,907.5050343761708,30,907.5050343761708,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,11,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_11.mat,9104d7fbcb3144aeea9323c689b078fbe14dde1b25e8c916cbb441e44cc3f216,300.0,30,IGD;IGDp;runtime,30,800.9405914851061,30,800.9405914851061,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,12,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_12.mat,6abb0a434c2643b259007040087715243cd5feb7d411b98b710dc342c0422f7f,300.0,30,IGD;IGDp;runtime,30,833.8306969263798,30,833.8306335043545,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,13,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_13.mat,5d24a8df9fa6529cf5c58d7370755ed2060e691ae7a2173447b4f588a2aba6eb,300.0,30,IGD;IGDp;runtime,30,975.1944301647368,30,975.1942179589817,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,14,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_14.mat,c251521556f8615fee55b27c2c1d9e69664e76d2e0db9ece297a7397694764c6,300.0,30,IGD;IGDp;runtime,30,806.8294496821742,30,806.8294463191658,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,15,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_15.mat,28aaf3b6a330c3ba20e0df52a488a41eede68f1dff14a4bde7eefc0de9720602,300.0,30,IGD;IGDp;runtime,30,706.6050993355856,30,706.6050993355856,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,16,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_16.mat,5922730fb5fb013fdb276aad755811b67cb4235a8f8bf0ddc95d6034021e4c2d,300.0,30,IGD;IGDp;runtime,30,1042.5534125355032,30,1042.5534125355032,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,17,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_17.mat,5b03eed2917222d687501b7cb09d19c2d09a91cfb4c0e21acb58ebf9928a2f1b,300.0,30,IGD;IGDp;runtime,30,867.6088368431582,30,867.6088368431582,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,18,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_18.mat,37141c009ee616c2f39cca43badf703c93cd1f50808a0f02560a810db35a6142,300.0,30,IGD;IGDp;runtime,30,875.9329482202094,30,875.9328889299404,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,19,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_19.mat,1a7d0391ec1fd920b758ca452ff943add54089c9691bf6c3801d82adffe0cfd5,300.0,30,IGD;IGDp;runtime,30,1055.1009838922937,30,1055.100652190231,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,2,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_2.mat,a4a8661605e3149fa791b96097d294d8443a41edf00fa7350c4791057bec2979,300.0,30,IGD;IGDp;runtime,30,761.4180435374656,30,761.4177808961531,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,20,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_20.mat,3f8c6eb1e548f7a07cde72e2e48d45cad022c15bf8ff1eec58f13c74737e6b46,300.0,30,IGD;IGDp;runtime,30,796.6014553064081,30,796.6014553064081,
REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist,DTLZ3,10,10,30,3,C:\Users\lsx\Desktop\REMOandDREMO测试集\10目标\n30\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist\REMO_UniformMix_Pruned_Weighted_Lambdat030_NoBatchDist_DTLZ3_M10_D30_3.mat,5f24dcdda4b30d00879aa8e36b49a30b283019c92e5a9476ef7ed0c4f0d08c84,300.0,30,IGD;IGDp;runtime,30,852.8243152516334,30,852.824261539436,
