problem,M,run,stage,ratio,variant,mean_conf,gate_weighted,delta_mean_conf,spearman_vs_base,jaccard_vs_base
DTLZ7,20,1,3,0.666666666666667,minmax,0.560530724430973,1,0.248539361109693,0.0748994899489949,0.219512195121951
DTLZ7,20,1,4,0.833333333333333,base,0.46804529595765,0,0,1,1
DTLZ7,20,1,4,0.833333333333333,x0.1,0.511604562113537,0,0.0435592661558869,1,1
DTLZ7,20,1,4,0.833333333333333,x10,0.460852890025068,0,-0.0071924059325818,1,1
DTLZ7,20,1,4,0.833333333333333,x100,0.460085808800807,0,-0.00795948715684291,1,1
DTLZ7,20,1,4,0.833333333333333,wfg_style,0.510181227468988,0,0.0421359315113387,0.842520252025203,0.785714285714286
DTLZ7,20,1,4,0.833333333333333,de_wfg,0.527909439159686,0,0.0598641432020367,0.716459645964597,0.515151515151515
DTLZ7,20,1,4,0.833333333333333,minmax,0.54743731186907,0,0.0793920159114206,0.127848784878488,0.219512195121951
DTLZ7,20,1,5,1,base,0.38076443197889,0,0,1,1
DTLZ7,20,1,5,1,x0.1,0.445394245796007,0,0.0646298138171166,0.99998799879988,1
DTLZ7,20,1,5,1,x10,0.371130224005748,0,-0.00963420797314257,1,1
DTLZ7,20,1,5,1,x100,0.370113602632075,0,-0.0106508293468151,1,1
DTLZ7,20,1,5,1,wfg_style,0.599945900275408,1,0.219181468296518,0.251257125712571,0.219512195121951
DTLZ7,20,1,5,1,de_wfg,0.512734064648036,0,0.131969632669146,0.310831083108311,0.666666666666667
DTLZ7,20,1,5,1,minmax,0.537502295346864,0,0.156737863367974,-0.00861686168616862,0.136363636363636
WFG3,10,1,1,0.333333333333333,base,0.46590693736348,0,0,1,1
WFG3,10,1,1,0.333333333333333,x0.1,0.495584437408346,0,0.0296775000448657,1,1
WFG3,10,1,1,0.333333333333333,x10,0.460632571274689,0,-0.0052743660887915,1,1
WFG3,10,1,1,0.333333333333333,x100,0.460063709152361,0,-0.00584322821111904,1,1
WFG3,10,1,1,0.333333333333333,wfg_style,0.430730283494228,0,-0.0351766538692522,0.911935193519352,0.666666666666667
WFG3,10,1,1,0.333333333333333,de_wfg,0.520589988955591,0,0.0546830515921107,0.782310231023102,0.5625
WFG3,10,1,1,0.333333333333333,minmax,0.550745425870919,1,0.0848384885074394,0.175001500150015,0.25
WFG3,10,1,2,0.5,base,0.403408048845338,0,0,1,1
WFG3,10,1,2,0.5,x0.1,0.475824952527592,0,0.0724169036822543,1,1
WFG3,10,1,2,0.5,x10,0.391422127666169,0,-0.0119859211791689,1,1
WFG3,10,1,2,0.5,x100,0.390143083063657,0,-0.013264965781681,1,1
WFG3,10,1,2,0.5,wfg_style,0.450468615211795,0,0.0470605663664573,0.842868286828683,0.923076923076923
WFG3,10,1,2,0.5,de_wfg,0.49842529298063,0,0.0950172441352917,0.713435343534354,0.724137931034483
WFG3,10,1,2,0.5,minmax,0.550193895282755,1,0.146785846437417,0.165280528052805,0.111111111111111
WFG3,10,1,3,0.666666666666667,base,0.401335045979225,0,0,1,1
WFG3,10,1,3,0.666666666666667,x0.1,0.466576810726123,0,0.065241764746898,1,1
WFG3,10,1,3,0.666666666666667,x10,0.391191949100427,0,-0.0101430968787982,1,1
WFG3,10,1,3,0.666666666666667,x100,0.390119814796128,0,-0.0112152311830975,1,1
WFG3,10,1,3,0.666666666666667,wfg_style,0.390654144974188,0,-0.0106809010050374,0.934713079586436,0.851851851851852
WFG3,10,1,3,0.666666666666667,de_wfg,0.469391607264284,0,0.0680565612850589,0.676913752857803,0.612903225806452
WFG3,10,1,3,0.666666666666667,minmax,0.52679228980232,0,0.125457243823094,0.148041692419396,0.0204081632653061
WFG3,10,1,4,0.833333333333333,base,0.447982194264335,0,0,1,1
WFG3,10,1,4,0.833333333333333,x0.1,0.489457881306185,0,0.0414756870418493,1,1
WFG3,10,1,4,0.833333333333333,x10,0.440851057761949,0,-0.00713113650238628,1,1
WFG3,10,1,4,0.833333333333333,x100,0.440085673830618,0,-0.00789652043371702,1,1
WFG3,10,1,4,0.833333333333333,wfg_style,0.440490472483899,0,-0.00749172178043656,0.885940594059406,0.724137931034483
WFG3,10,1,4,0.833333333333333,de_wfg,0.489229355176083,0,0.0412471609117477,0.753687368736874,0.724137931034483
WFG3,10,1,4,0.833333333333333,minmax,0.519158381054394,0,0.0711761867900583,0.0710951095109511,0.0638297872340425
WFG3,10,1,5,1,base,0.570297617482831,1,0,1,1
WFG3,10,1,5,1,x0.1,0.51812769401334,0,-0.0521699234694915,1,1
WFG3,10,1,5,1,x10,0.578969911511972,1,0.00867229402914083,1,1
WFG3,10,1,5,1,x100,0.579896349588008,1,0.00959873210517703,1,1
WFG3,10,1,5,1,wfg_style,0.500147245196066,0,-0.0701503722867656,0.972661266126613,0.5625
WFG3,10,1,5,1,de_wfg,0.501059419701774,0,-0.0692381977810573,0.720432043204321,0.666666666666667
WFG3,10,1,5,1,minmax,0.504689852264611,0,-0.0656077652182199,0.162304230423042,0.219512195121951
WFG3,20,1,1,0.333333333333333,base,0.341537038713707,0,0,1,1
WFG3,20,1,1,0.333333333333333,x0.1,0.418038706755266,0,0.0765016680415593,1,1
WFG3,20,1,1,0.333333333333333,x10,0.331190911823654,0,-0.0103461268900527,1,1
WFG3,20,1,1,0.333333333333333,x100,0.330119476845548,0,-0.0114175618681594,1,1
WFG3,20,1,1,0.333333333333333,wfg_style,0.340309865840814,0,-0.00122717287289259,0.997947794779478,0.923076923076923
WFG3,20,1,1,0.333333333333333,de_wfg,0.502925039361308,0,0.161388000647601,0.592691269126913,0.666666666666667
WFG3,20,1,1,0.333333333333333,minmax,0.566467840722071,1,0.224930802008364,0.327992799279928,0.19047619047619
WFG3,20,1,2,0.5,base,0.332557049844273,0,0,1,1
WFG3,20,1,2,0.5,x0.1,0.415008706642439,0,0.0824516567981661,1,1
WFG3,20,1,2,0.5,x10,0.321297780076676,0,-0.0112592697675965,1,1
WFG3,20,1,2,0.5,x100,0.32013021478051,0,-0.0124268350637629,1,1
WFG3,20,1,2,0.5,wfg_style,0.320358532802566,0,-0.0121985170417064,0.987554680796165,0.785714285714286
WFG3,20,1,2,0.5,de_wfg,0.48562356066022,0,0.153066510815947,0.868406051041411,0.5625
WFG3,20,1,2,0.5,minmax,0.540216944495965,0,0.207659894651693,0.318339744012865,0.25
WFG3,20,1,3,0.666666666666667,base,0.341976386145859,0,0,1,1
WFG3,20,1,3,0.666666666666667,x0.1,0.420333665161026,0,0.0783572790151665,1,1
WFG3,20,1,3,0.666666666666667,x10,0.331238357225036,0,-0.0107380289208229,1,1
WFG3,20,1,3,0.666666666666667,x100,0.330124258716047,0,-0.0118521274298125,1,1
WFG3,20,1,3,0.666666666666667,wfg_style,0.340332948272191,0,-0.00164343787366855,0.946978697869787,1
WFG3,20,1,3,0.666666666666667,de_wfg,0.496639531372144,0,0.154663145226285,0.634239423942394,0.724137931034483
WFG3,20,1,3,0.666666666666667,minmax,0.500055041168998,0,0.158078655023139,0.193351335133513,0.0869565217391304
WFG3,20,1,4,0.833333333333333,base,0.352009611283611,0,0,1,1
WFG3,20,1,4,0.833333333333333,x0.1,0.42916626449701,0,0.0771566532133988,1,1
WFG3,20,1,4,0.833333333333333,x10,0.341244452237629,0,-0.0107651590459824,1,1
WFG3,20,1,4,0.833333333333333,x100,0.340124897964965,0,-0.0118847133186456,1,1
WFG3,20,1,4,0.833333333333333,wfg_style,0.380246196165798,0,0.0282365848821871,0.979261926192619,0.724137931034483
WFG3,20,1,4,0.833333333333333,de_wfg,0.497499485334234,0,0.145489874050623,0.819069906990699,0.612903225806452
WFG3,20,1,4,0.833333333333333,minmax,0.524542267374876,0,0.172532656091265,0.135181518151815,0.19047619047619
WFG3,20,1,5,1,base,0.362272352140782,0,0,1,1
WFG3,20,1,5,1,x0.1,0.439359350425373,0,0.0770869982845914,1,1
WFG3,20,1,5,1,x10,0.351275060162462,0,-0.0109972919783197,1,1
WFG3,20,1,5,1,x100,0.350128005153833,0,-0.0121443469869489,1,1
WFG3,20,1,5,1,wfg_style,0.320398151462494,0,-0.0418742006782877,0.952823282328233,0.923076923076923
WFG3,20,1,5,1,de_wfg,0.512113613666735,0,0.149841261525954,0.470471047104711,0.923076923076923
WFG3,20,1,5,1,minmax,0.516629837221894,0,0.154357485081112,0.125952595259526,0.470588235294118
WFG4,10,1,1,0.333333333333333,base,0.362801906060621,0,0,1,1
WFG4,10,1,1,0.333333333333333,x0.1,0.4424055207406,0,0.0796036146799793,1,1
WFG4,10,1,1,0.333333333333333,x10,0.351331592950268,0,-0.0114703131103526,1,1
WFG4,10,1,1,0.333333333333333,x100,0.350133696239266,0,-0.0126682098213549,1,1
WFG4,10,1,1,0.333333333333333,wfg_style,0.460222671463642,0,0.097420765403021,0.761644164416442,0.666666666666667
WFG4,10,1,1,0.333333333333333,de_wfg,0.512942203952009,0,0.150140297891388,0.0984578457845785,0.25
WFG4,10,1,1,0.333333333333333,minmax,0.509790159132128,0,0.146988253071507,0.264050405040504,0.136363636363636
WFG4,10,1,2,0.5,base,0.556131280947487,1,0,1,1
WFG4,10,1,2,0.5,x0.1,0.529403706143377,0,-0.02672757480411,1,1
WFG4,10,1,2,0.5,x10,0.559603307041162,1,0.0034720260936747,1,1
WFG4,10,1,2,0.5,x100,0.55996023089305,1,0.00382894994556304,1,1
WFG4,10,1,2,0.5,wfg_style,0.350865207983157,0,-0.20526607296433,0.270891089108911,0.666666666666667
WFG4,10,1,2,0.5,de_wfg,0.513202984479111,0,-0.0429282964683763,0.633675367536754,0.470588235294118
WFG4,10,1,2,0.5,minmax,0.501930633935694,0,-0.0542006470117934,-0.00812481248124813,0.0204081632653061
WFG4,10,1,3,0.666666666666667,base,0.463648276877285,0,0,1,1
WFG4,10,1,3,0.666666666666667,x0.1,0.485976095638443,0,0.0223278187611576,1,1
WFG4,10,1,3,0.666666666666667,x10,0.460380077442623,0,-0.00326819943466167,1,1
WFG4,10,1,3,0.666666666666667,x100,0.460038167078553,0,-0.00361010979873244,1,1
WFG4,10,1,3,0.666666666666667,wfg_style,0.599434752127214,1,0.135786475249929,0.686504650465047,0.666666666666667
WFG4,10,1,3,0.666666666666667,de_wfg,0.500345403583864,0,0.0366971267065795,0.59033903390339,0.388888888888889
WFG4,10,1,3,0.666666666666667,minmax,0.488364978660595,0,0.0247167017833104,-0.0645784578457846,0.0638297872340425
WFG4,10,1,4,0.833333333333333,base,0.636592066316092,1,0,1,1
WFG4,10,1,4,0.833333333333333,x0.1,0.554581266978987,1,-0.0820107993371048,1,1
WFG4,10,1,4,0.833333333333333,x10,0.648602182437937,1,0.0120101161218453,1,1
WFG4,10,1,4,0.833333333333333,x100,0.649859620407547,1,0.0132675540914546,1,1
WFG4,10,1,4,0.833333333333333,wfg_style,0.599478107791512,1,-0.0371139585245805,0.79025502550255,0.666666666666667
WFG4,10,1,4,0.833333333333333,de_wfg,0.495055650188005,0,-0.141536416128087,0.565076507650765,0.666666666666667
WFG4,10,1,4,0.833333333333333,minmax,0.497812121011935,0,-0.138779945304157,-0.000432043204320432,0.0638297872340425
WFG4,10,1,5,1,base,0.64539881191159,1,0,1,1
WFG4,10,1,5,1,x0.1,0.5558886237287,1,-0.0895101881828896,0.99992799279928,1
WFG4,10,1,5,1,x10,0.658480245271033,1,0.013081433359443,1,1
WFG4,10,1,5,1,x100,0.659847404736861,1,0.0144485928252707,1,1
WFG4,10,1,5,1,wfg_style,0.549929544321529,0,-0.0954692675900609,0.682964296429643,0.470588235294118
WFG4,10,1,5,1,de_wfg,0.532957579809735,0,-0.112441232101855,0.78940294029403,0.612903225806452
WFG4,10,1,5,1,minmax,0.500125916357177,0,-0.145272895554413,0.321908190819082,0.428571428571429
WFG4,20,1,1,0.333333333333333,base,0.824359582689055,1,0,1,1
WFG4,20,1,1,0.333333333333333,x0.1,0.710443783521456,1,-0.113915799167599,1,1
WFG4,20,1,1,0.333333333333333,x10,0.838402852523047,1,0.014043269833992,1,1
WFG4,20,1,1,0.333333333333333,x100,0.839839946460225,1,0.0154803637711697,1,1
WFG4,20,1,1,0.333333333333333,wfg_style,0.320218497137535,0,-0.50414108555152,-0.0294629462946295,0.351351351351351
WFG4,20,1,1,0.333333333333333,de_wfg,0.47921056008009,0,-0.345149022608964,0.205700570057006,0.219512195121951
WFG4,20,1,1,0.333333333333333,minmax,0.581970134742723,1,-0.242389447946332,0.0707590759075908,0.111111111111111
WFG4,20,1,2,0.5,base,0.681646257208846,1,0,1,1
WFG4,20,1,2,0.5,x0.1,0.620242764867307,1,-0.0614034923415385,1,1
WFG4,20,1,2,0.5,x10,0.689147797570344,1,0.00750154036149786,1,1
WFG4,20,1,2,0.5,x100,0.689914607747684,1,0.00826835053883834,1,1
WFG4,20,1,2,0.5,wfg_style,0.649828467982409,1,-0.031817789226437,0.825898589858986,0.785714285714286
WFG4,20,1,2,0.5,de_wfg,0.545999748374673,0,-0.135646508834173,0.616717671767177,0.5625
WFG4,20,1,2,0.5,minmax,0.519049271552246,0,-0.1625969856566,-0.0695949594959496,0.0638297872340425
WFG4,20,1,3,0.666666666666667,base,0.662338478815992,1,0,1,1
WFG4,20,1,3,0.666666666666667,x0.1,0.606283443605158,1,-0.0560550352108341,1,1
WFG4,20,1,3,0.666666666666667,x10,0.669218025438357,1,0.00687954662236512,1,1
WFG4,20,1,3,0.666666666666667,x100,0.669921640727608,1,0.00758316191161634,1,1
WFG4,20,1,3,0.666666666666667,wfg_style,0.749694254126361,1,0.087355775310369,0.960576057605761,0.515151515151515
WFG4,20,1,3,0.666666666666667,de_wfg,0.529927372423294,0,-0.132411106392698,0.758607860786079,0.515151515151515
WFG4,20,1,3,0.666666666666667,minmax,0.494576327926701,0,-0.167762150889291,0.167332733273327,0.0416666666666667
WFG4,20,1,4,0.833333333333333,base,0.624306292472683,1,0,1,1
WFG4,20,1,4,0.833333333333333,x0.1,0.582337148084551,1,-0.0419691443881324,1,1
WFG4,20,1,4,0.833333333333333,x10,0.629419375386831,1,0.00511308291414836,1,1
WFG4,20,1,4,0.833333333333333,x100,0.629941822607122,1,0.00563553013443951,1,1
WFG4,20,1,4,0.833333333333333,wfg_style,0.659806724412683,1,0.0355004319400001,0.825082508250825,0.666666666666667
WFG4,20,1,4,0.833333333333333,de_wfg,0.514551799175623,0,-0.10975449329706,0.75002700270027,0.5625
WFG4,20,1,4,0.833333333333333,minmax,0.476608328832131,0,-0.147697963640552,0.178565856585659,0.0204081632653061
WFG4,20,1,5,1,base,0.652784438859819,1,0,1,1
WFG4,20,1,5,1,x0.1,0.599797489544653,1,-0.0529869493151663,1,1
WFG4,20,1,5,1,x10,0.659263945105296,1,0.00647950624547677,1,1
WFG4,20,1,5,1,x100,0.659926246472651,1,0.00714180761283156,1,1
WFG4,20,1,5,1,wfg_style,0.609890520814031,1,-0.042893918045788,0.819428859459103,0.724137931034483
WFG4,20,1,5,1,de_wfg,0.50860051516716,0,-0.14418392369266,0.70952120924818,0.785714285714286
WFG4,20,1,5,1,minmax,0.472817992062735,0,-0.179966446797085,0.151918103318952,0.162790697674419
WFG6,10,1,1,0.333333333333333,base,0.565540934968194,1,0,1,1
WFG6,10,1,1,0.333333333333333,x0.1,0.534976683110044,0,-0.0305642518581498,1,1
WFG6,10,1,1,0.333333333333333,x10,0.56954193991134,1,0.00400100494314581,1,1
WFG6,10,1,1,0.333333333333333,x100,0.56995406939101,1,0.00441313442281599,1,1
WFG6,10,1,1,0.333333333333333,wfg_style,0.370723626358033,0,-0.194817308610161,0.365700570057006,0.470588235294118
WFG6,10,1,1,0.333333333333333,de_wfg,0.517402555005973,0,-0.0481383799622206,0.468502850285029,0.612903225806452
WFG6,10,1,1,0.333333333333333,minmax,0.51027238598737,0,-0.055268548980824,0.0944254425442544,0.0638297872340425
WFG6,10,1,2,0.5,base,0.59306896187065,1,0,1,1
WFG6,10,1,2,0.5,x0.1,0.547081768544117,0,-0.0459871933265321,1,1
WFG6,10,1,2,0.5,x10,0.59928481249404,1,0.00621585062339058,1,1
WFG6,10,1,2,0.5,x100,0.599928252753438,1,0.00685929088278803,1,1
WFG6,10,1,2,0.5,wfg_style,0.609499544606501,1,0.0164305827358519,0.837683768376838,0.724137931034483
WFG6,10,1,2,0.5,de_wfg,0.579189727828056,1,-0.0138792340425938,0.76003600360036,0.666666666666667
WFG6,10,1,2,0.5,minmax,0.497447623207753,0,-0.095621338662897,0.166528652865287,0.0638297872340425
WFG6,10,1,3,0.666666666666667,base,0.509156123624667,0,0,1,1
WFG6,10,1,3,0.666666666666667,x0.1,0.504077868313111,0,-0.00507825531155637,1,1
WFG6,10,1,3,0.666666666666667,x10,0.509911673110768,0,0.000755549486100682,1,1
WFG6,10,1,3,0.666666666666667,x100,0.509991125612257,0,0.000835001987590012,1,1
WFG6,10,1,3,0.666666666666667,wfg_style,0.669071831413415,1,0.159915707788748,0.562388238823883,0.470588235294118
WFG6,10,1,3,0.666666666666667,de_wfg,0.556403179801451,1,0.0472470561767839,0.503522352235224,0.351351351351351
WFG6,10,1,3,0.666666666666667,minmax,0.502683045387984,0,-0.00647307823668275,-0.0332793279327933,0.162790697674419
WFG6,10,1,4,0.833333333333333,base,0.683454202997474,1,0,1,1
WFG6,10,1,4,0.833333333333333,x0.1,0.579429545559707,1,-0.104024657437767,1,1
WFG6,10,1,4,0.833333333333333,x10,0.698281578442283,1,0.0148273754448085,1,1
WFG6,10,1,4,0.833333333333333,x100,0.699827492553026,1,0.0163732895555516,1,1
WFG6,10,1,4,0.833333333333333,wfg_style,0.34128679780047,0,-0.342167405197005,0.236267626762676,0.470588235294118
WFG6,10,1,4,0.833333333333333,de_wfg,0.509642362489562,0,-0.173811840507912,0.658769876987699,0.470588235294118
WFG6,10,1,4,0.833333333333333,minmax,0.518461346886767,0,-0.164992856110707,-0.0456525652565257,0.0869565217391304
WFG6,10,1,5,1,base,0.636385265443312,1,0,1,1
WFG6,10,1,5,1,x0.1,0.553099152359182,1,-0.0832861130841309,1,1
WFG6,10,1,5,1,x10,0.648582221717301,1,0.0121969562739883,1,1
WFG6,10,1,5,1,x100,0.649857636219535,1,0.013472370776223,1,1
WFG6,10,1,5,1,wfg_style,0.351277162362121,0,-0.285108103081192,0.262910291029103,0.19047619047619
WFG6,10,1,5,1,de_wfg,0.557476737464041,1,-0.0789085279792713,0.615085508550855,0.515151515151515
WFG6,10,1,5,1,minmax,0.500949753971906,0,-0.135435511471407,0.100774077407741,0.428571428571429
WFG6,20,1,1,0.333333333333333,base,0.634337410825133,1,0,1,1
WFG6,20,1,1,0.333333333333333,x0.1,0.592093180889441,1,-0.042244229935692,1,1
WFG6,20,1,1,0.333333333333333,x10,0.639423244264199,1,0.00508583343906588,1,1
WFG6,20,1,1,0.333333333333333,x100,0.639942217314095,1,0.00560480648896111,1,1
WFG6,20,1,1,0.333333333333333,wfg_style,0.619864991511793,1,-0.0144724193133408,0.846900690069007,0.785714285714286
WFG6,20,1,1,0.333333333333333,de_wfg,0.55449311984032,1,-0.0798442909848137,0.632391239123913,0.612903225806452
WFG6,20,1,1,0.333333333333333,minmax,0.523708538806511,0,-0.110628872018623,0.0261626162616262,0.162790697674419
WFG6,20,1,2,0.5,base,0.548145782307987,0,0,1,1
WFG6,20,1,2,0.5,x0.1,0.53405622483551,0,-0.0140895574724768,1,1
WFG6,20,1,2,0.5,x10,0.549811526264192,0,0.00166574395620522,1,1
WFG6,20,1,2,0.5,x100,0.549981121578704,0,0.00183533927071733,1,1
WFG6,20,1,2,0.5,wfg_style,0.619863022225512,1,0.0717172399175245,0.751755175517552,0.724137931034483
WFG6,20,1,2,0.5,de_wfg,0.552494229306917,1,0.00434844699893011,0.519279927992799,0.515151515151515
WFG6,20,1,2,0.5,minmax,0.49646192907892,0,-0.0516838532290672,0.0987218721872187,0
WFG6,20,1,3,0.666666666666667,base,0.652936035613748,1,0,1,1
WFG6,20,1,3,0.666666666666667,x0.1,0.601079432331951,1,-0.0518566032817971,1,1
WFG6,20,1,3,0.666666666666667,x10,0.659279265264814,1,0.0063432296510656,1,1
WFG6,20,1,3,0.666666666666667,x100,0.659927779931758,1,0.00699174431800931,1,1
WFG6,20,1,3,0.666666666666667,wfg_style,0.709725297607293,1,0.0567892619935443,0.909270927092709,0.612903225806452
WFG6,20,1,3,0.666666666666667,de_wfg,0.550103922958248,1,-0.102832112655501,0.731977197719772,0.851851851851852
WFG6,20,1,3,0.666666666666667,minmax,0.490122407529986,0,-0.162813628083762,0.241980198019802,0.111111111111111
WFG6,20,1,4,0.833333333333333,base,0.633987813673732,1,0,1,1
WFG6,20,1,4,0.833333333333333,x0.1,0.589587286502693,1,-0.0444005271710399,1,1
WFG6,20,1,4,0.833333333333333,x10,0.639386985633506,1,0.00539917195977402,1,1
WFG6,20,1,4,0.833333333333333,x100,0.639938578068896,1,0.00595076439516351,1,1
WFG6,20,1,4,0.833333333333333,wfg_style,0.639834960106814,1,0.00584714643308171,0.904050405040504,0.851851851851852
WFG6,20,1,4,0.833333333333333,de_wfg,0.529063922760445,0,-0.104923890913288,0.458517851785179,0.5625
WFG6,20,1,4,0.833333333333333,minmax,0.475669755906724,0,-0.158318057767008,0.145046504650465,0.0204081632653061
WFG6,20,1,5,1,base,0.718739665007822,1,0,1,1
WFG6,20,1,5,1,x0.1,0.637841725609462,1,-0.0808979393983604,1,1
WFG6,20,1,5,1,x10,0.72884836521797,1,0.0101087002101471,1,1
WFG6,20,1,5,1,x100,0.72988457402112,1,0.0111449090132972,1,1
WFG6,20,1,5,1,wfg_style,0.300316330984494,0,-0.418423334023328,-0.0445964596459646,0.315789473684211
WFG6,20,1,5,1,de_wfg,0.537261552986796,0,-0.181478112021027,0.564056405640564,0.470588235294118
WFG6,20,1,5,1,minmax,0.506631198294326,0,-0.212108466713497,0.121368136813681,0.315789473684211
WFG9,10,1,1,0.333333333333333,base,0.400050359251189,0,0,1,1
WFG9,10,1,1,0.333333333333333,x0.1,0.461126127803234,0,0.0610757685520447,1,1
WFG9,10,1,1,0.333333333333333,x10,0.39104845597337,0,-0.00900190327781897,1,1
WFG9,10,1,1,0.333333333333333,x100,0.390105300710564,0,-0.00994505854062466,1,1
WFG9,10,1,1,0.333333333333333,wfg_style,0.510061662410271,0,0.110011303159082,0.76994899489949,0.612903225806452
WFG9,10,1,1,0.333333333333333,de_wfg,0.439454657434722,0,0.0394042981835335,0.432439243924393,0.428571428571429
WFG9,10,1,1,0.333333333333333,minmax,0.506286145274878,0,0.106235786023689,0.165280528052805,0.111111111111111
WFG9,10,1,2,0.5,base,0.575952638152806,1,0,1,1
WFG9,10,1,2,0.5,x0.1,0.54518436722909,0,-0.0307682709237158,1,1
WFG9,10,1,2,0.5,x10,0.579590769273781,1,0.00363813112097511,1,1
WFG9,10,1,2,0.5,x100,0.579959035416773,1,0.00400639726396701,1,1
WFG9,10,1,2,0.5,wfg_style,0.311131634106973,0,-0.264821004045833,0.224350435043504,0.612903225806452
WFG9,10,1,2,0.5,de_wfg,0.533790729789326,0,-0.0421619083634794,0.656441644164417,0.612903225806452
WFG9,10,1,2,0.5,minmax,0.483281799778322,0,-0.092670838374483,0.386510651065107,0
WFG9,10,1,3,0.666666666666667,base,0.685105876110189,1,0,1,1
WFG9,10,1,3,0.666666666666667,x0.1,0.587919151113355,1,-0.0971867249968337,1,1
WFG9,10,1,3,0.666666666666667,x10,0.698460614590044,1,0.0133547384798555,1,1
WFG9,10,1,3,0.666666666666667,x100,0.69984554437527,1,0.0147396682650809,1,1
WFG9,10,1,3,0.666666666666667,wfg_style,0.370855778637415,0,-0.314250097472774,0.25029702970297,0.515151515151515
WFG9,10,1,3,0.666666666666667,de_wfg,0.535635277634577,0,-0.149470598475612,0.525628562856286,0.5625
WFG9,10,1,3,0.666666666666667,minmax,0.510057400865795,0,-0.175048475244394,0.0330513051305131,0.282051282051282
WFG9,10,1,4,0.833333333333333,base,0.629223726800245,1,0,1,1
WFG9,10,1,4,0.833333333333333,x0.1,0.559258182724336,1,-0.0699655440759087,1,1
WFG9,10,1,4,0.833333333333333,x10,0.638886007929899,1,0.00966228112965395,1,1
WFG9,10,1,4,0.833333333333333,x100,0.639888225234102,1,0.010664498433857,1,1
WFG9,10,1,4,0.833333333333333,wfg_style,0.311334776008756,0,-0.317888950791489,0.183006300630063,0.428571428571429
WFG9,10,1,4,0.833333333333333,de_wfg,0.522440011668385,0,-0.10678371513186,0.522928292829283,0.282051282051282
WFG9,10,1,4,0.833333333333333,minmax,0.504928461906237,0,-0.124295264894008,0.178001800180018,0.219512195121951
WFG9,10,1,5,1,base,0.626786406738476,1,0,1,1
WFG9,10,1,5,1,x0.1,0.547383530990274,0,-0.0794028757482019,1,1
WFG9,10,1,5,1,x10,0.63861969168467,1,0.0118332849461942,1,1
WFG9,10,1,5,1,x100,0.639861350653866,1,0.01307494391539,1,1
WFG9,10,1,5,1,wfg_style,0.649062748461152,1,0.0222763417226765,0.761992199219922,0.612903225806452
WFG9,10,1,5,1,de_wfg,0.508577544374395,0,-0.11820886236408,0.260606060606061,0.315789473684211
WFG9,10,1,5,1,minmax,0.498021981611934,0,-0.128764425126541,0.12949294929493,0.219512195121951
WFG9,20,1,1,0.333333333333333,base,0.328087598914073,0,0,1,1
WFG9,20,1,1,0.333333333333333,x0.1,0.387272147304774,0,0.0591845483907009,1,1
WFG9,20,1,1,0.333333333333333,x10,0.320825454211766,0,-0.00726214470230646,1,1
WFG9,20,1,1,0.333333333333333,x100,0.320082716165516,0,-0.0080048827485566,1,1
WFG9,20,1,1,0.333333333333333,wfg_style,0.40014660001168,0,0.0720590010976073,0.646444644464447,0.851851851851852
WFG9,20,1,1,0.333333333333333,de_wfg,0.535369041714043,0,0.20728144279997,-0.17038103810381,0.25
WFG9,20,1,1,0.333333333333333,minmax,0.544827137600004,0,0.216739538685932,-0.192823282328233,0.0416666666666667
WFG9,20,1,2,0.5,base,0.653216847224479,1,0,1,1
WFG9,20,1,2,0.5,x0.1,0.60300018616743,1,-0.0502166610570492,1,1
WFG9,20,1,2,0.5,x10,0.659308558940508,1,0.00609171171602885,1,1
WFG9,20,1,2,0.5,x100,0.659930721854722,1,0.00671387463024309,1,1
WFG9,20,1,2,0.5,wfg_style,0.679798008776329,1,0.0265811615518498,0.686636663666367,0.785714285714286
WFG9,20,1,2,0.5,de_wfg,0.539081374246676,0,-0.114135472977803,0.597275727572757,0.428571428571429
WFG9,20,1,2,0.5,minmax,0.476404791990978,0,-0.176812055233501,0.125484548454845,0
WFG9,20,1,3,0.666666666666667,base,0.595958631987377,1,0,1,1
WFG9,20,1,3,0.666666666666667,x0.1,0.565700058796028,1,-0.0302585731913495,1,1
WFG9,20,1,3,0.666666666666667,x10,0.599588572528093,1,0.0036299405407153,1,1
WFG9,20,1,3,0.666666666666667,x100,0.599958782953112,1,0.00400015096573492,1,1
WFG9,20,1,3,0.666666666666667,wfg_style,0.62986606447532,1,0.0339074324879429,0.878607860786079,0.851851851851852
WFG9,20,1,3,0.666666666666667,de_wfg,0.531185284837636,0,-0.0647733471497413,0.562700270027003,0.388888888888889
WFG9,20,1,3,0.666666666666667,minmax,0.479914230179976,0,-0.116044401807401,0.103702370237024,0.0204081632653061
WFG9,20,1,4,0.833333333333333,base,0.614676172120611,1,0,1,1
WFG9,20,1,4,0.833333333333333,x0.1,0.575596088343361,1,-0.0390800837772501,1,1
WFG9,20,1,4,0.833333333333333,x10,0.619456822238166,1,0.00478065011755546,1,1
WFG9,20,1,4,0.833333333333333,x100,0.619945571877329,1,0.00526939975671759,1,1
WFG9,20,1,4,0.833333333333333,wfg_style,0.639835077091801,1,0.02515890497119,0.88981698169817,0.851851851851852
WFG9,20,1,4,0.833333333333333,de_wfg,0.52033697047304,0,-0.0943392016475707,0.494713471347135,0.515151515151515
